TS_Machine,ibi
1555571129.43259,0.8594148
1555571130.30763,0.8750405
1555571131.18267,0.8750405
1555571132.02646,0.843789
1555571132.88587,0.8594148
1555571133.74528,0.8594148
1555571134.57345,0.8281634
1555571135.41724,0.843789
1555571136.3079,0.8906662
1555571137.19857,0.8906662
1555571138.01111,0.8125377
1555571138.8549,0.8437889
1555571139.68306,0.8281634
1555571140.5581,0.8750405
1555571141.35501,0.796912
1555571142.18318,0.8281634
1555571143.04259,0.8594148
1555571143.93326,0.8906662
1555571144.74579,0.8125377
1555571145.58958,0.843789
1555571146.41775,0.8281631
1555571147.30841,0.8906665
1555571148.10532,0.7969117
1555571148.93349,0.8281634
1555571149.77728,0.843789
1555571150.68357,0.9062919
1555571151.52736,0.843789
1555571152.38677,0.8594148
1555571153.27744,0.8906662
1555571154.16811,0.8906662
1555571154.99627,0.8281634
1555571155.84006,0.843789
1555571156.7151,0.8750405
1555571157.59014,0.8750405
1555571158.40268,0.8125377
1555571159.23084,0.8281631
1555571160.10588,0.8750405
1555571160.91842,0.8125377
1555571161.76221,0.843789
1555571162.62162,0.8594148
1555571163.52791,0.9062919
1555571164.40295,0.8750405
1555571165.29362,0.8906662
1555571166.19991,0.9062919
1555571167.12183,0.9219177
1555571167.98125,0.8594148
1555571168.85629,0.8750405
1555571169.74695,0.8906662
1555571170.63762,0.8906662
1555571171.45016,0.8125377
1555571172.29395,0.843789
1555571173.15336,0.8594148
1555571173.93465,0.7812862
1555571174.76281,0.8281634
1555571175.6066,0.8437889
1555571176.40351,0.796912
1555571177.2473,0.843789
1555571178.18484,0.9375434
1555571179.04426,0.8594148
1555571179.93492,0.8906662
1555571180.82559,0.8906662
1555571181.70063,0.8750405
1555571182.52879,0.8281634
1555571183.38821,0.8594148
1555571184.26325,0.8750405
1555571185.12266,0.8594148
1555571185.98208,0.8594148
1555571186.85712,0.8750405
1555571187.77904,0.9219177
1555571188.62283,0.843789
1555571189.46662,0.843789
1555571190.32603,0.8594148
1555571191.2167,0.8906662
1555571192.06049,0.843789
1555571192.93553,0.8750405
1555571193.81057,0.8750405
1555571194.71686,0.9062919
1555571195.56065,0.843789
1555571196.42006,0.8594146
1555571197.27948,0.8594148
1555571198.18577,0.9062919
1555571199.04518,0.8594148
1555571199.9046,0.8594148
1555571200.77964,0.8750405
1555571201.67031,0.8906662
1555571202.54535,0.8750405
1555571203.37351,0.8281634
1555571204.24855,0.8750405
1555571205.15484,0.9062919
1555571206.02988,0.8750405
1555571206.90492,0.8750405
1555571207.79559,0.8906662
1555571208.70188,0.9062919
1555571209.5613,0.8594148
1555571210.38946,0.8281634
1555571211.21762,0.8281634
1555571212.07704,0.8594148
1555571212.88958,0.8125377
1555571213.70211,0.8125374
1555571214.53028,0.8281634
1555571215.38969,0.8594148
1555571216.15535,0.7656605
1555571216.99914,0.843789
1555571217.85856,0.8594148
1555571218.65547,0.796912
1555571219.51488,0.8594148
1555571220.38992,0.8750405
1555571221.29621,0.9062919
1555571222.10875,0.8125374
1555571222.92129,0.8125377
1555571223.76508,0.843789
1555571224.59324,0.8281634
1555571225.40578,0.8125377
1555571226.24957,0.843789
1555571227.12461,0.8750405
1555571228.01528,0.8906662
1555571228.84344,0.8281634
1555571229.68723,0.843789
1555571230.56227,0.8750405
1555571231.40606,0.8437889
1555571232.20297,0.796912
1555571233.03113,0.8281634
1555571233.95305,0.9219177
1555571234.78121,0.8281634
1555571235.65625,0.8750405
1555571236.5313,0.8750405
1555571237.35946,0.8281634
1555571238.172,0.8125377
1555571249.56315,0.781286
1555571250.36006,0.796912
1555571251.04759,0.6875319
1555571251.76638,0.7187831
1555571252.45391,0.6875319
1555571253.09456,0.6406546
1555571253.71959,0.6250291
1555571254.3915,0.671906
1555571255.0009,0.6094034
1555571255.64156,0.6406546
1555571256.31346,0.6719062
1555571256.93849,0.6250288
1555571257.59477,0.6562805
1555571258.34481,0.7500346
1555571259.06359,0.7187833
1555571259.82925,0.7656605
1555571260.64179,0.8125377
1555571261.45432,0.8125374
1555571262.28249,0.8281634
1555571263.11065,0.8281634
1555571263.90756,0.796912
1555571264.73573,0.8281634
1555571265.54826,0.8125377
1555571266.37643,0.8281631
1555571267.15771,0.7812862
1555571267.86087,0.7031577
1555571268.59528,0.7344089
1555571269.31406,0.7187833
1555571270.03285,0.7187833
1555571270.78288,0.7500346
1555571271.61104,0.8281634
1555571272.50171,0.8906662
1555571273.43925,0.9375434
1555571274.31429,0.8750405
1555571275.22059,0.9062919
1555571276.11125,0.8906662
1555571277.01755,0.9062922
1555571277.90821,0.8906662
1555571278.84575,0.9375434
1555571279.75205,0.9062919
1555571280.59584,0.843789
1555571281.39275,0.7969117
1555571282.22091,0.8281634
1555571283.09595,0.8750405
1555571284.00224,0.9062919
1555571284.92416,0.9219177
1555571285.84608,0.9219177
1555571286.73675,0.8906662
1555571287.62741,0.8906662
1555571288.50245,0.8750405
1555571289.39312,0.8906662
1555571290.22128,0.8281634
1555571291.04944,0.8281634
1555571291.83073,0.7812862
1555571292.64327,0.8125377
1555571293.44018,0.796912
1555571294.28397,0.843789
1555571295.01838,0.7344089
1555571295.79966,0.7812862
1555571296.62783,0.8281634
1555571297.47162,0.843789
1555571298.28416,0.8125377
1555571299.12794,0.8437889
1555571299.95611,0.8281634
1555571300.78427,0.8281634
1555571301.59681,0.8125377
1555571302.4406,0.843789
1555571303.28439,0.843789
1555571304.12818,0.843789
1555571304.90946,0.7812862
1555571305.722,0.8125374
1555571306.56579,0.843789
1555571307.4252,0.8594148
1555571308.25337,0.8281634
1555571309.01903,0.7656605
1555571309.92532,0.9062919
1555571310.80036,0.8750405
1555571311.62852,0.8281634
1555571312.45669,0.8281634
1555571313.28485,0.8281631
1555571314.14426,0.8594148
1555571314.94118,0.796912
1555571315.78497,0.843789
1555571316.62875,0.843789
1555571317.45692,0.8281634
1555571318.25383,0.796912
1555571319.09762,0.843789
1555571319.97266,0.8750405
1555571320.83207,0.8594146
1555571321.64461,0.8125377
1555571322.4884,0.843789
1555571323.34782,0.8594148
1555571324.16035,0.8125377
1555571324.94164,0.7812862
1555571325.72293,0.7812862
1555571326.51984,0.7969117
1555571327.2855,0.7656605
1555571328.08241,0.796912
1555571328.89495,0.8125377
1555571329.75436,0.8594148
1555571330.59815,0.843789
1555571331.45757,0.8594146
1555571332.34823,0.8906662
1555571333.2389,0.8906665
1555571334.09831,0.8594146
1555571334.9421,0.843789
1555571335.81714,0.8750405
1555571336.67656,0.8594148
1555571337.4891,0.8125377
1555571338.31726,0.8281634
1555571339.16105,0.843789
1555571340.03609,0.8750405
1555571340.86425,0.8281634
1555571341.70804,0.843789
1555571342.58308,0.8750405
1555571343.47375,0.8906662
1555571344.33316,0.8594148
1555571345.2082,0.8750405
1555571346.09887,0.8906662
1555571346.97391,0.8750405
1555571347.80207,0.8281631
1555571348.64586,0.843789
1555571349.47403,0.8281634
1555571350.31781,0.843789
1555571351.14598,0.8281634
1555571351.98977,0.843789
1555571352.89606,0.9062919
1555571353.73985,0.843789
1555571354.61489,0.8750405
1555571355.48993,0.8750405
1555571356.33372,0.843789
1555571357.16188,0.8281634
1555571358.00567,0.8437889
1555571358.83383,0.8281634
1555571359.64637,0.8125377
1555571360.50579,0.8594148
1555571361.34958,0.843789
1555571362.20899,0.8594148
1555571363.03715,0.8281634
1555571363.86532,0.8281634
1555571364.63098,0.7656602
1555571365.38101,0.7500348
1555571366.14667,0.7656605
1555571366.86546,0.7187831
1555571367.58424,0.7187833
1555571368.2874,0.7031577
1555571368.99055,0.7031574
1555571369.75622,0.7656605
1555571370.56875,0.8125377
1555571371.42817,0.8594148
1555571372.1782,0.7500346
1555571373.08449,0.9062922
1555571373.95953,0.8750404
1555571374.80332,0.843789
1555571375.61586,0.8125377
1555571376.44402,0.8281634
1555571377.27219,0.8281634
1555571378.05347,0.7812862
1555571378.81913,0.7656602
1555571379.63167,0.8125377
1555571380.41296,0.7812862
1555571381.20987,0.796912
1555571382.05366,0.843789
1555571382.97558,0.9219177
1555571383.78812,0.8125377
1555571384.55378,0.7656602
1555571385.30381,0.7500348
1555571386.03822,0.7344091
1555571386.78825,0.7500346
1555571387.50704,0.7187833
1555571388.25707,0.7500348
1555571389.13211,0.8750405
1555571389.92902,0.796912
1555571390.83532,0.9062919
1555571391.53847,0.7031574
1555571392.35101,0.8125377
1555571393.16355,0.8125377
1555571393.92921,0.7656605
1555571411.75816,0.562526
1555571412.43007,0.671906
1555571417.18029,0.796912
1555571418.00845,0.8281634
1555571418.83661,0.8281634
1555571419.6804,0.843789
1555571420.50857,0.8281634
1555571421.3211,0.8125374
1555571422.13364,0.8125377
1555571422.8993,0.7656605
1555571423.68059,0.7812862
1555571424.49313,0.8125377
1555571425.32129,0.8281634
1555571426.19633,0.8750404
1555571427.10262,0.9062922
1555571428.04016,0.9375434
1555571428.94646,0.9062919
1555571429.884,0.9375434
1555571430.77467,0.8906662
1555571431.63408,0.8594148
1555571432.52475,0.8906662
1555571433.39979,0.8750405
1555571434.27483,0.8750405
1555571435.18112,0.9062919
1555571436.05616,0.8750405
1555571436.9312,0.8750405
1555571437.82187,0.8906662
1555571438.68128,0.8594148
1555571439.55632,0.8750405
1555571440.36886,0.8125377
1555571441.19702,0.8281631
1555571442.02519,0.8281634
1555571442.8846,0.8594148
1555571443.80652,0.9219177
1555571444.57218,0.7656605
1555571445.41597,0.843789
1555571446.30664,0.8906662
1555571447.21293,0.9062919
1555571448.08797,0.8750405
1555571448.96301,0.8750405
1555571449.83805,0.8750405
1555571450.74434,0.9062919
1555571451.54125,0.796912
1555571452.36942,0.8281634
1555571453.19758,0.8281631
1555571453.99449,0.796912
1555571459.07285,0.8594148
1555571459.94789,0.8750405
1555571460.80731,0.8594148
1555571461.6511,0.843789
1555571462.49488,0.8437889
1555571463.36993,0.8750405
1555571464.26059,0.8906662
1555571465.08876,0.8281634
1555571465.9638,0.8750405
1555571466.87009,0.9062919
1555571467.77638,0.9062919
1555571468.62017,0.843789
1555571469.49521,0.8750405
1555571470.35462,0.8594148
1555571471.22966,0.8750405
1555571472.05783,0.8281634
1555571472.93287,0.8750405
1555571473.83916,0.9062919
1555571474.76108,0.9219177
1555571475.63612,0.8750405
1555571476.55804,0.9219177
1555571477.47995,0.9219177
1555571478.37062,0.8906662
1555571479.21441,0.843789
1555571480.07382,0.8594148
1555571480.90199,0.8281634
1555571481.73015,0.8281634
1555571482.57394,0.843789
1555571483.44898,0.8750405
1555571484.32402,0.8750405
1555571485.18344,0.8594148
1555571486.05848,0.8750405
1555571486.93352,0.8750405
1555571487.76168,0.8281634
1555571488.58984,0.8281631
1555571489.46488,0.8750405
1555571490.33992,0.8750405
1555571491.15246,0.8125377
1555571491.99625,0.843789
1555571492.84004,0.843789
1555571493.6682,0.8281634
1555571494.48074,0.8125377
1555571495.32453,0.843789
1555571496.13707,0.8125374
1555571496.98086,0.843789
1555571497.74652,0.7656605
1555571498.59031,0.843789
1555571499.44972,0.8594148
1555571500.27788,0.8281634
1555571501.0748,0.796912
1555571501.90296,0.8281634
1555571502.74675,0.8437889
1555571503.57491,0.8281634
1555571504.38745,0.8125377
1555571505.21561,0.8281634
1555571506.07503,0.8594148
1555571506.90319,0.8281634
1555571507.73136,0.8281634
1555571508.57514,0.843789
1555571509.41893,0.8437889
1555571510.2471,0.8281634
1555571511.05963,0.8125377
1555571511.90342,0.843789
1555571512.74721,0.843789
1555571513.55975,0.8125377
1555571514.37229,0.8125377
1555571515.24733,0.8750405
1555571516.10674,0.8594148
1555571516.91928,0.8125374
1555571517.7787,0.8594148
1555571522.73205,0.8281634
1555571523.57584,0.8437889
1555571524.41963,0.843789
1555571525.32592,0.9062919
1555571526.06033,0.7344091
1555571526.79474,0.7344091
1555571527.57602,0.781286
1555571528.26356,0.6875319
1555571528.93546,0.6719062
1555571529.65425,0.7187831
1555571530.26365,0.6094034
1555571531.04493,0.781286
1555571539.9516,0.781286
1555571540.76413,0.8125377
1555571541.60792,0.843789
1555571542.45171,0.843789
1555571543.31113,0.8594148
1555571544.17054,0.8594148
1555571545.02996,0.8594148
1555571545.95188,0.9219177
1555571546.85817,0.9062919
1555571547.76446,0.9062919
1555571548.65513,0.8906662
1555571549.57704,0.9219177
1555571550.53021,0.9531691
1555571551.42088,0.8906662
1555571552.32717,0.9062919
1555571553.23346,0.9062919
1555571554.17101,0.9375436
1555571555.0773,0.9062919
1555571555.95234,0.8750405
1555571556.843,0.8906662
1555571557.73367,0.8906662
1555571558.65559,0.9219177
1555571559.57751,0.9219177
1555571560.51505,0.9375434
1555571561.46822,0.9531691
1555571562.39014,0.9219177
1555571563.29643,0.9062919
1555571564.23397,0.9375434
1555571565.20277,0.9687948
1555571566.14031,0.9375436
1555571567.07785,0.9375434
1555571567.99977,0.9219177
1555571568.95294,0.9531691
1555571569.90611,0.9531691
1555571570.79678,0.8906662
1555571571.70307,0.9062919
1555571572.65624,0.9531691
1555571573.57815,0.9219177
1555571574.40632,0.8281634
1555571575.26573,0.8594148
1555571576.12515,0.8594148
1555571576.92206,0.796912
1555571577.71897,0.796912
1555571578.54713,0.8281634
1555571579.3128,0.7656602
1555571580.12533,0.8125377
1555571580.9535,0.8281634
1555571581.78166,0.8281634
1555571582.60982,0.8281634
1555571583.48486,0.8750405
1555571584.31303,0.8281634
1555571585.20369,0.8906662
1555571586.03186,0.8281634
1555571586.89127,0.8594146
1555571587.78194,0.8906662
1555571588.62573,0.843789
1555571589.46952,0.843789
1555571590.34456,0.8750405
1555571591.18835,0.843789
1555571591.98526,0.796912
1555571592.84467,0.8594148
1555571593.70409,0.8594148
1555571594.53225,0.8281634
1555571595.36041,0.8281634
1555571596.18858,0.8281631
1555571597.03237,0.843789
1555571597.82928,0.796912
1555571598.67307,0.843789
1555571599.54811,0.8750405
1555571600.43877,0.8906662
1555571601.29819,0.8594148
1555571602.1576,0.8594148
1555571603.0639,0.9062919
1555571603.90768,0.843789
1555571604.73585,0.8281634
1555571605.54839,0.8125377
1555571606.37655,0.8281631
1555571607.22034,0.843789
1555571608.03288,0.8125377
1555571608.89229,0.8594148
1555571609.76733,0.8750405
1555571610.61112,0.843789
1555571611.48616,0.8750405
1555571612.34558,0.8594148
1555571613.20499,0.8594148
1555571614.01753,0.8125377
1555571614.86132,0.843789
1555571615.70511,0.843789
1555571616.58015,0.8750405
1555571617.42394,0.8437889
1555571618.29898,0.8750405
1555571619.15839,0.8594148
1555571620.03343,0.8750405
1555571620.87722,0.843789
1555571621.76789,0.8906662
1555571622.65855,0.8906662
1555571623.51797,0.8594148
1555571624.34613,0.8281634
1555571625.15867,0.8125377
1555571626.01808,0.8594148
1555571626.84625,0.8281634
1555571627.67441,0.8281634
1555571628.53382,0.8594148
1555571629.39324,0.8594146
1555571630.20578,0.8125377
1555571631.04957,0.843789
1555571631.89336,0.843789
1555571632.72152,0.8281634
1555571633.51843,0.796912
1555571634.33097,0.8125377
1555571635.15913,0.8281634
1555571636.00292,0.8437889
1555571636.81546,0.8125377
1555571637.64362,0.8281634
1555571638.47179,0.8281634
1555571639.29995,0.8281634
1555571640.11249,0.8125377
1555571640.95628,0.843789
1555571641.80006,0.843789
1555571642.64385,0.8437889
1555571643.45639,0.8125377
1555571644.28455,0.8281634
1555571645.14397,0.8594148
1555571646.01901,0.8750405
1555571646.83155,0.8125377
1555571647.67534,0.843789
1555571648.51913,0.843789
1555571649.36291,0.843789
1555571650.1442,0.781286
1555571650.94111,0.796912
1555571651.70677,0.7656605
1555571652.44118,0.7344091
1555571653.22247,0.781286
1555571654.03501,0.8125377
1555571654.87879,0.843789
1555571655.69133,0.8125377
1555571656.582,0.8906662
1555571657.50392,0.9219177
1555571658.37896,0.8750405
1555571659.22275,0.843789
1555571660.09779,0.8750405
1555571660.94158,0.843789
1555571661.76974,0.8281634
1555571662.5979,0.8281631
1555571663.41044,0.8125377
1555571664.28548,0.8750405
1555571665.12927,0.843789
1555571665.97306,0.843789
1555571666.81685,0.843789
1555571667.64501,0.8281634
1555571668.44192,0.796912
1555571669.23883,0.7969117
1555571670.1295,0.8906665
1555571670.89516,0.7656602
1555571671.73895,0.843789
1555571672.59837,0.8594148
1555571673.48903,0.8906662
1555571674.33282,0.843789
1555571675.16098,0.8281634
1555571676.00477,0.843789
1555571676.89544,0.8906662
1555571677.77048,0.8750405
1555571678.61427,0.843789
1555571679.48931,0.8750405
1555571680.34872,0.8594148
1555571681.19251,0.8437889
1555571682.00505,0.8125377
1555571682.83321,0.8281634
1555571683.69263,0.8594148
1555571684.53642,0.843789
1555571685.3177,0.7812862
1555571686.14587,0.8281634
1555571686.98966,0.843789
1555571687.8647,0.8750405
1555571688.69286,0.8281631
1555571689.55228,0.8594148
1555571690.42732,0.8750405
1555571691.30236,0.8750405
1555571692.14615,0.843789
1555571693.02119,0.8750405
1555571693.91185,0.8906662
1555571694.77127,0.8594148
1555571695.66193,0.8906662
1555571696.56823,0.9062919
1555571697.47452,0.9062919
1555571698.33393,0.8594148
1555571699.20897,0.8750405
1555571700.08401,0.8750405
1555571700.9278,0.843789
1555571701.74034,0.8125377
1555571702.58413,0.843789
1555571703.44354,0.8594148
1555571704.28733,0.843789
1555571705.13112,0.843789
1555571705.99054,0.8594148
1555571706.84995,0.8594146
1555571707.67812,0.8281634
1555571708.5219,0.843789
1555571709.39694,0.8750405
1555571710.22511,0.8281634
1555571711.05327,0.8281634
1555571711.89706,0.843789
1555571712.7721,0.8750405
1555571713.58464,0.8125377
1555571714.42843,0.843789
1555571715.33472,0.9062919
1555571716.25664,0.9219177
1555571717.11605,0.8594148
1555571718.00672,0.8906662
1555571718.86613,0.8594148
1555571719.77243,0.9062919
1555571720.61621,0.843789
1555571721.46,0.8437889
1555571722.28817,0.8281634
1555571723.14758,0.8594148
1555571723.86636,0.7187833
1555571724.6789,0.8125377
1555571725.36643,0.6875317
1555571726.14772,0.7812862
1555571726.88213,0.7344091
1555571727.69467,0.8125377
1555571728.52283,0.8281631
1555571729.35099,0.8281634
1555571730.21041,0.8594148
1555571731.02295,0.8125377
1555571731.96049,0.9375434
1555571732.7574,0.796912
1555571733.58557,0.8281634
1555571734.41373,0.8281634
1555571735.24189,0.8281634
1555571736.02318,0.781286
1555571736.89822,0.8750405
1555571737.78888,0.8906662
1555571738.63267,0.843789
1555571739.49209,0.8594148
1555571740.36713,0.8750405
1555571741.30467,0.9375434
1555571742.14846,0.843789
1555571743.03913,0.8906662
1555571743.92979,0.8906662
1555571744.83609,0.9062919
1555571745.72675,0.8906662
1555571746.6643,0.9375434
1555571747.60184,0.9375436
1555571748.53938,0.9375434
1555571749.43005,0.8906662
1555571750.30509,0.8750405
1555571751.21138,0.9062919
1555571752.11767,0.9062919
1555571752.97709,0.8594148
1555571753.86775,0.8906662
1555571754.78967,0.9219177
1555571755.72722,0.9375434
1555571756.58663,0.8594148
1555571757.4773,0.8906662
1555571758.38359,0.9062919
1555571759.28988,0.9062919
1555571760.1493,0.8594148
1555571761.02434,0.8750405
1555571761.93063,0.9062919
1555571762.82129,0.8906662
1555571763.68071,0.8594148
1555571764.57138,0.8906662
1555571765.44642,0.8750405
1555571766.32146,0.8750405
1555571767.18087,0.8594148
1555571768.08716,0.9062919
1555571768.99345,0.9062919
1555571769.83724,0.843789
1555571770.6029,0.7656602
1555571771.43107,0.8281634
1555571772.24361,0.8125377
1555571773.04052,0.796912
1555571773.79055,0.7500348
1555571774.61872,0.8281634
1555571775.4625,0.8437889
1555571776.30629,0.843789
1555571777.19696,0.8906662
1555571778.05637,0.8594148
1555571778.93142,0.8750405
1555571779.79083,0.8594148
1555571780.71275,0.9219177
1555571781.65029,0.9375434
1555571782.55658,0.9062919
1555571783.416,0.8594148
1555571784.29104,0.8750405
1555571785.1817,0.8906662
1555571786.05675,0.8750405
1555571786.86928,0.8125377
1555571787.7287,0.8594148
1555571788.58811,0.8594148
1555571789.46315,0.8750405
1555571790.33819,0.8750405
1555571791.24449,0.9062919
1555571792.1664,0.9219177
1555571793.0727,0.9062919
1555571793.96336,0.8906662
1555571794.85403,0.8906662
1555571795.76032,0.9062919
1555571796.65099,0.8906662
1555571797.52603,0.8750405
1555571798.41669,0.8906662
1555571799.32298,0.9062919
1555571800.22928,0.9062919
1555571801.08869,0.8594148
1555571801.96373,0.8750405
1555571802.88565,0.9219177
1555571803.82319,0.9375436
1555571804.71386,0.8906662
1555571805.62015,0.9062919
1555571806.54207,0.9219177
1555571807.46399,0.9219177
1555571808.33903,0.8750405
1555571809.24532,0.9062919
1555571810.16724,0.9219177
1555571811.07353,0.9062919
1555571811.9642,0.8906662
1555571812.87049,0.9062919
1555571813.7924,0.9219177
1555571814.6987,0.9062919
1555571815.52686,0.8281634
1555571816.4019,0.8750405
1555571817.27694,0.8750405
1555571818.12073,0.843789
1555571818.98014,0.8594148
1555571819.87081,0.8906662
1555571820.79273,0.9219177
1555571821.66777,0.8750405
1555571822.57406,0.9062919
1555571823.48035,0.9062919
1555571824.38665,0.9062919
