TS_Machine,gsr
1555579708.305,4.039166
1555579708.555,4.035323
1555579708.805,4.030199
1555579709.055,4.021232
1555579709.305,4.014826
1555579709.555,4.008421
1555579709.805,4.000735
1555579710.055,4.003297
1555579710.305,4.003297
1555579710.555,4.004578
1555579710.805,4.000735
1555579711.055,3.995611
1555579711.305,3.987925
1555579711.555,3.971272
1555579711.805,3.962305
1555579712.055,3.949494
1555579712.305,3.940527
1555579712.555,3.936774
1555579712.805,3.932931
1555579713.055,3.923964
1555579713.305,3.916278
1555579713.805,3.903468
1555579713.555,3.911154
1555579714.055,3.908592
1555579714.305,3.94446
1555579714.555,4.023884
1555579714.805,4.145581
1555579715.055,4.237814
1555579715.305,4.271121
1555579715.555,4.337734
1555579715.805,4.391537
1555579716.055,4.377446
1555579716.305,4.340296
1555579716.555,4.3198
1555579716.805,4.303147
1555579717.055,4.341578
1555579717.305,4.427406
1555579717.555,4.504267
1555579717.805,4.590005
1555579718.055,4.629717
1555579718.305,4.655338
1555579718.555,4.669429
1555579718.805,4.651495
1555579719.055,4.618188
1555579719.305,4.595129
1555579719.555,4.555418
1555579719.805,4.510582
1555579720.055,4.496491
1555579720.305,4.479837
1555579720.555,4.469589
1555579720.805,4.452936
1555579721.055,4.442688
1555579721.305,4.455498
1555579721.555,4.465746
1555579721.805,4.483681
1555579722.055,4.442688
1555579722.305,4.510582
1555579722.555,4.527236
1555579722.805,4.519549
1555579723.055,4.525954
1555579723.305,4.50802
1555579723.555,4.492648
1555579723.805,4.477275
1555579724.055,4.468308
1555579724.305,4.450374
1555579724.555,4.440126
1555579724.805,4.423472
1555579725.055,4.401695
1555579725.305,4.390166
1555579725.555,4.379918
1555579725.805,4.367108
1555579726.055,4.359422
1555579726.305,4.34533
1555579726.555,4.277436
1555579726.805,4.313305
1555579727.055,4.292809
1555579727.305,4.303057
1555579727.555,4.305619
1555579727.805,4.312024
1555579728.055,4.336363
1555579728.305,4.367108
1555579728.555,4.387604
1555579728.805,4.397852
1555579729.055,4.392728
1555579729.305,4.38248
1555579729.555,4.360703
1555579729.805,4.341487
1555579730.055,4.322272
1555579730.305,4.303057
1555579730.555,4.287684
1555579730.805,4.268469
1555579731.055,4.250535
1555579731.305,4.237724
1555579731.555,4.240286
1555579731.805,4.251816
1555579732.055,4.272312
1555579732.305,4.281279
1555579732.555,4.274874
1555579732.805,4.278717
1555579733.055,4.290246
1555579733.305,4.296651
1555579733.555,4.305619
1555579733.805,4.303057
1555579734.055,4.292809
1555579734.305,4.276155
1555579734.555,4.263345
1555579734.805,4.246692
1555579735.055,4.233881
1555579735.305,4.212104
1555579735.555,4.210823
1555579735.805,4.221071
1555579736.055,4.241568
1555579736.305,4.250535
1555579736.555,4.303057
1555579736.805,4.372232
1555579737.055,4.49521
1555579737.305,4.630998
1555579737.555,4.764225
1555579737.805,4.916667
1555579738.055,4.970469
1555579738.305,5.082658
1555579738.555,5.124932
1555579738.805,5.153114
1555579739.055,5.181297
1555579739.305,5.241505
1555579739.555,5.287621
1555579739.805,5.333738
1555579740.055,5.295308
1555579740.305,5.277373
1555579740.555,5.224852
1555579740.805,5.174891
1555579741.055,5.145428
1555579741.305,5.099311
1555579741.555,5.064723
1555579741.805,5.041665
1555579742.055,5.019888
1555579742.305,5.005796
1555579742.555,5.008358
1555579742.805,5.005796
1555579743.055,5.000672
1555579743.305,4.99683
1555579743.555,4.986581
1555579743.805,4.97249
1555579744.055,4.950713
1555579744.305,4.754716
1555579744.555,4.754716
1555579744.805,4.754716
1555579745.055,4.754716
1555579745.305,4.754716
1555579745.555,4.754716
1555579745.805,4.754716
1555579746.055,4.754716
1555579746.305,4.754716
1555579746.555,4.754716
1555579746.805,4.754716
1555579747.055,4.754716
1555579747.305,4.754716
1555579747.555,4.748311
1555579747.805,4.752154
1555579748.055,4.754716
1555579748.305,4.740625
1555579748.555,4.731658
1555579748.805,4.743187
1555579749.055,4.768807
1555579749.305,4.788023
1555579749.555,4.800833
1555579749.805,4.793147
1555579750.055,4.786742
1555579750.305,4.771369
1555579750.555,4.754716
1555579750.805,4.732939
1555579751.055,4.713723
1555579751.305,4.702194
1555579751.555,4.686822
1555579751.805,4.667606
1555579752.055,4.652234
1555579752.305,4.640705
1555579752.555,4.633019
1555579752.805,4.624052
1555579753.055,4.612523
1555579753.305,4.603555
1555579753.555,4.594588
1555579753.805,4.594588
1555579754.055,4.608679
1555579754.305,4.600993
1555579754.555,4.595869
1555579754.805,4.586902
1555579755.055,4.568968
1555579755.305,4.557439
1555579755.555,4.551033
1555579755.805,4.539505
1555579756.055,4.527975
1555579756.305,4.50876
1555579756.555,4.497231
1555579756.805,4.48314
1555579757.055,4.469048
1555579757.305,4.457519
1555579757.555,4.449833
1555579757.805,4.438303
1555579758.055,4.426034
1555579758.305,4.414505
1555579758.555,4.409381
1555579758.805,4.410662
1555579759.055,4.405538
1555579759.305,4.405538
1555579759.555,4.399133
1555579759.805,4.390166
1555579760.055,4.385042
1555579760.305,4.409381
1555579760.555,4.402976
1555579760.805,4.388885
1555579761.055,4.383761
1555579761.305,4.397852
1555579761.555,4.426034
1555579761.805,4.44525
1555579762.055,4.451655
1555579762.305,4.449093
1555579762.555,4.437564
1555579762.805,4.417068
1555579763.055,4.396571
1555579763.305,4.376075
1555579763.555,4.364546
1555579763.805,4.354298
1555579764.055,4.347892
1555579764.305,4.326115
1555579764.555,4.320991
1555579764.805,4.297933
1555579765.055,4.263345
1555579765.305,4.281279
1555579765.555,4.25694
1555579765.805,4.215947
1555579766.055,4.241568
1555579766.305,4.25694
1555579766.555,4.276155
1555579766.805,4.276155
1555579767.055,4.329958
1555579767.305,4.353016
1555579767.555,4.355578
1555579767.805,4.365827
1555579768.055,4.370951
1555579768.305,4.383761
1555579768.555,4.383761
1555579768.805,4.387604
1555579769.055,4.388885
1555579769.305,4.388885
1555579769.555,4.392728
1555579769.805,4.38248
1555579770.055,4.36967
1555579770.305,4.347892
1555579770.555,4.33252
1555579770.805,4.322272
1555579771.055,4.309462
1555579771.305,4.300495
1555579771.555,4.291527
1555579771.805,4.294089
1555579772.055,4.314586
1555579772.305,4.342768
1555579772.555,4.377356
1555579772.805,4.390166
1555579773.055,4.39529
1555579773.305,4.414505
1555579773.555,4.427316
1555579773.805,4.442688
1555579774.055,4.447812
1555579774.305,4.440126
1555579774.555,4.433721
1555579774.805,4.424754
1555579775.055,4.409381
1555579775.305,4.400414
1555579775.555,4.394009
1555579775.805,4.392728
1555579776.055,4.385042
1555579776.305,4.390166
1555579776.555,4.376075
1555579776.805,4.363265
1555579777.055,4.355578
1555579777.305,4.342768
1555579777.555,4.336363
1555579777.805,4.320991
1555579778.055,4.3069
1555579778.305,4.299213
1555579778.555,4.290246
1555579778.805,4.288965
1555579779.055,4.292809
1555579779.305,4.294089
1555579779.555,4.288965
1555579779.805,4.28256
1555579780.055,4.272312
1555579780.305,4.267188
1555579780.555,4.300495
1555579780.805,4.246692
1555579781.055,4.231319
1555579781.305,4.218509
1555579781.555,4.214666
1555579781.805,4.204418
1555579782.055,4.195451
1555579782.305,4.183921
1555579782.555,4.171111
1555579782.805,4.168549
1555579783.055,4.178797
1555579783.305,4.182641
1555579783.555,4.185203
1555579783.805,4.180079
1555579784.055,4.176235
1555579784.305,4.171111
1555579784.555,4.171111
1555579784.805,4.167268
1555579785.055,4.167268
1555579785.305,4.151896
1555579785.555,4.142929
1555579785.805,4.1314
1555579786.055,4.121151
1555579786.305,4.112184
1555579786.555,4.101936
1555579786.805,4.087845
1555579787.055,4.076315
1555579787.305,4.069911
1555579787.555,4.062224
1555579787.805,4.053257
1555579788.055,4.04429
1555579788.305,4.034042
1555579788.555,4.023794
1555579788.805,4.0571
1555579789.055,4.010983
1555579789.305,4.003297
1555579789.555,3.990487
1555579789.805,3.980239
1555579790.055,3.964867
1555579790.305,3.963586
1555579790.555,3.966148
1555579790.805,3.972553
1555579791.055,3.978958
1555579791.305,3.98152
1555579791.555,3.973834
1555579791.805,3.967429
1555579792.055,3.969991
1555579792.305,3.954618
1555579792.555,3.954618
1555579792.805,3.937965
1555579793.055,3.934212
1555579793.305,3.932931
1555579793.555,3.925245
1555579793.805,3.920121
1555579794.055,3.909873
1555579794.305,3.904749
1555579794.555,3.8945
1555579794.805,3.886814
1555579795.055,3.877847
1555579795.305,3.871442
1555579795.555,3.870161
1555579795.805,3.866318
1555579796.055,3.875285
1555579796.305,3.880409
1555579796.555,3.879128
1555579796.805,3.886814
1555579797.055,3.890657
1555579797.305,3.895782
1555579797.555,3.889376
1555579797.805,3.88169
1555579798.055,3.871442
1555579798.305,3.865037
1555579798.555,3.849665
1555579798.805,3.839417
1555579799.055,3.826606
1555579799.305,3.822763
1555579799.555,3.809953
1555579799.805,3.803548
1555579800.055,3.792019
1555579800.305,3.785614
1555579800.555,3.776646
1555579800.805,3.774084
1555579801.055,3.765117
1555579801.305,3.770241
1555579801.555,3.788176
1555579801.805,3.817639
1555579802.055,3.830449
1555579802.305,3.833011
1555579802.555,3.834292
1555579802.805,3.829168
1555579803.055,3.824044
1555579803.305,3.812515
1555579803.555,3.803548
1555579803.805,3.7933
1555579804.055,3.784333
1555579804.305,3.739497
1555579804.555,3.739497
1555579804.805,3.739497
1555579805.055,3.739497
1555579805.305,3.739497
1555579805.555,3.739497
1555579805.805,3.739497
1555579806.055,3.739497
1555579806.305,3.739497
1555579806.555,3.739497
1555579806.805,3.739497
1555579807.055,3.739497
1555579807.305,3.739497
1555579807.555,3.739497
1555579807.805,3.739497
1555579808.055,3.739497
1555579808.305,3.739497
1555579808.555,3.739497
1555579808.805,3.739497
1555579809.055,3.729249
1555579809.305,3.721563
1555579809.555,3.722844
1555579809.805,3.729249
1555579810.055,3.734373
1555579810.305,3.724125
1555579810.555,3.719001
1555579810.805,3.713876
1555579811.055,3.711314
1555579811.305,3.699785
1555579811.555,3.681851
1555579811.805,3.681851
1555579812.055,3.672884
1555579812.305,3.669041
1555579812.555,3.661355
1555579812.805,3.651106
1555579813.055,3.647263
1555579813.305,3.639577
1555579813.555,3.634453
1555579813.805,3.628048
1555579814.055,3.622924
1555579814.305,3.615238
1555579814.555,3.613957
1555579814.805,3.612676
1555579815.055,3.611395
1555579815.305,3.610114
1555579815.555,3.60499
1555579815.805,3.599865
1555579816.055,3.592179
1555579816.305,3.584493
1555579816.555,3.575526
1555579816.805,3.570402
1555579817.055,3.563997
1555579817.305,3.556311
1555579817.555,3.544781
1555579817.805,3.539657
1555579818.055,3.534533
1555579818.305,3.525566
1555579818.555,3.520442
1555579818.805,3.514037
1555579819.055,3.501227
1555579819.305,3.497384
1555579819.555,3.501227
1555579819.805,3.506351
1555579820.055,3.519161
1555579820.305,3.519161
1555579820.555,3.512756
1555579820.805,3.508913
1555579821.055,3.498665
1555579821.305,3.498665
1555579821.555,3.490978
1555579821.805,3.482011
1555579822.055,3.475606
1555579822.305,3.464077
1555579822.555,3.451267
1555579822.805,3.453829
1555579823.055,3.447424
1555579823.305,3.435894
1555579823.555,3.440871
1555579823.805,3.429342
1555579824.055,3.422937
1555579824.305,3.416532
1555579824.555,3.410127
1555579824.805,3.405003
1555579825.055,3.403722
1555579825.305,3.396036
1555579825.555,3.393474
1555579825.805,3.397317
1555579826.055,3.410127
1555579826.305,3.412689
1555579826.555,3.411408
1555579826.805,3.407565
1555579827.055,3.406284
1555579827.305,3.410127
1555579827.555,3.420375
1555579827.805,3.438309
1555579828.055,3.448558
1555579828.305,3.457525
1555579828.555,3.453682
1555579828.805,3.43959
1555579829.055,3.433185
1555579829.305,3.419094
1555579829.555,3.412689
1555579829.805,3.406284
1555579830.055,3.397317
1555579830.305,3.38835
1555579830.555,3.384506
1555579830.805,3.383225
1555579831.055,3.389631
1555579831.305,3.38835
1555579831.555,3.38835
1555579831.805,3.381944
1555579832.055,3.372977
1555579832.305,3.370415
1555579832.555,3.361448
1555579832.805,3.365291
1555579833.055,3.360167
1555579833.305,3.360167
1555579833.555,3.355043
1555579833.805,3.355043
1555579834.055,3.372977
1555579834.305,3.419094
1555579834.555,3.481864
1555579834.805,3.530543
1555579835.055,3.570255
1555579835.305,3.600999
1555579835.555,3.633025
1555579835.805,3.640711
1555579836.055,3.633025
1555579836.305,3.617653
1555579836.555,3.618934
1555579836.805,3.618934
1555579837.055,3.627901
1555579837.305,3.636868
1555579837.555,3.643273
1555579837.805,3.650959
1555579838.055,3.657364
1555579838.305,3.663769
1555579838.555,3.662488
1555579838.805,3.657364
1555579839.055,3.641992
1555579839.305,3.629182
1555579839.555,3.61381
1555579839.805,3.57666
1555579840.055,3.586908
1555579840.305,3.571536
1555579840.555,3.344795
1555579840.805,3.553602
1555579841.055,3.55232
1555579841.305,3.520295
1555579841.555,3.467773
1555579841.805,3.534386
1555579842.055,3.644554
1555579842.305,3.72654
1555579842.555,3.835427
1555579842.805,3.909726
1555579843.055,3.736788
1555579843.305,3.99043
1555579843.555,3.293701
1555579843.805,4.04039
1555579844.055,4.075125
1555579844.305,4.167358
1555579844.555,4.305709
1555579844.805,4.431249
1555579845.055,4.474713
1555579845.305,4.474713
1555579845.555,4.547732
1555579845.805,4.385042
1555579846.055,4.554137
1555579846.305,4.581038
1555579846.555,4.627155
1555579846.805,4.609221
1555579847.055,4.624593
1555579847.305,4.636122
1555579847.555,4.629717
1555579847.805,4.688644
1555579848.055,4.673272
1555579848.305,4.78344
1555579848.555,4.811623
1555579848.805,4.751414
1555579849.055,4.857739
1555579849.305,4.830838
1555579849.555,4.82059
1555579849.805,4.604097
1555579850.055,4.709141
1555579850.305,4.691206
1555579850.555,4.675834
1555579850.805,4.564385
1555579851.055,4.554137
1555579851.305,4.793688
1555579851.555,4.779597
1555579851.805,5.022991
1555579852.055,5.117246
1555579852.305,5.180016
1555579852.555,5.355515
1555579852.805,5.302994
1555579853.055,5.26072
1555579853.305,5.227414
1555579853.555,5.192826
1555579853.805,5.228694
1555579854.055,5.349111
1555579854.305,4.886662
1555579854.555,4.967366
1555579854.805,5.29787
1555579855.055,5.196669
1555579855.305,5.396508
1555579855.555,5.401632
1555579855.805,5.37345
1555579856.055,5.376012
1555579856.305,5.38626
1555579856.555,5.518206
1555579856.805,5.659767
1555579857.055,5.694354
1555579857.305,5.694354
1555579857.555,5.153763
1555579857.805,5.515011
1555579858.055,5.772497
1555579858.305,5.675139
1555579858.555,5.898037
1555579858.805,5.685387
1555579859.055,5.342073
1555579859.305,5.941592
1555579859.555,5.942555
1555579859.805,5.886191
1555579860.055,5.836231
1555579860.305,5.799081
1555579860.555,5.770899
1555579860.805,5.740154
1555579861.055,5.733749
1555579861.305,5.728625
1555579861.555,5.715815
1555579861.805,5.690194
1555579862.055,5.691475
1555579862.305,5.676103
1555579862.555,5.656888
1555579862.805,5.524942
1555579863.055,5.638953
1555579863.305,5.605647
1555579863.555,5.55953
1555579863.805,5.466015
1555579864.055,5.582588
1555579864.305,5.618457
1555579864.555,5.690194
1555579864.805,5.763213
1555579865.055,5.824702
1555579865.305,5.875943
1555579865.555,5.858008
1555579865.805,5.815734
1555579866.055,5.774742
1555579866.305,5.774742
1555579866.555,5.83495
1555579866.805,5.899001
1555579867.055,5.961771
1555579867.305,5.987391
1555579867.555,5.980986
1555579867.805,6.013012
1555579868.055,5.975862
1555579868.305,5.929745
1555579868.555,5.890034
1555579868.805,5.855446
1555579869.055,5.811892
1555579869.305,5.765775
1555579869.555,5.732468
1555579869.805,5.713253
1555579870.055,5.681227
1555579870.305,5.667136
1555579870.555,5.650483
1555579870.805,5.647921
1555579871.055,5.649201
1555579871.305,5.677384
1555579871.555,5.683789
1555579871.805,5.686351
1555579872.055,5.668417
1555579872.305,5.654325
1555579872.555,5.637672
1555579872.805,5.617176
1555579873.055,5.583869
1555579873.305,5.563373
1555579873.555,5.548001
1555579873.805,5.558249
1555579874.055,5.523661
1555579874.305,5.541595
1555579874.555,5.508289
1555579874.805,5.50957
1555579875.055,5.50957
1555579875.305,5.463453
1555579875.555,5.385311
1555579875.805,5.024379
1555579876.055,5.310048
1555579876.305,5.416372
1555579876.555,5.60084
1555579876.805,5.573938
1555579877.055,5.539351
1555579877.305,5.504763
1555579877.555,5.48939
1555579877.805,5.459927
1555579878.055,5.465051
1555579878.305,4.88731
1555579878.555,5.500271
1555579878.805,5.454803
1555579879.055,5.144795
1555579879.305,4.98723
1555579879.555,5.356164
1555579879.805,5.120456
1555579880.055,5.307486
1555579880.305,5.295956
1555579880.555,5.31389
1555579880.805,5.304924
1555579881.055,5.304924
1555579881.305,5.298518
1555579881.555,5.276741
1555579881.805,5.249839
1555579882.055,5.2255
1555579882.305,5.213971
1555579882.555,5.222938
1555579882.805,5.234467
1555579883.055,5.239591
1555579883.305,5.23831
1555579883.555,5.242153
1555579883.805,5.226781
1555579884.055,5.210128
1555579884.305,5.176821
1555579884.555,5.146077
1555579884.805,5.119175
1555579885.055,5.103803
1555579885.305,5.083306
1555579885.555,5.073058
1555579885.805,5.052562
1555579886.055,5.046157
1555579886.305,5.025661
1555579886.555,5.006445
1555579886.805,4.998759
1555579887.055,4.993635
1555579887.305,4.991073
1555579887.555,4.984668
1555579887.805,5.016693
1555579888.055,4.994916
1555579888.305,4.968014
1555579888.555,4.925741
1555579888.805,4.921249
1555579889.055,4.92253
1555579889.305,4.945589
1555579889.555,4.90972
1555579889.805,4.908439
1555579890.055,4.875132
1555579890.305,4.837983
1555579890.555,4.820048
1555579890.805,4.803395
1555579891.055,4.800833
1555579891.305,4.800833
1555579891.555,4.820048
1555579891.805,4.840545
1555579892.055,4.85976
1555579892.305,4.864884
1555579892.555,4.863603
1555579892.805,4.861041
1555579893.055,4.841825
1555579893.305,4.816205
1555579893.555,4.799552
1555579893.805,4.779056
1555579894.055,4.755997
1555579894.305,4.732939
1555579894.555,4.711161
1555579894.805,4.694508
1555579895.055,4.680417
1555579895.305,4.675292
1555579895.555,4.665044
1555579895.805,4.681698
1555579896.055,4.690665
1555579896.305,4.70988
1555579896.555,4.723971
1555579896.805,4.731658
1555579897.055,4.727815
1555579897.305,4.703475
1555579897.555,4.612523
1555579897.805,4.594588
1555579898.055,4.575373
1555579898.305,4.557439
1555579898.555,4.536942
1555579898.805,4.524132
1555579899.055,4.503636
1555579899.305,4.485702
1555579899.555,4.467767
1555579899.805,4.457519
1555579900.055,4.44599
1555579900.305,4.429337
1555579900.555,4.417068
1555579900.805,4.399133
1555579901.055,4.391447
1555579901.305,4.376075
1555579901.555,4.361984
1555579901.805,4.351736
1555579902.055,4.328677
1555579902.305,4.285122
1555579902.555,4.315867
1555579902.805,4.314586
1555579903.055,4.308181
1555579903.305,4.290246
1555579903.555,4.273593
1555579903.805,4.271031
1555579904.055,4.271031
1555579904.305,4.276155
1555579904.555,4.251816
1555579904.805,4.236444
1555579905.055,4.218509
1555579905.305,4.203137
1555579905.555,4.19417
1555579905.805,4.187765
1555579906.055,4.176235
1555579906.305,4.164706
1555579906.555,4.146772
1555579906.805,4.14421
1555579907.055,4.145491
1555579907.305,4.162144
1555579907.555,4.16983
1555579907.805,4.160863
1555579908.055,4.155739
1555579908.305,4.140367
1555579908.555,4.11987
1555579908.805,4.105779
1555579909.055,4.092969
1555579909.305,4.078877
1555579909.555,4.064786
1555579909.805,4.059662
1555579910.055,4.064786
1555579910.305,4.072473
1555579910.555,4.064786
1555579910.805,4.060943
1555579911.055,4.050695
1555579911.305,4.04429
1555579911.555,4.037885
1555579911.805,4.036604
1555579912.055,4.04429
1555579912.305,4.054538
1555579912.555,4.048133
1555579912.805,4.040447
1555579913.055,4.03148
1555579913.305,4.021232
1555579913.555,4.009702
1555579913.805,3.995611
1555579914.055,3.973834
1555579914.305,3.955899
1555579914.555,3.945651
1555579914.805,3.936684
1555579915.055,3.93165
1555579915.305,3.922683
1555579915.555,3.907311
1555579915.805,3.899625
1555579916.055,3.88169
1555579916.305,3.884252
1555579916.555,3.876566
1555579916.805,3.865037
1555579917.055,3.859913
1555579917.305,3.870161
1555579917.555,3.88169
1555579917.805,3.890657
1555579918.055,3.8945
1555579918.305,3.886814
1555579918.555,3.877847
1555579918.805,3.863756
1555579919.055,3.850946
1555579919.305,3.84326
1555579919.555,3.835573
1555579919.805,3.827887
1555579920.055,3.815077
1555579920.305,3.807391
1555579920.555,3.803548
1555579920.805,3.794581
1555579921.055,3.78177
1555579921.305,3.772803
1555579921.555,3.761274
1555579921.805,3.75615
1555579922.055,3.744621
1555579922.305,3.744621
1555579922.555,3.740778
1555579922.805,3.739497
1555579923.055,3.731811
1555579923.305,3.722844
1555579923.555,3.712595
1555579923.805,3.699785
1555579924.055,3.69338
1555579924.305,3.684413
1555579924.555,3.674165
1555579924.805,3.663917
1555579925.055,3.653668
1555579925.305,3.647263
1555579925.555,3.640858
1555579925.805,3.635734
1555579926.055,3.634453
1555579926.305,3.629329
1555579926.555,3.622924
1555579926.805,3.616519
1555579927.055,3.612676
1555579927.305,3.622924
1555579928.055,3.701066
1555579928.305,3.722844
1555579928.555,3.734373
1555579927.555,3.647263
1555579927.805,3.674165
1555579928.805,3.735654
1555579929.055,3.721563
1555579929.305,3.703628
1555579929.555,3.69338
1555579929.805,3.674165
1555579930.055,3.671603
1555579930.305,3.66776
1555579930.555,3.663917
1555579930.805,3.661355
1555579931.055,3.657511
1555579931.305,3.644701
1555579931.555,3.634453
1555579931.805,3.628048
1555579932.055,3.624205
1555579932.305,3.612676
1555579932.555,3.603709
1555579932.805,3.601146
1555579933.055,3.599865
1555579933.305,3.594741
1555579933.555,3.590898
1555579933.805,3.578088
1555579934.055,3.574245
1555579934.305,3.56784
1555579934.555,3.56784
1555579934.805,3.566559
1555579935.055,3.561435
1555579935.305,3.55503
1555579935.555,3.556311
1555579935.805,3.553749
1555579936.055,3.551187
1555579936.305,3.542219
1555579936.555,3.535814
1555579936.805,3.525566
1555579937.055,3.519161
1555579937.305,3.514037
1555579937.555,3.507632
1555579937.805,3.502508
1555579938.055,3.489697
1555579938.305,3.490978
1555579938.555,3.482011
1555579938.805,3.487135
1555579939.055,3.502508
1555579939.305,3.523004
1555579939.555,3.528128
1555579939.805,3.529409
1555579940.055,3.523004
1555579940.305,3.521723
1555579940.555,3.51788
1555579940.805,3.511475
1555579941.055,3.50507
1555579941.305,3.494822
1555579941.555,3.48073
1555579941.805,3.471763
1555579942.055,3.469201
1555579942.305,3.461515
1555579942.555,3.452548
1555579942.805,3.449986
1555579943.055,3.443581
1555579943.305,3.438309
1555579943.555,3.434466
1555579943.805,3.430623
1555579944.055,3.428061
1555579944.305,3.422937
1555579944.555,3.421656
1555579944.805,3.412689
1555579945.055,3.416532
1555579945.305,3.421656
1555579945.555,3.42678
1555579945.805,3.431904
1555579946.055,3.431904
1555579946.305,3.430623
1555579946.555,3.419094
1555579946.805,3.408846
1555579947.055,3.394755
1555579947.305,3.390912
1555579947.555,3.380663
1555579947.805,3.37682
1555579948.055,3.366572
1555579948.305,3.36401
1555579948.555,3.379382
1555579948.805,3.412689
1555579949.055,3.457525
1555579949.305,3.481864
1555579949.555,3.494674
1555579949.805,3.50108
1555579950.055,3.499799
1555579950.305,3.495955
1555579950.555,3.479302
1555579950.805,3.460087
1555579951.055,3.444715
1555579951.305,3.431904
1555579951.555,3.422937
1555579951.805,3.419094
1555579952.055,3.412689
1555579952.305,3.406284
1555579952.555,3.396036
1555579952.805,3.394755
1555579953.055,3.387069
1555579953.305,3.38835
1555579953.555,3.385787
1555579953.805,3.387069
1555579954.055,3.392193
1555579954.305,3.392193
1555579954.555,3.394755
1555579954.805,3.398598
1555579955.055,3.393474
1555579955.305,3.38835
1555579955.555,3.378101
1555579955.805,3.371696
1555579956.055,3.36401
1555579956.305,3.361448
1555579956.555,3.356324
1555579956.805,3.355043
1555579957.055,3.342233
1555579957.305,3.33839
1555579957.555,3.337109
1555579957.805,3.334547
1555579958.055,3.333266
1555579958.305,3.334547
1555579958.555,3.334547
1555579958.805,3.330703
1555579959.055,3.335828
1555579959.305,3.33839
1555579959.555,3.333266
1555579959.805,3.339671
1555579960.055,3.340952
1555579960.305,3.347357
1555579960.555,3.349919
1555579960.805,3.356324
1555579961.055,3.349919
1555579961.305,3.339671
1555579961.555,3.321736
1555579961.805,3.317893
1555579962.055,3.308926
1555579962.305,3.303802
1555579962.555,3.298678
1555579962.805,3.28843
1555579963.055,3.285868
1555579963.305,3.280744
1555579963.555,3.276901
1555579963.805,3.278182
1555579964.055,3.287149
1555579964.305,3.290992
1555579964.555,3.293554
