TS_Machine,ax,ay,az
1555579889.86821,-51,41,8
1555579889.89946,-51,41,7
1555579889.93071,-51,42,6
1555579889.96197,-51,42,6
1555579889.99322,-51,41,6
1555579890.02447,-52,41,6
1555579890.05572,-52,40,7
1555579890.08697,-52,40,7
1555579890.11822,-51,40,7
1555579890.14947,-52,40,7
1555579890.18073,-51,40,7
1555579890.21198,-51,40,7
1555579890.24323,-51,41,7
1555579890.27448,-51,41,7
1555579890.30573,-51,40,6
1555579890.33698,-51,41,6
1555579890.36823,-51,41,6
1555579890.39949,-51,40,6
1555579890.43074,-51,41,7
1555579890.46199,-51,41,6
1555579890.49324,-51,41,6
1555579890.52449,-52,41,6
1555579890.55574,-52,40,7
1555579890.58699,-51,40,7
1555579890.61825,-51,40,7
1555579890.6495,-51,40,7
1555579890.68075,-51,41,7
1555579890.712,-51,41,6
1555579890.74325,-51,41,6
1555579890.7745,-51,41,6
1555579890.80575,-52,40,6
1555579890.83701,-51,40,6
1555579890.86826,-52,41,7
1555579890.89951,-51,41,7
1555579890.93076,-51,41,7
1555579890.96201,-52,41,7
1555579890.99326,-51,40,6
1555579891.02451,-51,40,7
1555579891.05577,-52,40,7
1555579891.08702,-52,40,7
1555579891.11827,-52,40,7
1555579891.14952,-52,40,6
1555579891.18077,-51,40,6
1555579891.21202,-52,41,7
1555579891.24328,-52,41,7
1555579891.27453,-51,41,7
1555579891.30578,-51,41,7
1555579891.33703,-52,40,7
1555579891.36828,-51,40,7
1555579891.39953,-51,40,7
1555579891.43078,-52,40,7
1555579891.46204,-51,40,7
1555579891.49329,-51,41,8
1555579891.52454,-51,41,8
1555579891.55579,-51,41,8
1555579891.58704,-51,41,8
1555579891.61829,-51,41,8
1555579891.64954,-51,40,8
1555579891.6808,-51,40,9
1555579891.71205,-51,40,8
1555579891.7433,-51,40,7
1555579891.77455,-51,41,7
1555579891.8058,-51,41,7
1555579891.83705,-51,41,7
1555579891.8683,-51,41,8
1555579891.89956,-51,41,7
1555579891.93081,-51,41,8
1555579891.96206,-51,40,8
1555579891.99331,-51,40,8
1555579892.02456,-52,39,8
1555579892.05581,-52,39,8
1555579892.08706,-52,40,7
1555579892.11832,-52,40,7
1555579892.14957,-51,41,7
1555579892.18082,-51,41,7
1555579892.21207,-51,41,7
1555579892.24332,-51,41,7
1555579892.27457,-51,40,7
1555579892.30582,-51,40,7
1555579892.33708,-51,40,7
1555579892.36833,-52,40,7
1555579892.39958,-52,40,7
1555579892.43083,-51,40,7
1555579892.46208,-52,41,7
1555579892.52458,-51,41,7
1555579892.49333,-51,41,7
1555579892.55584,-52,41,6
1555579892.58709,-52,41,7
1555579892.61834,-51,40,8
1555579892.64959,-51,40,8
1555579892.68084,-51,40,8
1555579892.71209,-52,40,7
1555579892.74334,-51,40,7
1555579892.7746,-51,41,7
1555579892.80585,-52,41,7
1555579892.8371,-51,41,7
1555579892.86835,-51,41,7
1555579892.8996,-51,41,7
1555579892.93085,-51,40,8
1555579892.9621,-51,40,7
1555579892.99336,-52,40,7
1555579893.02461,-51,40,7
1555579893.05586,-51,40,7
1555579893.08711,-51,40,8
1555579893.11836,-52,40,7
1555579893.14961,-51,40,7
1555579893.18086,-51,40,7
1555579893.21212,-51,40,7
1555579893.24337,-51,40,7
1555579893.27462,-52,40,7
1555579893.30587,-52,40,8
1555579893.33712,-51,40,8
1555579893.36837,-52,40,7
1555579893.39962,-52,40,7
1555579893.43088,-52,40,7
1555579893.46213,-51,40,7
1555579893.49338,-51,41,7
1555579893.52463,-51,40,7
1555579893.55588,-51,40,8
1555579893.58713,-51,40,7
1555579893.61839,-52,40,7
1555579893.64964,-52,40,7
1555579893.68089,-51,40,7
1555579893.71214,-52,40,7
1555579893.74339,-51,40,7
1555579893.77464,-51,40,8
1555579893.80589,-52,40,7
1555579893.83715,-51,40,7
1555579893.8684,-51,40,7
1555579893.89965,-52,41,7
1555579893.9309,-51,40,7
1555579893.96215,-51,40,7
1555579893.9934,-52,40,8
1555579894.02465,-52,40,8
1555579894.05591,-51,40,7
1555579894.08716,-52,40,7
1555579894.11841,-51,40,7
1555579894.14966,-51,40,7
1555579894.18091,-52,41,7
1555579894.21216,-51,41,8
1555579894.24341,-51,40,7
1555579894.27467,-52,41,7
1555579894.30592,-52,40,7
1555579894.33717,-51,40,8
1555579894.36842,-51,40,8
1555579894.39967,-52,40,7
1555579894.43092,-51,40,8
1555579894.46217,-52,40,7
1555579894.49343,-51,40,7
1555579894.52468,-51,40,8
1555579894.55593,-51,40,8
1555579894.58718,-52,40,7
1555579894.61843,-52,40,7
1555579894.64968,-52,40,7
1555579894.68093,-52,40,8
1555579894.71219,-51,40,8
1555579894.74344,-52,40,7
1555579894.77469,-52,40,7
1555579894.80594,-51,40,8
1555579894.83719,-52,40,7
1555579894.86844,-52,40,7
1555579894.89969,-51,40,7
1555579894.93095,-52,40,7
1555579894.9622,-52,40,7
1555579894.99345,-51,40,7
1555579895.0247,-52,40,7
1555579895.05595,-52,40,7
1555579895.0872,-52,40,8
1555579895.11845,-51,40,8
1555579895.14971,-51,40,7
1555579895.18096,-52,40,7
1555579895.21221,-51,40,7
1555579895.24346,-51,40,7
1555579895.27471,-52,40,7
1555579895.30596,-52,40,7
1555579895.33721,-51,40,7
1555579895.36847,-52,40,8
1555579895.39972,-52,40,7
1555579895.43097,-51,40,7
1555579895.46222,-51,40,7
1555579895.49347,-52,41,7
1555579895.52472,-52,41,8
1555579895.55597,-51,41,8
1555579895.58723,-51,41,8
1555579895.61848,-51,41,7
1555579895.64973,-51,41,8
1555579895.68098,-51,41,8
1555579895.71223,-51,41,8
1555579895.74348,-51,41,8
1555579895.77473,-51,41,8
1555579895.80599,-52,40,8
1555579895.83724,-51,39,8
1555579895.86849,-52,40,9
1555579895.89974,-52,41,11
1555579895.93099,-50,41,12
1555579895.96224,-48,43,12
1555579895.99349,-49,44,12
1555579896.02475,-50,43,11
1555579896.056,-50,43,11
1555579896.08725,-51,41,11
1555579896.1185,-50,41,11
1555579896.14975,-51,39,12
1555579896.181,-52,39,13
1555579896.21226,-53,38,12
1555579896.24351,-53,37,12
1555579896.27476,-52,37,13
1555579896.30601,-51,36,16
1555579896.33726,-50,36,17
1555579896.36851,-50,38,18
1555579896.39976,-49,39,19
1555579896.43102,-49,39,19
1555579896.46227,-50,39,18
1555579896.49352,-50,39,18
1555579896.52477,-51,39,17
1555579896.55602,-51,37,18
1555579896.58727,-50,38,19
1555579896.61852,-53,36,21
1555579896.64978,-53,34,18
1555579896.68103,-52,33,17
1555579896.71228,-54,31,17
1555579896.74353,-53,29,18
1555579896.77478,-52,30,20
1555579896.80603,-51,31,21
1555579896.83728,-51,34,20
1555579896.86854,-53,35,19
1555579896.89979,-53,35,18
1555579896.93104,-51,35,19
1555579896.96229,-51,35,20
1555579896.99354,-52,35,19
1555579897.02479,-52,35,19
1555579897.05604,-53,36,19
1555579897.0873,-52,36,18
1555579897.11855,-50,36,17
1555579897.1498,-50,37,18
1555579897.18105,-52,36,20
1555579897.2123,-52,36,19
1555579897.24355,-51,36,17
1555579897.2748,-52,36,17
1555579897.30606,-52,36,17
1555579897.33731,-50,37,16
1555579897.36856,-48,37,16
1555579897.39981,-50,37,16
1555579897.43106,-52,39,17
1555579897.46231,-52,40,14
1555579897.49356,-51,41,12
1555579897.52482,-51,41,10
1555579897.55607,-52,41,9
1555579897.58732,-50,40,10
1555579897.61857,-49,41,12
1555579897.64982,-50,42,13
1555579897.68107,-51,42,13
1555579897.71232,-52,41,11
1555579897.74358,-51,41,11
1555579897.77483,-51,40,11
1555579897.80608,-50,40,10
1555579897.83733,-52,39,8
1555579897.86858,-56,38,8
1555579897.89983,-52,37,9
1555579897.93108,-49,38,10
1555579897.96234,-49,40,11
1555579897.99359,-49,41,12
1555579898.02484,-49,41,11
1555579898.05609,-49,42,9
1555579898.08734,-51,43,7
1555579898.11859,-50,44,4
1555579898.14984,-51,43,4
1555579898.1811,-53,43,0
1555579898.21235,-53,43,-1
1555579898.2436,-51,42,0
1555579898.27485,-51,42,1
1555579898.3061,-52,42,3
1555579898.33735,-51,41,4
1555579898.3686,-51,41,4
1555579898.39986,-50,42,3
1555579898.43111,-50,43,3
1555579898.46236,-50,43,3
1555579898.49361,-50,43,4
1555579898.52486,-51,42,3
1555579898.55611,-51,42,2
1555579898.58737,-52,40,0
1555579898.61862,-52,41,1
1555579898.64987,-51,42,1
1555579898.68112,-51,42,2
1555579898.71237,-50,42,4
1555579898.74362,-50,42,2
1555579898.77487,-51,42,2
1555579898.80613,-51,42,2
1555579898.83738,-51,42,2
1555579898.86863,-50,42,3
1555579898.89988,-50,43,3
1555579898.93113,-50,43,4
1555579898.96238,-50,43,3
1555579898.99363,-50,43,3
1555579899.02489,-50,43,3
1555579899.05614,-50,42,3
1555579899.08739,-50,42,3
1555579899.11864,-51,43,4
1555579899.14989,-50,42,4
1555579899.18114,-49,42,4
1555579899.21239,-50,42,3
1555579899.24365,-50,42,3
1555579899.2749,-50,42,4
1555579899.30615,-50,42,4
1555579899.3374,-50,43,4
1555579899.36865,-50,42,5
1555579899.3999,-50,43,4
1555579899.43115,-50,43,4
1555579899.46241,-50,43,4
1555579899.49366,-50,43,4
1555579899.52491,-50,43,4
1555579899.55616,-50,43,4
1555579899.58741,-50,43,4
1555579899.61866,-50,43,3
1555579899.64991,-50,43,4
1555579899.68117,-50,43,4
1555579899.71242,-50,43,4
1555579899.74367,-49,43,4
1555579899.77492,-49,43,4
1555579899.80617,-50,43,4
1555579899.83742,-50,43,4
1555579899.86867,-49,44,4
1555579899.89993,-50,43,3
1555579899.93118,-50,43,4
1555579899.96243,-49,43,4
1555579899.99368,-49,43,3
1555579900.02493,-49,43,4
1555579900.05618,-49,43,4
1555579900.08743,-49,43,3
1555579900.11869,-49,43,3
1555579900.14994,-49,43,3
1555579900.18119,-49,43,3
1555579900.21244,-49,44,3
1555579900.24369,-49,44,3
1555579900.27494,-49,43,3
1555579900.30619,-49,43,3
1555579900.33745,-49,43,3
1555579900.3687,-49,44,3
1555579900.39995,-49,44,3
1555579900.4312,-49,44,3
1555579900.46245,-49,43,3
1555579900.4937,-49,44,3
1555579900.52495,-49,44,3
1555579900.55621,-49,44,3
1555579900.58746,-49,44,3
1555579900.61871,-49,44,3
1555579900.64996,-49,44,3
1555579900.68121,-49,44,3
1555579900.71246,-49,44,3
1555579900.74371,-49,44,3
1555579900.77497,-49,43,3
1555579900.80622,-49,44,3
1555579900.83747,-49,44,3
1555579900.86872,-49,44,3
1555579900.89997,-49,43,3
1555579900.93122,-49,43,3
1555579900.96248,-50,43,3
1555579900.99373,-50,43,3
1555579901.02498,-49,43,3
1555579901.05623,-49,43,3
1555579901.08748,-49,43,3
1555579901.11873,-49,43,3
1555579901.14998,-49,43,3
1555579901.18124,-49,43,3
1555579901.21249,-50,43,3
1555579901.24374,-49,43,3
1555579901.27499,-49,43,3
1555579901.30624,-49,43,3
1555579901.33749,-49,43,3
1555579901.36874,-49,43,3
1555579901.4,-49,43,3
1555579901.43125,-50,43,3
1555579901.4625,-50,43,3
1555579901.49375,-49,43,3
1555579901.525,-49,43,3
1555579901.55625,-49,44,3
1555579901.5875,-49,43,3
1555579901.61876,-50,43,3
1555579901.65001,-50,43,3
1555579901.68126,-50,43,3
1555579901.71251,-50,44,3
1555579901.74376,-49,43,3
1555579901.77501,-50,43,3
1555579901.80626,-49,43,3
1555579901.83752,-49,43,4
1555579901.86877,-50,43,3
1555579901.90002,-49,44,2
1555579901.93127,-49,44,3
1555579901.96252,-49,44,3
1555579901.99377,-49,43,4
1555579902.02502,-49,43,4
1555579902.05628,-49,44,4
1555579902.08753,-50,44,4
1555579902.11878,-50,43,4
1555579902.15003,-51,43,4
1555579902.18128,-51,42,3
1555579902.21253,-51,42,2
1555579902.24378,-51,42,2
1555579902.27504,-50,42,2
1555579902.30629,-48,42,4
1555579902.33754,-48,44,5
1555579902.36879,-48,45,4
1555579902.40004,-49,45,4
1555579902.43129,-49,44,4
1555579902.46254,-49,43,4
1555579902.4938,-50,43,3
1555579902.52505,-49,44,3
1555579902.5563,-50,44,3
1555579902.58755,-49,43,5
1555579902.6188,-48,42,5
1555579902.65005,-50,42,5
1555579902.6813,-48,43,6
1555579902.71256,-49,43,6
1555579902.74381,-50,43,5
1555579902.77506,-50,43,6
1555579902.80631,-49,44,4
1555579902.83756,-50,44,4
1555579902.86881,-51,43,4
1555579902.90006,-51,43,3
1555579902.93132,-52,42,4
1555579902.96257,-51,41,4
1555579902.99382,-52,41,4
1555579903.02507,-52,40,4
1555579903.05632,-50,42,6
1555579903.08757,-47,45,7
1555579903.11882,-50,42,3
1555579903.15008,-54,40,4
1555579903.18133,-54,41,4
1555579903.21258,-51,41,4
1555579903.24383,-50,40,4
1555579903.27508,-48,42,7
1555579903.30633,-49,43,7
1555579903.33758,-50,42,7
1555579903.36884,-50,43,6
1555579903.40009,-52,41,4
1555579903.43134,-52,42,3
1555579903.46259,-54,41,3
1555579903.49384,-55,39,2
1555579903.52509,-53,41,2
1555579903.55635,-51,42,3
1555579903.5876,-49,42,4
1555579903.61885,-48,42,7
1555579903.6501,-46,42,8
1555579903.68135,-47,43,7
1555579903.7126,-50,43,6
1555579903.74385,-51,42,3
1555579903.77511,-51,42,2
1555579903.80636,-51,43,2
1555579903.83761,-50,44,4
1555579903.86886,-49,43,7
1555579903.90011,-50,42,8
1555579903.93136,-51,41,8
1555579903.96261,-51,40,8
1555579903.99387,-50,41,7
1555579904.02512,-49,43,4
1555579904.05637,-49,43,4
1555579904.08762,-49,44,3
1555579904.11887,-50,44,3
1555579904.15012,-50,44,2
1555579904.18137,-50,43,2
1555579904.21263,-48,42,1
1555579904.24388,-48,44,2
1555579904.27513,-52,45,2
1555579904.30638,-50,44,4
1555579904.33763,-48,43,6
1555579904.36888,-51,44,7
1555579904.40013,-51,43,8
1555579904.43139,-50,42,4
1555579904.46264,-49,42,3
1555579904.49389,-49,43,5
1555579904.52514,-49,43,6
1555579904.55639,-49,44,7
1555579904.58764,-50,44,5
1555579904.61889,-52,42,1
1555579904.65015,-53,40,0
1555579904.6814,-52,40,0
1555579904.71265,-51,40,1
1555579904.7439,-49,43,5
1555579904.77515,-48,44,6
1555579904.8064,-48,46,7
1555579904.83765,-49,45,5
1555579904.86891,-49,44,6
1555579904.90016,-49,43,6
1555579904.93141,-50,43,5
1555579904.96266,-51,42,4
1555579904.99391,-51,42,4
1555579905.02516,-51,41,3
1555579905.05641,-51,41,2
1555579905.08767,-50,42,5
1555579905.11892,-49,43,6
1555579905.15017,-50,42,5
1555579905.18142,-49,43,5
1555579905.21267,-49,44,4
1555579905.24392,-50,44,4
1555579905.27517,-50,44,4
1555579905.30643,-50,43,5
1555579905.33768,-50,43,5
1555579905.36893,-50,42,4
1555579905.40018,-51,42,4
1555579905.43143,-51,42,4
1555579905.46268,-51,42,4
1555579905.49393,-50,42,4
1555579905.52519,-50,42,5
1555579905.55644,-50,42,5
1555579905.58769,-50,42,5
1555579905.61894,-49,43,4
1555579905.65019,-50,44,4
1555579905.68144,-50,44,5
1555579905.71269,-49,44,5
1555579905.74395,-50,43,4
1555579905.7752,-49,43,4
1555579905.80645,-50,43,4
1555579905.8377,-50,43,4
1555579905.86895,-51,42,3
1555579905.9002,-50,42,4
1555579905.93146,-49,42,5
1555579905.96271,-49,43,5
1555579905.99396,-49,43,5
1555579906.02521,-49,44,5
1555579906.05646,-50,43,4
1555579906.08771,-50,42,5
1555579906.11896,-50,42,5
1555579906.15022,-50,42,5
1555579906.18147,-50,43,4
1555579906.21272,-50,43,3
1555579906.24397,-50,42,5
1555579906.27522,-50,42,5
1555579906.30647,-49,42,5
1555579906.33772,-49,43,5
1555579906.36898,-49,44,5
1555579906.40023,-50,43,4
1555579906.43148,-49,43,5
1555579906.46273,-50,42,5
1555579906.49398,-50,42,4
1555579906.52523,-50,42,4
1555579906.55648,-49,42,5
1555579906.58774,-49,43,5
1555579906.61899,-50,44,5
1555579906.65024,-50,43,4
1555579906.68149,-50,42,4
1555579906.71274,-50,42,4
1555579906.74399,-50,43,4
1555579906.77524,-50,43,4
1555579906.8065,-49,44,4
1555579906.83775,-49,44,4
1555579906.869,-50,42,3
1555579906.90025,-49,42,4
1555579906.9315,-50,43,4
1555579906.96275,-50,43,4
1555579906.994,-49,44,5
1555579907.02526,-49,44,4
1555579907.05651,-50,42,5
1555579907.08776,-49,42,4
1555579907.11901,-50,43,4
1555579907.15026,-50,44,4
1555579907.18151,-49,44,4
1555579907.21276,-49,44,4
1555579907.24402,-50,42,4
1555579907.27527,-49,43,5
1555579907.30652,-49,43,4
1555579907.33777,-50,43,3
1555579907.36902,-49,43,4
1555579907.40027,-50,42,4
1555579907.43152,-50,42,5
1555579907.46278,-49,44,5
1555579907.49403,-49,45,4
1555579907.52528,-51,43,3
1555579907.55653,-50,41,4
1555579907.58778,-49,43,4
1555579907.61903,-50,43,3
1555579907.65028,-49,42,3
1555579907.68154,-49,43,3
1555579907.71279,-51,43,3
1555579907.74404,-49,43,5
1555579907.77529,-49,43,5
1555579907.80654,-50,44,3
1555579907.83779,-51,42,3
1555579907.86904,-49,42,3
1555579907.9003,-50,42,4
1555579907.93155,-50,43,4
1555579907.9628,-49,44,5
1555579907.99405,-50,43,4
1555579908.0253,-50,42,3
1555579908.05655,-49,42,3
1555579908.08781,-50,44,3
1555579908.11906,-50,44,4
1555579908.15031,-50,43,4
1555579908.18156,-49,43,4
1555579908.21281,-51,42,4
1555579908.24406,-51,42,5
1555579908.27531,-49,43,4
1555579908.30657,-49,44,3
1555579908.33782,-51,42,2
1555579908.36907,-50,41,4
1555579908.40032,-50,42,5
1555579908.43157,-50,44,5
1555579908.46282,-49,43,4
1555579908.49407,-49,43,4
1555579908.52533,-50,42,3
1555579908.55658,-50,42,4
1555579908.58783,-49,43,5
1555579908.61908,-50,44,4
1555579908.65033,-51,43,3
1555579908.68158,-49,42,4
1555579908.71283,-49,43,5
1555579908.74409,-50,44,3
1555579908.77534,-49,43,3
1555579908.80659,-49,42,4
1555579908.83784,-50,42,4
1555579908.86909,-49,43,4
1555579908.90034,-50,44,4
1555579908.93159,-51,43,3
1555579908.96285,-50,42,5
1555579908.9941,-50,42,4
1555579909.02535,-50,43,4
1555579909.0566,-51,42,3
1555579909.08785,-49,43,4
1555579909.1191,-49,43,4
1555579909.15035,-50,43,5
1555579909.18161,-50,43,6
1555579909.21286,-49,44,6
1555579909.24411,-49,44,4
1555579909.27536,-51,41,2
1555579909.30661,-50,42,3
1555579909.33786,-51,43,4
1555579909.36911,-49,43,4
1555579909.40037,-49,43,4
1555579909.43162,-50,42,4
1555579909.46287,-50,42,4
1555579909.49412,-49,43,5
1555579909.52537,-50,44,4
1555579909.55662,-50,44,4
1555579909.58787,-51,42,4
1555579909.61913,-49,42,5
1555579909.65038,-49,44,4
1555579909.68163,-50,43,2
1555579909.71288,-50,43,4
1555579909.74413,-50,43,4
1555579909.77538,-50,42,5
1555579909.80663,-50,42,6
1555579909.83789,-49,44,5
1555579909.86914,-50,45,3
1555579909.90039,-51,42,3
1555579909.93164,-49,41,4
1555579909.96289,-50,43,5
1555579909.99414,-50,44,5
1555579910.02539,-48,43,4
1555579910.05665,-48,43,3
1555579910.0879,-50,43,5
1555579910.11915,-48,43,6
1555579910.1504,-48,44,6
1555579910.18165,-50,44,6
1555579910.2129,-50,44,5
1555579910.24415,-49,41,4
1555579910.27541,-49,42,5
1555579910.30666,-50,43,5
1555579910.33791,-50,43,5
1555579910.36916,-48,43,5
1555579910.40041,-49,43,4
1555579910.43166,-50,43,5
1555579910.46291,-49,43,5
1555579910.49417,-49,44,5
1555579910.52542,-50,44,6
1555579910.55667,-50,43,6
1555579910.58792,-49,43,5
1555579910.61917,-49,43,5
1555579910.65042,-50,42,5
1555579910.68167,-49,42,5
1555579910.71293,-49,43,5
1555579910.74418,-49,43,5
1555579910.77543,-48,44,7
1555579910.80668,-50,44,6
1555579910.83793,-49,44,6
1555579910.86918,-50,43,6
1555579910.90044,-49,43,6
1555579910.93169,-50,43,4
1555579910.96294,-49,42,5
1555579910.99419,-48,44,6
1555579911.02544,-49,44,6
1555579911.05669,-48,45,8
1555579911.08794,-48,45,7
1555579911.1192,-48,44,6
1555579911.15045,-49,44,6
1555579911.1817,-49,43,5
1555579911.21295,-49,43,6
1555579911.2442,-49,43,5
1555579911.27545,-49,43,5
1555579911.3067,-48,45,5
1555579911.33796,-48,44,5
1555579911.36921,-48,44,6
1555579911.40046,-49,45,7
1555579911.43171,-49,44,5
1555579911.46296,-50,44,5
1555579911.49421,-49,42,5
1555579911.52546,-49,43,5
1555579911.58797,-49,43,6
1555579911.55672,-49,44,5
1555579911.61922,-48,44,5
1555579911.65047,-49,43,6
1555579911.68172,-49,43,6
1555579911.71297,-48,43,4
1555579911.74422,-49,44,7
1555579911.77548,-49,45,7
1555579911.80673,-48,43,6
1555579911.83798,-49,44,6
1555579911.86923,-50,43,4
1555579911.90048,-50,43,5
1555579911.93173,-49,43,5
1555579911.96298,-48,43,5
1555579911.99424,-49,43,6
1555579912.02549,-50,43,6
1555579912.05674,-48,43,5
1555579912.08799,-48,43,4
1555579912.11924,-50,44,6
1555579912.15049,-50,43,6
1555579912.18174,-49,43,7
1555579912.213,-49,44,5
1555579912.24425,-49,43,4
1555579912.2755,-50,43,4
1555579912.30675,-49,42,5
1555579912.338,-48,43,7
1555579912.36925,-48,44,6
1555579912.4005,-48,44,6
1555579912.43176,-49,44,7
1555579912.46301,-50,44,5
1555579912.49426,-50,43,5
1555579912.52551,-50,42,6
1555579912.55676,-50,42,5
1555579912.58801,-50,43,5
1555579912.61926,-49,43,5
1555579912.65052,-48,43,5
1555579912.68177,-49,44,6
1555579912.71302,-49,43,6
1555579912.74427,-49,43,5
1555579912.77552,-49,44,5
1555579912.80677,-50,43,5
1555579912.83802,-50,43,5
1555579912.86928,-49,43,5
1555579912.90053,-49,43,5
1555579912.93178,-49,43,6
1555579912.96303,-49,43,6
1555579912.99428,-49,44,6
1555579913.02553,-50,43,5
1555579913.05678,-49,43,5
1555579913.08804,-49,43,4
1555579913.11929,-50,42,5
1555579913.15054,-49,42,5
1555579913.18179,-49,43,5
1555579913.21304,-49,43,5
1555579913.24429,-49,43,5
1555579913.27555,-49,43,5
1555579913.3068,-49,44,5
1555579913.33805,-50,44,5
1555579913.3693,-49,43,5
1555579913.40055,-50,43,4
1555579913.4318,-51,42,4
1555579913.46305,-51,42,4
1555579913.49431,-49,42,6
1555579913.52556,-49,43,6
1555579913.55681,-50,44,5
1555579913.58806,-50,43,5
1555579913.61931,-49,43,6
1555579913.65056,-50,44,5
1555579913.68181,-50,43,4
1555579913.71307,-50,43,5
1555579913.74432,-49,43,5
1555579913.77557,-50,43,5
1555579913.80682,-49,43,5
1555579913.83807,-50,43,5
1555579913.86932,-49,43,6
1555579913.90057,-50,42,4
1555579913.93183,-50,42,4
1555579913.96308,-50,43,4
1555579913.99433,-50,42,4
1555579914.02558,-50,43,6
1555579914.05683,-49,43,6
1555579914.08808,-50,43,5
1555579914.11933,-50,43,4
1555579914.15059,-50,42,4
1555579914.18184,-49,43,4
1555579914.21309,-50,43,4
1555579914.24434,-50,42,4
1555579914.27559,-50,42,4
1555579914.30684,-50,43,5
1555579914.33809,-50,43,5
1555579914.36935,-49,43,4
1555579914.4006,-49,44,3
1555579914.43185,-50,43,2
1555579914.4631,-50,42,3
1555579914.49435,-50,42,5
1555579914.5256,-50,43,4
1555579914.55685,-50,43,4
1555579914.58811,-49,43,4
1555579914.61936,-49,43,4
1555579914.65061,-49,44,5
1555579914.68186,-49,44,5
1555579914.71311,-49,43,4
1555579914.74436,-49,43,4
1555579914.77561,-49,43,5
1555579914.80687,-49,43,5
1555579914.83812,-49,43,5
1555579914.86937,-49,44,5
1555579914.90062,-50,42,4
1555579914.93187,-50,42,4
1555579914.96312,-49,43,3
1555579914.99437,-50,43,3
1555579915.02563,-49,43,4
1555579915.05688,-49,43,4
1555579915.08813,-50,44,4
1555579915.11938,-49,43,5
1555579915.15063,-49,43,5
1555579915.18188,-50,43,4
1555579915.21313,-49,43,3
1555579915.24439,-50,42,4
1555579915.27564,-50,42,4
1555579915.30689,-49,43,5
1555579915.33814,-50,43,4
1555579915.36939,-50,43,5
1555579915.40064,-50,43,4
1555579915.4319,-50,42,4
1555579915.46315,-50,42,4
1555579915.4944,-50,42,4
1555579915.52565,-50,43,5
1555579915.5569,-50,43,4
1555579915.58815,-50,43,4
1555579915.6194,-50,43,4
1555579915.65066,-50,42,4
1555579915.68191,-50,42,4
1555579915.71316,-50,42,4
1555579915.74441,-50,42,4
1555579915.77566,-49,43,4
1555579915.80691,-50,43,3
1555579915.83816,-50,43,4
1555579915.86942,-50,42,5
1555579915.90067,-50,42,5
1555579915.93192,-50,42,5
1555579915.96317,-50,42,5
1555579915.99442,-50,42,4
1555579916.02567,-50,42,4
1555579916.05692,-50,42,4
1555579916.08818,-50,42,4
1555579916.11943,-50,42,4
1555579916.15068,-50,43,4
1555579916.18193,-50,43,4
1555579916.21318,-50,42,4
1555579916.24443,-50,43,4
1555579916.27568,-50,43,4
1555579916.30694,-50,42,4
1555579916.33819,-50,43,4
1555579916.36944,-50,43,4
1555579916.40069,-50,42,4
1555579916.43194,-50,43,4
1555579916.46319,-50,42,4
1555579916.49444,-50,42,4
1555579916.5257,-50,42,4
1555579916.55695,-50,42,4
1555579916.5882,-50,43,4
1555579916.61945,-50,42,4
1555579916.6507,-50,42,4
1555579916.68195,-50,42,4
1555579916.7132,-50,42,4
1555579916.74446,-50,43,4
1555579916.77571,-50,43,4
1555579916.80696,-50,42,4
1555579916.83821,-50,42,4
1555579916.86946,-50,43,4
1555579916.90071,-50,42,4
1555579916.93196,-50,42,4
1555579916.96322,-50,42,4
1555579916.99447,-50,43,4
1555579917.02572,-50,42,4
1555579917.05697,-50,42,4
1555579917.08822,-50,42,4
1555579917.11947,-50,42,4
1555579917.15072,-50,42,4
1555579917.18198,-50,43,4
1555579917.21323,-50,42,4
1555579917.24448,-50,42,4
1555579917.27573,-50,42,4
1555579917.30698,-50,43,4
1555579917.33823,-50,42,4
1555579917.36948,-50,42,4
1555579917.40074,-50,43,4
1555579917.43199,-50,42,4
1555579917.46324,-50,42,4
1555579917.49449,-50,43,4
1555579917.52574,-50,42,4
1555579917.55699,-50,42,4
1555579917.58824,-50,42,4
1555579917.6195,-50,43,4
1555579917.65075,-50,43,4
1555579917.682,-50,43,5
1555579917.71325,-50,42,5
1555579917.7445,-50,42,4
1555579917.77575,-50,42,4
1555579917.807,-50,42,4
1555579917.83826,-50,43,4
1555579917.86951,-50,43,4
1555579917.90076,-50,42,5
1555579917.93201,-50,42,4
1555579917.96326,-50,43,4
1555579917.99451,-50,43,4
1555579918.02576,-50,42,4
1555579918.05702,-50,43,4
1555579918.08827,-50,42,4
1555579918.11952,-50,42,4
1555579918.15077,-50,42,4
1555579918.18202,-50,42,4
1555579918.21327,-50,42,4
1555579918.24453,-50,42,4
1555579918.27578,-50,43,4
1555579918.30703,-50,43,4
1555579918.33828,-50,42,4
1555579918.36953,-50,43,4
1555579918.40078,-50,43,5
1555579918.43203,-50,42,4
1555579918.46329,-50,42,4
1555579918.49454,-50,42,4
1555579918.52579,-50,42,4
1555579918.55704,-50,43,4
1555579918.58829,-50,43,4
1555579918.61954,-50,42,4
1555579918.65079,-50,42,4
1555579918.68205,-50,43,4
1555579918.7133,-50,42,4
1555579918.74455,-50,42,4
1555579918.7758,-50,43,4
1555579918.80705,-50,43,4
1555579918.8383,-50,42,4
1555579918.86955,-50,43,4
1555579918.90081,-50,42,4
1555579918.93206,-50,42,4
1555579918.96331,-50,42,4
1555579918.99456,-50,42,4
