TS_Machine,tmp
1555570924.30137,32.27
1555570924.55138,32.27
1555570924.80139,32.27
1555570925.0514,32.27
1555570925.30141,32.27
1555570925.55142,32.27
1555570925.80144,32.27
1555570926.05145,32.27
1555570926.30146,32.27
1555570926.55147,32.27
1555570926.80148,32.27
1555570927.05149,32.27
1555570927.30151,32.27
1555570927.55152,32.27
1555570927.80153,32.27
1555570928.05154,32.27
1555570928.30155,32.27
1555570928.55156,32.27
1555570928.80157,32.27
1555570929.05159,32.31
1555570929.3016,32.31
1555570929.55161,32.31
1555570929.80162,32.31
1555570930.05163,32.31
1555570930.30164,32.31
1555570930.55166,32.31
1555570930.80167,32.31
1555570931.05168,32.29
1555570931.30169,32.29
1555570931.5517,32.29
1555570931.80171,32.29
1555570932.05173,32.31
1555570932.30174,32.31
1555570932.55175,32.31
1555570932.80176,32.31
1555570933.05177,32.31
1555570933.30178,32.31
1555570933.55179,32.31
1555570933.80181,32.31
1555570934.05182,32.31
1555570934.30183,32.31
1555570934.55184,32.31
1555570934.80185,32.31
1555570935.05186,32.35
1555570935.30188,32.35
1555570935.55189,32.35
1555570935.8019,32.35
1555570936.05191,32.33
1555570936.30192,32.33
1555570936.55193,32.33
1555570936.80194,32.33
1555570937.05196,32.33
1555570937.30197,32.33
1555570937.55198,32.33
1555570937.80199,32.33
1555570938.052,32.35
1555570938.30201,32.35
1555570938.55203,32.35
1555570938.80204,32.35
1555570939.05205,32.35
1555570939.30206,32.35
1555570939.55207,32.35
1555570939.80208,32.35
1555570940.0521,32.37
1555570940.30211,32.37
1555570940.55212,32.37
1555570940.80213,32.37
1555570941.05214,32.39
1555570941.30215,32.39
1555570941.55217,32.39
1555570941.80218,32.39
1555570942.05219,32.39
1555570942.3022,32.39
1555570942.55221,32.39
1555570942.80222,32.39
1555570943.05223,32.39
1555570943.30225,32.39
1555570943.55226,32.39
1555570943.80227,32.39
1555570944.05228,32.41
1555570944.30229,32.41
1555570944.5523,32.41
1555570944.80232,32.41
1555570945.05233,32.39
1555570945.30234,32.39
1555570945.55235,32.39
1555570945.80236,32.39
1555570946.05237,32.39
1555570946.30238,32.39
1555570946.5524,32.39
1555570946.80241,32.39
1555570947.05242,32.41
1555570947.30243,32.41
1555570947.55244,32.41
1555570947.80245,32.41
1555570948.05247,32.39
1555570948.30248,32.39
1555570948.55249,32.39
1555570948.8025,32.39
1555570949.05251,32.41
1555570949.30252,32.41
1555570949.55254,32.41
1555570949.80255,32.41
1555570950.05256,32.41
1555570950.30257,32.41
1555570950.55258,32.41
1555570950.80259,32.41
1555570951.0526,32.45
1555570951.30262,32.45
1555570951.55263,32.45
1555570951.80264,32.45
1555570952.05265,32.43
1555570952.30266,32.43
1555570952.55267,32.43
1555570952.80269,32.43
1555570953.0527,32.43
1555570953.30271,32.43
1555570953.55272,32.43
1555570953.80273,32.43
1555570954.05274,32.47
1555570954.30276,32.47
1555570954.55277,32.47
1555570954.80278,32.47
1555570955.05279,32.45
1555570955.3028,32.45
1555570955.55281,32.45
1555570955.80282,32.45
1555570956.05284,32.47
1555570956.30285,32.47
1555570956.55286,32.47
1555570956.80287,32.47
1555570957.05288,32.47
1555570957.30289,32.47
1555570957.55291,32.47
1555570957.80292,32.47
1555570958.05293,32.49
1555570958.30294,32.49
1555570958.55295,32.49
1555570958.80296,32.49
1555570959.05298,32.51
1555570959.30299,32.51
1555570959.553,32.51
1555570959.80301,32.51
1555570960.05302,32.49
1555570960.30303,32.49
1555570960.55304,32.49
1555570960.80306,32.49
1555570961.05307,32.49
1555570961.30308,32.49
1555570961.55309,32.49
1555570961.8031,32.49
1555570962.05311,32.51
1555570962.30313,32.51
1555570962.55314,32.51
1555570962.80315,32.51
1555570963.05316,32.51
1555570963.30317,32.51
1555570963.55318,32.51
1555570963.8032,32.51
1555570964.05321,32.49
1555570964.30322,32.49
1555570964.55323,32.49
1555570964.80324,32.49
1555570965.05325,32.49
1555570965.30326,32.49
1555570965.55328,32.49
1555570965.80329,32.49
1555570966.0533,32.53
1555570966.30331,32.53
1555570966.55332,32.53
1555570966.80333,32.53
1555570967.05335,32.51
1555570967.30336,32.51
1555570967.55337,32.51
1555570967.80338,32.51
1555570968.05339,32.51
1555570968.3034,32.51
1555570968.55342,32.51
1555570968.80343,32.51
1555570969.05344,32.53
1555570969.30345,32.53
1555570969.55346,32.53
1555570969.80347,32.53
1555570970.05348,32.51
1555570970.3035,32.51
1555570970.55351,32.51
1555570970.80352,32.51
1555570971.05353,32.51
1555570971.30354,32.51
1555570971.55355,32.51
1555570971.80357,32.51
1555570972.05358,32.51
1555570972.30359,32.51
1555570972.5536,32.51
1555570972.80361,32.51
1555570973.05362,32.51
1555570973.30363,32.51
1555570973.55365,32.51
1555570973.80366,32.51
1555570974.05367,32.51
1555570974.30368,32.51
1555570974.55369,32.51
1555570974.8037,32.51
1555570975.05372,32.51
1555570975.30373,32.51
1555570975.55374,32.51
1555570975.80375,32.51
1555570976.05376,32.51
1555570976.30377,32.51
1555570976.55379,32.51
1555570976.8038,32.51
1555570977.05381,32.53
1555570977.30382,32.53
1555570977.55383,32.53
1555570977.80384,32.53
1555570978.05385,32.51
1555570978.30387,32.51
1555570978.55388,32.51
1555570978.80389,32.51
1555570979.0539,32.51
1555570979.30391,32.51
1555570979.55392,32.51
1555570979.80394,32.51
1555570980.05395,32.53
1555570980.30396,32.53
1555570980.55397,32.53
1555570980.80398,32.53
1555570981.05399,32.53
1555570981.30401,32.53
1555570981.55402,32.53
1555570981.80403,32.53
1555570982.05404,32.53
1555570982.30405,32.53
1555570982.55406,32.53
1555570982.80407,32.53
1555570983.05409,32.51
1555570983.3041,32.51
1555570983.55411,32.51
1555570983.80412,32.51
1555570984.05413,32.55
1555570984.30414,32.55
1555570984.55416,32.55
1555570984.80417,32.55
1555570985.05418,32.53
1555570985.30419,32.53
1555570985.5542,32.53
1555570985.80421,32.53
1555570986.05423,32.55
1555570986.30424,32.55
1555570986.55425,32.55
1555570986.80426,32.55
1555570987.05427,32.55
1555570987.30428,32.55
1555570987.55429,32.55
1555570987.80431,32.55
1555570988.05432,32.51
1555570988.30433,32.51
1555570988.55434,32.51
1555570988.80435,32.51
1555570989.05436,32.53
1555570989.30438,32.53
1555570989.55439,32.53
1555570989.8044,32.53
1555570990.05441,32.53
1555570990.30442,32.53
1555570990.55443,32.53
1555570990.80445,32.53
1555570991.05446,32.53
1555570991.30447,32.53
1555570991.55448,32.53
1555570991.80449,32.53
1555570992.0545,32.55
1555570992.30451,32.55
1555570992.55453,32.55
1555570992.80454,32.55
1555570993.05455,32.55
1555570993.30456,32.55
1555570993.55457,32.55
1555570993.80458,32.55
1555570994.0546,32.55
1555570994.30461,32.55
1555570994.55462,32.55
1555570994.80463,32.55
1555570995.05464,32.53
1555570995.30465,32.53
1555570995.55467,32.53
1555570995.80468,32.53
1555570996.05469,32.55
1555570996.3047,32.55
1555570996.55471,32.55
1555570996.80472,32.55
1555570997.05473,32.57
1555570997.30475,32.57
1555570997.55476,32.57
1555570997.80477,32.57
1555570998.05478,32.55
1555570998.30479,32.55
1555570998.5548,32.55
1555570998.80482,32.55
1555570999.05483,32.57
1555570999.30484,32.57
1555570999.55485,32.57
1555570999.80486,32.57
1555571000.05487,32.57
1555571000.30488,32.57
1555571000.5549,32.57
1555571000.80491,32.57
1555571001.05492,32.57
1555571001.30493,32.57
1555571001.55494,32.57
1555571001.80495,32.57
1555571002.05497,32.57
1555571002.30498,32.57
1555571002.55499,32.57
1555571002.805,32.57
1555571003.05501,32.53
1555571003.30502,32.53
1555571003.55504,32.53
1555571003.80505,32.53
1555571004.05506,32.51
1555571004.30507,32.51
1555571004.55508,32.51
1555571004.80509,32.51
1555571005.0551,32.53
1555571005.30512,32.53
1555571005.55513,32.53
1555571005.80514,32.53
1555571006.05515,32.55
1555571006.30516,32.55
1555571006.55517,32.55
1555571006.80519,32.55
1555571007.0552,32.55
1555571007.30521,32.55
1555571007.55522,32.55
1555571007.80523,32.55
1555571008.05524,32.57
1555571008.30526,32.57
1555571008.55527,32.57
1555571008.80528,32.57
1555571009.05529,32.55
1555571009.3053,32.55
1555571009.55531,32.55
1555571009.80532,32.55
1555571010.05534,32.55
1555571010.30535,32.55
1555571010.55536,32.55
1555571010.80537,32.55
1555571011.05538,32.55
1555571011.30539,32.55
1555571011.55541,32.55
1555571011.80542,32.55
1555571012.05543,32.55
1555571012.30544,32.55
1555571012.55545,32.55
1555571012.80546,32.55
1555571013.05548,32.55
1555571013.30549,32.55
1555571013.5555,32.55
1555571013.80551,32.55
1555571014.05552,32.55
1555571014.30553,32.55
1555571014.55554,32.55
1555571014.80556,32.55
1555571015.05557,32.57
1555571015.30558,32.57
1555571015.55559,32.57
1555571015.8056,32.57
1555571016.05561,32.55
1555571016.30563,32.55
1555571016.55564,32.55
1555571016.80565,32.55
1555571017.05566,32.55
1555571017.30567,32.55
1555571017.55568,32.55
1555571017.8057,32.55
1555571018.05571,32.55
1555571018.30572,32.55
1555571018.55573,32.55
1555571018.80574,32.55
1555571019.05575,32.55
1555571019.30576,32.55
1555571019.55578,32.55
1555571019.80579,32.55
1555571020.0558,32.53
1555571020.30581,32.53
1555571020.55582,32.53
1555571020.80583,32.53
1555571021.05585,32.55
1555571021.30586,32.55
1555571021.55587,32.55
1555571021.80588,32.55
1555571022.05589,32.53
1555571022.3059,32.53
1555571022.55592,32.53
1555571022.80593,32.53
1555571023.05594,32.55
1555571023.30595,32.55
1555571023.55596,32.55
1555571023.80597,32.55
1555571024.05598,32.55
1555571024.306,32.55
1555571024.55601,32.55
1555571024.80602,32.55
1555571025.05603,32.55
1555571025.30604,32.55
1555571025.55605,32.55
1555571025.80607,32.55
1555571026.05608,32.55
1555571026.30609,32.55
1555571026.5561,32.55
1555571026.80611,32.55
1555571027.05612,32.55
1555571027.30614,32.55
1555571027.55615,32.55
1555571027.80616,32.55
1555571028.05617,32.57
1555571028.30618,32.57
1555571028.55619,32.57
1555571028.8062,32.57
1555571029.05622,32.55
1555571029.30623,32.55
1555571029.55624,32.55
1555571029.80625,32.55
1555571030.05626,32.55
1555571030.30627,32.55
1555571030.55629,32.55
1555571030.8063,32.55
1555571031.05631,32.55
1555571031.30632,32.55
1555571031.55633,32.55
1555571031.80634,32.55
1555571032.05636,32.55
1555571032.30637,32.55
1555571032.55638,32.55
1555571032.80639,32.55
1555571033.0564,32.57
1555571033.30641,32.57
1555571033.55642,32.57
1555571033.80644,32.57
1555571034.05645,32.55
1555571034.30646,32.55
1555571034.55647,32.55
1555571034.80648,32.55
1555571035.05649,32.57
1555571035.30651,32.57
1555571035.55652,32.57
1555571035.80653,32.57
1555571036.05654,32.55
1555571036.30655,32.55
1555571036.55656,32.55
1555571036.80657,32.55
1555571037.05659,32.57
1555571037.3066,32.57
1555571037.55661,32.57
1555571037.80662,32.57
1555571038.05663,32.57
1555571038.30664,32.57
1555571038.55666,32.57
1555571038.80667,32.57
1555571039.05668,32.59
1555571039.30669,32.59
1555571039.5567,32.59
1555571039.80671,32.59
1555571040.05673,32.57
1555571040.30674,32.57
1555571040.55675,32.57
1555571040.80676,32.57
1555571041.05677,32.59
1555571041.30678,32.59
1555571041.55679,32.59
1555571041.80681,32.59
1555571042.05682,32.61
1555571042.30683,32.61
1555571042.55684,32.61
1555571042.80685,32.61
1555571043.05686,32.61
1555571043.30688,32.61
1555571043.55689,32.61
1555571043.8069,32.61
1555571044.05691,32.63
1555571044.30692,32.63
1555571044.55693,32.63
1555571044.80695,32.63
1555571045.05696,32.59
1555571045.30697,32.59
1555571045.55698,32.59
1555571045.80699,32.59
1555571046.057,32.61
1555571046.30701,32.61
1555571046.55703,32.61
1555571046.80704,32.61
1555571047.05705,32.61
1555571047.30706,32.61
1555571047.55707,32.61
1555571047.80708,32.61
1555571048.0571,32.61
1555571048.30711,32.61
1555571048.55712,32.61
1555571048.80713,32.61
1555571049.05714,32.63
1555571049.30715,32.63
1555571049.55717,32.63
1555571049.80718,32.63
1555571050.05719,32.63
1555571050.3072,32.63
1555571050.55721,32.63
1555571050.80722,32.63
1555571051.05723,32.61
1555571051.30725,32.61
1555571051.55726,32.61
1555571051.80727,32.61
1555571052.05728,32.63
1555571052.30729,32.63
1555571052.5573,32.63
1555571052.80732,32.63
1555571053.05733,32.65
1555571053.30734,32.65
1555571053.55735,32.65
1555571053.80736,32.65
1555571054.05737,32.63
1555571054.30739,32.63
1555571054.5574,32.63
1555571054.80741,32.63
1555571055.05742,32.67
1555571055.30743,32.67
1555571055.55744,32.67
1555571055.80745,32.67
1555571056.05747,32.67
1555571056.30748,32.67
1555571056.55749,32.67
1555571056.8075,32.67
1555571057.05751,32.69
1555571057.30752,32.69
1555571057.55754,32.69
1555571057.80755,32.69
1555571058.05756,32.69
1555571058.30757,32.69
1555571058.55758,32.69
1555571058.80759,32.69
1555571059.05761,32.67
1555571059.30762,32.67
1555571059.55763,32.67
1555571059.80764,32.67
1555571060.05765,32.67
1555571060.30766,32.67
1555571060.55767,32.67
1555571060.80769,32.67
1555571061.0577,32.69
1555571061.30771,32.69
1555571061.55772,32.69
1555571061.80773,32.69
1555571062.05774,32.71
1555571062.30776,32.71
1555571062.55777,32.71
1555571062.80778,32.71
1555571063.05779,32.73
1555571063.3078,32.73
1555571063.55781,32.73
1555571063.80783,32.73
1555571064.05784,32.71
1555571064.30785,32.71
1555571064.55786,32.71
1555571064.80787,32.71
1555571065.05788,32.71
1555571065.30789,32.71
1555571065.55791,32.71
1555571065.80792,32.71
1555571066.05793,32.73
1555571066.30794,32.73
1555571066.55795,32.73
1555571066.80796,32.73
1555571067.05798,32.73
1555571067.30799,32.73
1555571067.558,32.73
1555571067.80801,32.73
1555571068.05802,32.73
1555571068.30803,32.73
1555571068.55804,32.73
1555571068.80806,32.73
1555571069.05807,32.71
1555571069.30808,32.71
1555571069.55809,32.71
1555571069.8081,32.71
1555571070.05811,32.73
1555571070.30813,32.73
1555571070.55814,32.73
1555571070.80815,32.73
1555571071.05816,32.75
1555571071.30817,32.75
1555571071.55818,32.75
1555571071.8082,32.75
1555571072.05821,32.75
1555571072.30822,32.75
1555571072.55823,32.75
1555571072.80824,32.75
1555571073.05825,32.75
1555571073.30826,32.75
1555571073.55828,32.75
1555571073.80829,32.75
1555571074.0583,32.75
1555571074.30831,32.75
1555571074.55832,32.75
1555571074.80833,32.75
1555571075.05835,32.79
1555571075.30836,32.79
1555571075.55837,32.79
1555571075.80838,32.79
1555571076.05839,32.79
1555571076.3084,32.79
1555571076.55842,32.79
1555571076.80843,32.79
1555571077.05844,32.77
1555571077.30845,32.77
1555571077.55846,32.77
1555571077.80847,32.77
1555571078.05848,32.77
1555571078.3085,32.77
1555571078.55851,32.77
1555571078.80852,32.77
1555571079.05853,32.79
1555571079.30854,32.79
1555571079.55855,32.79
1555571079.80857,32.79
1555571080.05858,32.79
1555571080.30859,32.79
1555571080.5586,32.79
1555571080.80861,32.79
1555571081.05862,32.79
1555571081.30864,32.79
1555571081.55865,32.79
1555571081.80866,32.79
1555571082.05867,32.79
1555571082.30868,32.79
1555571082.55869,32.79
1555571082.8087,32.79
1555571083.05872,32.81
1555571083.30873,32.81
1555571083.55874,32.81
1555571083.80875,32.81
1555571084.05876,32.81
1555571084.30877,32.81
1555571084.55879,32.81
1555571084.8088,32.81
1555571085.05881,32.81
1555571085.30882,32.81
1555571085.55883,32.81
1555571085.80884,32.81
1555571086.05886,32.81
1555571086.30887,32.81
1555571086.55888,32.81
1555571086.80889,32.81
1555571087.0589,32.81
1555571087.30891,32.81
1555571087.55892,32.81
1555571087.80894,32.81
1555571088.05895,32.81
1555571088.30896,32.81
1555571088.55897,32.81
1555571088.80898,32.81
1555571089.05899,32.79
1555571089.30901,32.79
1555571089.55902,32.79
1555571089.80903,32.79
1555571090.05904,32.79
1555571090.30905,32.79
1555571090.55906,32.79
1555571090.80908,32.79
1555571091.05909,32.79
1555571091.3091,32.79
1555571091.55911,32.79
1555571091.80912,32.79
1555571092.05913,32.77
1555571092.30914,32.77
1555571092.55916,32.77
1555571092.80917,32.77
1555571093.05918,32.77
1555571093.30919,32.77
1555571093.5592,32.77
1555571093.80921,32.77
1555571094.05923,32.79
1555571094.30924,32.79
1555571094.55925,32.79
1555571094.80926,32.79
1555571095.05927,32.77
1555571095.30928,32.77
1555571095.55929,32.77
1555571095.80931,32.77
1555571096.05932,32.79
1555571096.30933,32.79
1555571096.55934,32.79
1555571096.80935,32.79
1555571097.05936,32.81
1555571097.30938,32.81
1555571097.55939,32.81
1555571097.8094,32.81
1555571098.05941,32.79
1555571098.30942,32.79
1555571098.55943,32.79
1555571098.80945,32.79
1555571099.05946,32.81
1555571099.30947,32.81
1555571099.55948,32.81
1555571099.80949,32.81
1555571100.0595,32.79
1555571100.30952,32.79
1555571100.55953,32.79
1555571100.80954,32.79
1555571101.05955,32.79
1555571101.30956,32.79
1555571101.55957,32.79
1555571101.80958,32.79
1555571102.0596,32.77
1555571102.30961,32.77
1555571102.55962,32.77
1555571102.80963,32.77
1555571103.05964,32.81
1555571103.30965,32.81
1555571103.55967,32.81
1555571103.80968,32.81
1555571104.05969,32.77
1555571104.3097,32.77
1555571104.55971,32.77
1555571104.80972,32.77
1555571105.05973,32.81
1555571105.30975,32.81
1555571105.55976,32.81
1555571105.80977,32.81
1555571106.05978,32.81
1555571106.30979,32.81
1555571106.5598,32.81
1555571106.80982,32.81
1555571107.05983,32.77
1555571107.30984,32.77
1555571107.55985,32.77
1555571107.80986,32.77
1555571108.05987,32.81
1555571108.30989,32.81
1555571108.5599,32.81
1555571108.80991,32.81
1555571109.05992,32.81
1555571109.30993,32.81
1555571109.55994,32.81
1555571109.80995,32.81
1555571110.05997,32.81
1555571110.30998,32.81
1555571110.55999,32.81
1555571110.81,32.81
1555571111.06001,32.81
1555571111.31002,32.81
1555571111.56004,32.81
1555571111.81005,32.81
1555571112.06006,32.79
1555571112.31007,32.79
1555571112.56008,32.79
1555571112.81009,32.79
1555571113.06011,32.81
1555571113.31012,32.81
1555571113.56013,32.81
1555571113.81014,32.81
1555571114.06015,32.79
1555571114.31016,32.79
1555571114.56017,32.79
1555571114.81019,32.79
1555571115.0602,32.79
1555571115.31021,32.79
1555571115.56022,32.79
1555571115.81023,32.79
1555571116.06024,32.81
1555571116.31026,32.81
1555571116.56027,32.81
1555571116.81028,32.81
1555571117.06029,32.81
1555571117.3103,32.81
1555571117.56031,32.81
1555571117.81033,32.81
1555571118.06034,32.81
1555571118.31035,32.81
1555571118.56036,32.81
1555571118.81037,32.81
1555571119.06038,32.81
1555571119.31039,32.81
1555571119.56041,32.81
1555571119.81042,32.81
1555571120.06043,32.83
1555571120.56045,32.83
1555571120.31044,32.83
1555571120.81046,32.83
1555571121.06048,32.81
1555571121.31049,32.81
1555571121.5605,32.81
1555571121.81051,32.81
1555571122.06052,32.83
1555571122.31053,32.83
1555571122.56054,32.83
1555571122.81056,32.83
1555571123.06057,32.83
1555571123.31058,32.83
1555571123.56059,32.83
1555571123.8106,32.83
1555571124.06061,32.83
1555571124.31063,32.83
1555571124.56064,32.83
1555571124.81065,32.83
1555571125.06066,32.83
1555571125.56068,32.83
1555571125.31067,32.83
1555571125.8107,32.83
1555571126.06071,32.83
1555571126.31072,32.83
1555571126.56073,32.83
1555571126.81074,32.83
1555571127.06075,32.83
1555571127.31077,32.83
1555571127.56078,32.83
1555571127.81079,32.83
1555571128.0608,32.83
1555571128.31081,32.83
1555571128.56082,32.83
1555571128.81083,32.83
1555571129.06085,32.85
1555571129.31086,32.85
1555571129.56087,32.85
1555571129.81088,32.85
1555571130.06089,32.83
1555571130.3109,32.83
1555571130.56092,32.83
1555571130.81093,32.83
1555571131.06094,32.83
1555571131.31095,32.83
1555571131.56096,32.83
1555571131.81097,32.83
1555571132.06098,32.85
1555571132.311,32.85
1555571132.56101,32.85
1555571132.81102,32.85
1555571133.06103,32.85
1555571133.31104,32.85
1555571133.56105,32.85
1555571133.81107,32.85
1555571134.06108,32.87
1555571134.31109,32.87
1555571134.5611,32.87
1555571134.81111,32.87
1555571135.06112,32.85
1555571135.31114,32.85
1555571135.56115,32.85
1555571135.81116,32.85
1555571136.06117,32.85
1555571136.56119,32.85
1555571136.31118,32.85
1555571136.8112,32.85
1555571137.06122,32.87
1555571137.31123,32.87
1555571137.56124,32.87
1555571137.81125,32.87
1555571138.06126,32.87
1555571138.31127,32.87
1555571138.56129,32.87
1555571138.8113,32.87
1555571139.06131,32.87
1555571139.31132,32.87
1555571139.56133,32.87
1555571139.81134,32.87
1555571140.06136,32.89
1555571140.31137,32.89
1555571140.56138,32.89
1555571140.81139,32.89
1555571141.0614,32.89
1555571141.31141,32.89
1555571141.56142,32.89
1555571141.81144,32.89
1555571142.06145,32.89
1555571142.31146,32.89
1555571142.56147,32.89
1555571142.81148,32.89
1555571143.06149,32.91
1555571143.31151,32.91
1555571143.56152,32.91
1555571143.81153,32.91
1555571144.06154,32.91
1555571144.31155,32.91
1555571144.56156,32.91
1555571144.81158,32.91
1555571145.06159,32.91
1555571145.3116,32.91
1555571145.56161,32.91
1555571145.81162,32.91
1555571146.06163,32.95
1555571146.31164,32.95
1555571146.56166,32.95
1555571146.81167,32.95
1555571147.06168,32.95
1555571147.31169,32.95
1555571147.5617,32.95
1555571147.81171,32.95
1555571148.06173,32.95
1555571148.31174,32.95
1555571148.56175,32.95
1555571148.81176,32.95
1555571149.06177,32.93
1555571149.31178,32.93
1555571149.5618,32.93
1555571149.81181,32.93
1555571150.06182,32.97
1555571150.31183,32.97
1555571150.56184,32.97
1555571150.81185,32.97
1555571151.06186,32.95
1555571151.31188,32.95
1555571151.56189,32.95
1555571151.8119,32.95
1555571152.06191,32.97
1555571152.31192,32.97
1555571152.56193,32.97
1555571152.81195,32.97
1555571153.06196,32.97
1555571153.31197,32.97
1555571153.56198,32.97
1555571153.81199,32.97
1555571154.062,32.99
1555571154.31202,32.99
1555571154.56203,32.99
1555571154.81204,32.99
1555571155.06205,32.97
1555571155.31206,32.97
1555571155.56207,32.97
1555571155.81208,32.97
1555571156.31211,32.99
1555571156.0621,32.99
1555571156.56212,32.99
1555571156.81213,32.99
1555571157.06214,33.01
1555571157.31215,33.01
1555571157.56217,33.01
1555571157.81218,33.01
1555571158.06219,33.01
1555571158.3122,33.01
1555571158.56221,33.01
1555571158.81222,33.01
1555571159.06223,33.01
1555571159.31225,33.01
1555571159.56226,33.01
1555571159.81227,33.01
1555571160.06228,32.99
1555571160.31229,32.99
1555571160.5623,32.99
1555571160.81232,32.99
1555571161.06233,33.01
1555571161.31234,33.01
1555571161.56235,33.01
1555571161.81236,33.01
1555571162.06237,33.01
1555571162.31239,33.01
1555571162.5624,33.01
1555571162.81241,33.01
1555571163.06242,33.03
1555571163.31243,33.03
1555571163.56244,33.03
1555571163.81245,33.03
1555571164.06247,33.01
1555571164.31248,33.01
1555571164.56249,33.01
1555571164.8125,33.01
1555571165.06251,33.03
1555571165.31252,33.03
1555571165.56254,33.03
1555571165.81255,33.03
1555571166.06256,33.01
1555571166.31257,33.01
1555571166.56258,33.01
1555571166.81259,33.01
1555571167.06261,33.03
1555571167.31262,33.03
1555571167.56263,33.03
1555571167.81264,33.03
1555571168.06265,33.03
1555571168.31266,33.03
1555571168.56267,33.03
1555571168.81269,33.03
1555571169.0627,33.05
1555571169.31271,33.05
1555571169.56272,33.05
1555571169.81273,33.05
1555571170.06274,33.05
1555571170.31276,33.05
1555571170.56277,33.05
1555571170.81278,33.05
1555571171.06279,33.05
1555571171.3128,33.05
1555571171.56281,33.05
1555571171.81283,33.05
1555571172.06284,33.05
1555571172.31285,33.05
1555571172.56286,33.05
1555571172.81287,33.05
1555571173.06288,33.05
1555571173.31289,33.05
1555571173.56291,33.05
1555571173.81292,33.05
1555571174.06293,33.05
1555571174.31294,33.05
1555571174.56295,33.05
1555571174.81296,33.05
1555571175.06298,33.05
1555571175.563,33.05
1555571175.31299,33.05
1555571175.81301,33.05
1555571176.06302,33.07
1555571176.31303,33.07
1555571176.56305,33.07
1555571176.81306,33.07
1555571177.06307,33.07
1555571177.31308,33.07
1555571177.56309,33.07
1555571177.8131,33.07
1555571178.06311,33.05
