TS_Machine,gsr
1555571384.598,1.732472
1555571384.848,1.728629
1555571385.098,1.723506
1555571385.348,1.72991
1555571385.598,1.745282
1555571385.848,1.764496
1555571386.098,1.778586
1555571386.348,1.791396
1555571386.598,1.806767
1555571386.848,1.813172
1555571387.098,1.81061
1555571387.348,1.805486
1555571387.598,1.804205
1555571387.848,1.815734
1555571388.098,1.827262
1555571388.348,1.834948
1555571388.598,1.842634
1555571388.848,1.854162
1555571389.098,1.866972
1555571389.348,1.875938
1555571389.598,1.907962
1555571389.848,1.922052
1555571390.098,1.941266
1555571390.348,1.954076
1555571390.598,1.969447
1555571390.848,1.979695
1555571391.098,2.004033
1555571391.348,2.036056
1555571391.598,2.059114
1555571391.848,2.057832
1555571392.098,2.055271
1555571392.348,2.070642
1555571392.598,2.097542
1555571392.848,2.115475
1555571393.098,2.129565
1555571393.348,2.169275
1555571393.598,2.202579
1555571393.848,2.212827
1555571394.098,2.21667
1555571394.348,2.226917
1555571394.598,2.229479
1555571394.848,2.226917
1555571395.098,2.223074
1555571395.348,2.219232
1555571395.598,2.217951
1555571395.848,2.247412
1555571396.098,2.275593
1555571396.348,2.307617
1555571396.598,2.340921
1555571396.848,2.349888
1555571397.098,2.361417
1555571397.348,2.384474
1555571397.598,2.397283
1555571397.848,2.439554
1555571398.098,2.439033
1555571398.348,2.478743
1555571398.598,2.503081
1555571398.848,2.52998
1555571399.098,2.609399
1555571399.348,2.63758
1555571399.598,2.66448
1555571399.848,2.693941
1555571400.098,2.75927
1555571400.348,2.745179
1555571400.598,2.906578
1555571400.848,2.901455
1555571401.098,2.860464
1555571401.348,2.956535
1555571401.598,2.82106
1555571401.848,3.13233
1555571402.098,3.107992
1555571402.348,2.300997
1555571402.598,2.996245
1555571402.848,3.178444
1555571403.098,2.299716
1555571403.348,3.085911
1555571403.598,3.311663
1555571403.848,3.376991
1555571404.098,3.376991
1555571404.348,3.357777
1555571404.598,3.337281
1555571404.848,3.421824
1555571405.098,3.469219
1555571405.348,3.503431
1555571405.598,3.488059
1555571405.848,3.488059
1555571406.098,3.486778
1555571406.348,3.488059
1555571406.598,3.473969
1555571406.848,3.44835
1555571407.098,3.400955
1555571407.348,3.441945
1555571407.598,3.39455
1555571407.848,3.443226
1555571408.098,3.476531
1555571408.348,3.495745
1555571408.598,3.50215
1555571408.848,3.538016
1555571409.098,3.554668
1555571409.348,3.572602
1555571409.598,3.562354
1555571409.848,3.577725
1555571410.098,3.608468
1555571410.348,3.635368
1555571410.598,3.668673
1555571410.848,3.628963
1555571411.098,3.676358
1555571411.348,3.694291
1555571411.598,3.685325
1555571411.848,3.671234
1555571412.098,3.655863
1555571412.348,3.640492
1555571412.598,3.621278
1555571412.848,3.617435
1555571413.098,3.573883
1555571413.348,3.586692
1555571413.598,3.594378
1555571413.848,3.593097
1555571414.098,3.59694
1555571414.348,3.595659
1555571414.598,3.581568
1555571414.848,3.579006
1555571415.098,3.571321
1555571415.348,3.555949
1555571415.598,3.559792
1555571415.848,3.558511
1555571416.098,3.548264
1555571416.348,3.540578
1555571416.598,3.538016
1555571416.848,3.539297
1555571417.098,3.541859
1555571417.348,3.546983
1555571417.598,3.544421
1555571417.848,3.538016
1555571418.098,3.54314
1555571418.348,3.546983
1555571418.598,3.558511
1555571418.848,3.571321
1555571419.098,3.580287
1555571419.348,3.585411
1555571419.598,3.581568
1555571419.848,3.594378
1555571420.098,3.591816
1555571420.348,3.585411
1555571420.598,3.575163
1555571420.848,3.57004
1555571421.098,3.561073
1555571421.348,3.549545
1555571421.598,3.54314
1555571421.848,3.536735
1555571422.098,3.532892
1555571422.348,3.523926
1555571422.598,3.531611
1555571422.848,3.525207
1555571423.098,3.517521
1555571423.348,3.535454
1555571423.598,3.532892
1555571423.848,3.529049
1555571424.098,3.517521
1555571424.348,3.513678
1555571424.598,3.503431
1555571424.848,3.50215
1555571425.098,3.493183
1555571425.348,3.491902
1555571425.598,3.485497
1555571425.848,3.47525
1555571426.098,3.467564
1555571426.348,3.46244
1555571426.598,3.454755
1555571426.848,3.449631
1555571427.098,3.445788
1555571427.348,3.440664
1555571427.598,3.432979
1555571427.848,3.429136
1555571428.098,3.429136
1555571428.348,3.422731
1555571428.598,3.415045
1555571428.848,3.406079
1555571429.098,3.398393
1555571429.348,3.393269
1555571429.598,3.384303
1555571429.848,3.376617
1555571430.098,3.36765
1555571430.348,3.361246
1555571430.598,3.352279
1555571430.848,3.345874
1555571431.098,3.339469
1555571431.348,3.330503
1555571431.598,3.322817
1555571431.848,3.318974
1555571432.098,3.311289
1555571432.348,3.301041
1555571432.598,3.293355
1555571432.848,3.284389
1555571433.098,3.276703
1555571433.348,3.269017
1555571433.598,3.265175
1555571433.848,3.257489
1555571434.098,3.24596
1555571434.348,3.240837
1555571434.598,3.235713
1555571434.848,3.224185
1555571435.098,3.215218
1555571435.348,3.206251
1555571435.598,3.197284
1555571435.848,3.194723
1555571436.098,3.181913
1555571436.348,3.175508
1555571436.598,3.169104
1555571436.848,3.158856
1555571437.098,3.153733
1555571437.348,3.143485
1555571437.598,3.139642
1555571437.848,3.129395
1555571438.098,3.120428
1555571438.348,3.11018
1555571438.598,3.11018
1555571438.848,3.094809
1555571439.098,3.089685
1555571439.348,3.084561
1555571439.598,3.076876
1555571439.848,3.064066
1555571440.098,3.056381
1555571440.348,3.051257
1555571440.598,3.046133
1555571440.848,3.032043
1555571441.098,3.025638
1555571441.348,3.020514
1555571441.598,3.017952
1555571441.848,3.000019
1555571442.098,2.994895
1555571442.348,2.992333
1555571442.598,2.98721
1555571442.848,2.969276
1555571443.098,2.964153
1555571443.348,2.961591
1555571443.598,2.948781
1555571443.848,2.934691
1555571444.098,2.94275
1555571444.348,2.932503
1555571444.598,2.923536
1555571444.848,2.913289
1555571445.098,2.908165
1555571445.348,2.90176
1555571445.598,2.88767
1555571445.848,2.883827
1555571446.098,2.877422
1555571446.348,2.872298
1555571446.598,2.856927
1555571446.848,2.851803
1555571447.098,2.845398
1555571447.348,2.840275
1555571447.598,2.831308
1555571447.848,2.823622
1555571448.098,2.818499
1555571448.348,2.809532
1555571448.598,2.799284
1555571448.848,2.79288
1555571449.098,2.790318
1555571449.348,2.78007
1555571449.598,2.769823
1555571449.848,2.768542
1555571450.098,2.757013
1555571450.348,2.75317
1555571450.598,2.742923
1555571450.848,2.741642
1555571451.098,2.733956
1555571451.348,2.722428
1555571451.598,2.721147
1555571451.848,2.71218
1555571452.098,2.704494
1555571452.348,2.696809
1555571452.598,2.690404
1555571452.848,2.683999
1555571453.098,2.675033
1555571453.348,2.668628
1555571453.598,2.663504
1555571453.848,2.657099
1555571454.098,2.646852
1555571454.348,2.641728
1555571454.598,2.637885
1555571454.848,2.628919
1555571455.098,2.622514
1555571455.348,2.610986
1555571455.598,2.610986
1555571455.848,2.6033
1555571456.098,2.596895
1555571456.348,2.586648
1555571456.598,2.585366
1555571456.848,2.580243
1555571457.098,2.569995
1555571457.348,2.563591
1555571457.598,2.559748
1555571457.848,2.555905
1555571458.098,2.544376
1555571458.348,2.539253
1555571458.598,2.53541
1555571458.848,2.531567
1555571459.098,2.521319
1555571459.348,2.512353
1555571459.598,2.507229
1555571459.848,2.504667
1555571460.098,2.493139
1555571460.348,2.484172
1555571460.598,2.484172
1555571460.848,2.479048
1555571461.098,2.468801
1555571461.348,2.462396
1555571461.598,2.457272
1555571462.098,2.451843
1555571461.848,2.452148
1555571462.348,2.446719
1555571462.598,2.444157
1555571462.848,2.43519
1555571463.098,2.422381
1555571463.348,2.4211
1555571463.598,2.415976
1555571463.848,2.409572
1555571464.098,2.401886
1555571464.348,2.395481
1555571464.598,2.3942
1555571464.848,2.383953
1555571465.098,2.377548
1555571465.348,2.373705
1555571465.598,2.369862
1555571465.848,2.351929
1555571466.098,2.351929
1555571466.348,2.342963
1555571466.598,2.335277
1555571466.848,2.336558
1555571467.098,2.327591
1555571467.348,2.322467
1555571467.598,2.310939
1555571467.848,2.309658
1555571468.098,2.304534
1555571468.348,2.29941
1555571468.598,2.284039
1555571468.848,2.280196
1555571469.098,2.277634
1555571469.348,2.272511
1555571469.598,2.264825
1555571469.848,2.25842
1555571470.098,2.252015
1555571470.348,2.248173
1555571470.598,2.241768
1555571470.848,2.235363
1555571471.098,2.23152
1555571471.348,2.219992
1555571471.598,2.216149
1555571471.848,2.213587
1555571472.098,2.209744
1555571472.348,2.199497
1555571472.598,2.194373
1555571472.848,2.194373
1555571473.098,2.189249
1555571473.348,2.179001
1555571473.598,2.173878
1555571473.848,2.171316
1555571474.098,2.159787
1555571474.348,2.155944
1555571474.598,2.152102
1555571474.848,2.146978
1555571475.098,2.13673
1555571475.348,2.132887
1555571475.598,2.129045
1555571475.848,2.123921
1555571476.098,2.120078
1555571476.348,2.116235
1555571476.598,2.112392
1555571476.848,2.098302
1555571477.098,2.098302
1555571477.348,2.094459
1555571477.598,2.088054
1555571477.848,2.08165
1555571478.098,2.077807
1555571478.348,2.075245
1555571478.598,2.075245
1555571478.848,2.066278
1555571479.098,2.061154
1555571479.348,2.056031
1555571479.598,2.050907
1555571479.848,2.048345
1555571480.098,2.039378
1555571480.348,2.039378
1555571480.598,2.035536
1555571480.848,2.025288
1555571481.098,2.022726
1555571481.348,2.021445
1555571481.598,2.013759
1555571481.848,2.011198
1555571482.098,2.012479
1555571482.348,2.002231
1555571482.598,1.994545
1555571482.848,1.990702
1555571483.098,1.993264
1555571483.348,1.989421
1555571483.598,1.976612
1555571483.848,1.979174
1555571484.098,1.972769
1555571484.348,1.97405
1555571484.598,1.961241
1555571484.848,1.95996
1555571485.098,1.950993
1555571485.348,1.952274
1555571485.598,1.948431
1555571485.848,1.943307
1555571486.098,1.942026
1555571486.348,1.931779
1555571486.598,1.945109
1555571486.848,1.943828
1555571487.098,1.941266
1555571487.348,1.933581
1555571487.598,1.929738
1555571487.848,1.924614
1555571488.098,1.922052
1555571488.348,1.918209
1555571488.598,1.913086
1555571488.848,1.911805
1555571489.098,1.910524
1555571489.348,1.902838
1555571489.598,1.897714
1555571489.848,1.895152
1555571490.098,1.893871
1555571490.348,1.888748
1555571490.598,1.882343
1555571490.848,1.8785
1555571491.098,1.874657
1555571491.348,1.870814
1555571491.598,1.869534
1555571491.848,1.868253
1555571492.098,1.860567
1555571492.348,1.856724
1555571492.598,1.854162
1555571492.848,1.854162
1555571493.098,1.846476
1555571493.348,1.842634
1555571493.598,1.843915
1555571493.848,1.842634
1555571494.098,1.834948
1555571494.348,1.831105
1555571494.598,1.831105
1555571494.848,1.823419
1555571495.098,1.820858
1555571495.348,1.8247
1555571495.598,1.817015
1555571495.848,1.81061
1555571496.098,1.808048
1555571496.348,1.809329
1555571496.598,1.805486
1555571496.848,1.79652
1555571497.098,1.797801
1555571497.348,1.795239
1555571497.598,1.792677
1555571497.848,1.787553
1555571498.098,1.78371
1555571498.348,1.781148
1555571498.598,1.778586
1555571498.848,1.767058
1555571499.098,1.773463
1555571499.348,1.773463
1555571499.598,1.764496
1555571499.848,1.761934
1555571500.098,1.763215
1555571500.348,1.761934
1555571500.598,1.754248
1555571500.848,1.755529
1555571501.098,1.754248
1555571501.348,1.750406
1555571501.598,1.741439
1555571501.848,1.746563
1555571502.098,1.745282
1555571502.348,1.738877
1555571502.598,1.735034
1555571502.848,1.736315
1555571503.098,1.72991
1555571503.348,1.724787
1555571503.598,1.728629
1555571503.848,1.728629
1555571504.098,1.720944
1555571504.348,1.71582
1555571504.598,1.718382
1555571504.848,1.717101
1555571505.098,1.706853
1555571505.348,1.709415
1555571505.598,1.708134
1555571505.848,1.70173
1555571506.098,1.699168
1555571506.348,1.70173
1555571506.598,1.697887
1555571506.848,1.694044
1555571507.098,1.696606
1555571507.348,1.692763
1555571507.598,1.687639
1555571507.848,1.68892
1555571508.098,1.687639
1555571508.348,1.685077
1555571508.598,1.682516
1555571508.848,1.681234
1555571509.098,1.679954
1555571509.348,1.67483
1555571509.598,1.67483
1555571509.848,1.670987
1555571510.098,1.672268
1555571510.348,1.665863
1555571510.598,1.665863
1555571510.848,1.669706
1555571511.098,1.664582
1555571511.348,1.659458
1555571511.598,1.66202
1555571511.848,1.66202
1555571512.098,1.655616
1555571512.348,1.653054
1555571512.598,1.651773
1555571512.848,1.654335
1555571513.098,1.649211
1555571513.348,1.646649
1555571513.598,1.64793
1555571513.848,1.646649
1555571514.098,1.642806
1555571514.348,1.642806
1555571514.598,1.641525
1555571514.848,1.640244
1555571515.098,1.635121
1555571515.348,1.629997
1555571515.598,1.632559
1555571515.848,1.631278
1555571516.098,1.628716
1555571516.348,1.628716
1555571516.598,1.627435
1555571516.848,1.62103
1555571517.098,1.62103
1555571517.348,1.62103
1555571517.598,1.622311
1555571517.848,1.613344
1555571518.098,1.609502
1555571518.348,1.617187
1555571518.598,1.615906
1555571518.848,1.60694
1555571519.098,1.60694
1555571519.348,1.615906
1555571519.598,1.608221
1555571519.848,1.604378
1555571520.098,1.603097
1555571520.348,1.601816
1555571520.598,1.604378
1555571520.848,1.59413
1555571521.098,1.599254
1555571521.348,1.601816
1555571521.598,1.596692
1555571521.848,1.591568
1555571522.098,1.589006
1555571522.348,1.592849
1555571522.598,1.589006
1555571522.848,1.585164
1555571523.098,1.585164
1555571523.348,1.586444
1555571523.598,1.582602
1555571523.848,1.581321
1555571524.098,1.578759
1555571524.348,1.58004
1555571524.598,1.583883
1555571524.848,1.577478
1555571525.098,1.576197
1555571525.348,1.574916
1555571525.598,1.574916
1555571525.848,1.568511
1555571526.098,1.571073
1555571526.348,1.569792
1555571526.598,1.565949
1555571526.848,1.560826
1555571527.098,1.562107
1555571527.348,1.559545
1555571527.598,1.560826
1555571527.848,1.558264
1555571528.098,1.562107
1555571528.348,1.563388
1555571528.598,1.555702
1555571528.848,1.558264
1555571529.098,1.558264
1555571529.348,1.560826
1555571529.598,1.551859
1555571529.848,1.558264
1555571530.098,1.556983
1555571530.348,1.555702
1555571530.598,1.555702
1555571530.848,1.558264
1555571531.098,1.565949
1555571531.348,1.571073
1555571531.598,1.571073
1555571531.848,1.574916
1555571532.098,1.590287
1555571532.348,1.603097
1555571532.598,1.622311
1555571532.848,1.645368
1555571533.098,1.66202
1555571533.348,1.667144
1555571533.598,1.677392
1555571533.848,1.690201
1555571534.098,1.694044
1555571534.348,1.692763
1555571534.598,1.683796
1555571534.848,1.683796
1555571535.098,1.683796
1555571535.348,1.67483
1555571535.598,1.676111
1555571535.848,1.673549
1555571536.098,1.67483
1555571536.348,1.673549
1555571536.598,1.676111
1555571536.848,1.683796
1555571537.098,1.678673
1555571537.348,1.668425
1555571537.598,1.673549
1555571537.848,1.668425
1555571538.098,1.668425
1555571538.348,1.668425
1555571538.598,1.669706
1555571538.848,1.668425
1555571539.098,1.667144
1555571539.348,1.664582
1555571539.598,1.667144
1555571539.848,1.665863
1555571540.098,1.659458
1555571540.348,1.660739
1555571540.598,1.660739
1555571540.848,1.66202
1555571541.098,1.654335
1555571541.348,1.659458
1555571541.598,1.660739
1555571541.848,1.659458
1555571542.098,1.658177
1555571542.348,1.655616
1555571542.598,1.655616
1555571542.848,1.654335
1555571543.098,1.649211
1555571543.348,1.64793
1555571543.598,1.64793
1555571543.848,1.650492
1555571544.098,1.640244
1555571544.348,1.641525
1555571544.598,1.642806
1555571544.848,1.641525
1555571545.098,1.637682
1555571545.348,1.637682
1555571545.598,1.635121
1555571545.848,1.636401
1555571546.098,1.633839
1555571546.348,1.633839
1555571546.598,1.633839
1555571546.848,1.632559
1555571547.098,1.627435
1555571547.348,1.629997
1555571547.598,1.628716
1555571547.848,1.628716
1555571548.098,1.622311
1555571548.348,1.62103
1555571548.598,1.626154
1555571548.848,1.622311
1555571549.098,1.619749
1555571549.348,1.623592
1555571549.598,1.623592
1555571549.848,1.617187
1555571550.098,1.619749
1555571550.348,1.618468
1555571550.598,1.622311
1555571550.848,1.617187
1555571551.098,1.610783
1555571551.348,1.614625
1555571551.598,1.617187
1555571551.848,1.613344
1555571552.098,1.610783
1555571552.348,1.612063
1555571552.598,1.613344
1555571552.848,1.60694
1555571553.098,1.608221
1555571553.348,1.605659
1555571553.598,1.605659
1555571553.848,1.601816
1555571554.098,1.601816
1555571554.348,1.605659
1555571554.598,1.599254
1555571554.848,1.597973
1555571555.098,1.599254
1555571555.348,1.601816
1555571555.598,1.597973
1555571555.848,1.595411
1555571556.098,1.597973
1555571556.348,1.596692
1555571556.598,1.591568
1555571556.848,1.590287
1555571557.098,1.59413
1555571557.348,1.591568
1555571557.598,1.589006
1555571557.848,1.587726
1555571558.098,1.589006
1555571558.348,1.589006
1555571558.598,1.58004
1555571558.848,1.581321
1555571559.098,1.586444
1555571559.348,1.583883
1555571559.598,1.578759
1555571559.848,1.578759
1555571560.098,1.581321
1555571560.348,1.581321
1555571560.598,1.586444
1555571560.848,1.587726
1555571561.098,1.59413
1555571561.348,1.592849
1555571561.598,1.590287
1555571561.848,1.592849
1555571562.098,1.592849
1555571562.348,1.592849
1555571562.598,1.586444
1555571562.848,1.587726
1555571563.098,1.590287
1555571563.348,1.590287
1555571563.598,1.578759
1555571563.848,1.582602
1555571564.098,1.586444
1555571564.348,1.583883
1555571564.598,1.576197
1555571564.848,1.569792
1555571565.098,1.576197
1555571565.348,1.577478
1555571565.598,1.571073
1555571565.848,1.571073
1555571566.098,1.574916
1555571566.348,1.572354
1555571566.598,1.568511
1555571566.848,1.56723
1555571567.098,1.568511
1555571567.348,1.565949
1555571567.598,1.559545
1555571567.848,1.562107
1555571568.098,1.563388
1555571568.348,1.564669
1555571568.598,1.555702
1555571568.848,1.554421
1555571569.098,1.555702
1555571569.348,1.558264
1555571569.598,1.55314
1555571569.848,1.55314
1555571570.098,1.554421
1555571570.348,1.548016
1555571570.598,1.544173
1555571570.848,1.546735
1555571571.098,1.545454
1555571571.348,1.546735
1555571571.598,1.541611
1555571571.848,1.53905
1555571572.098,1.542892
1555571572.348,1.541611
1555571572.598,1.540331
1555571572.848,1.537769
1555571573.098,1.536488
1555571573.348,1.540331
1555571573.598,1.530083
1555571573.848,1.532645
1555571574.098,1.535207
1555571574.348,1.531364
1555571574.598,1.528802
1555571574.848,1.530083
1555571575.098,1.528802
1555571575.348,1.52624
1555571575.598,1.522397
1555571575.848,1.518554
1555571576.098,1.524959
1555571576.348,1.522397
1555571576.598,1.521116
1555571576.848,1.521116
1555571577.098,1.521116
1555571577.348,1.517274
1555571577.598,1.514712
1555571577.848,1.515993
1555571578.098,1.515993
1555571578.348,1.51215
1555571578.598,1.507026
1555571578.848,1.510869
1555571579.098,1.513431
1555571579.348,1.504464
1555571579.598,1.508307
1555571579.848,1.504464
1555571580.098,1.504464
1555571580.348,1.501902
1555571580.598,1.501902
1555571580.848,1.500621
1555571581.098,1.49934
1555571581.348,1.503183
1555571581.598,1.504464
1555571581.848,1.503183
1555571582.098,1.500621
1555571582.348,1.495497
1555571582.598,1.496778
1555571582.848,1.49934
1555571583.098,1.494216
1555571583.348,1.490374
1555571583.598,1.494216
1555571583.848,1.492936
1555571584.098,1.481407
1555571584.348,1.486531
1555571584.598,1.492936
1555571584.848,1.48525
1555571585.098,1.483969
1555571585.348,1.483969
1555571585.598,1.487812
1555571585.848,1.483969
1555571586.098,1.481407
1555571586.348,1.476283
1555571586.598,1.481407
1555571586.848,1.473721
1555571587.098,1.475002
1555571587.348,1.475002
1555571587.598,1.478845
1555571587.848,1.478845
1555571588.098,1.47244
1555571588.348,1.47244
1555571588.598,1.475002
1555571588.848,1.473721
1555571589.098,1.469879
1555571589.348,1.473721
1555571589.598,1.469879
1555571589.848,1.47244
1555571590.098,1.464755
1555571590.348,1.471159
1555571590.598,1.47244
1555571590.848,1.467317
1555571591.098,1.469879
1555571591.348,1.476283
1555571591.598,1.471159
1555571591.848,1.468598
1555571592.098,1.467317
1555571592.348,1.471159
1555571592.598,1.471159
1555571592.848,1.468598
1555571593.098,1.469879
1555571593.348,1.471159
1555571593.598,1.466036
1555571593.848,1.464755
1555571594.098,1.468598
1555571594.348,1.468598
1555571594.598,1.460912
1555571594.848,1.460912
1555571595.098,1.460912
1555571595.348,1.463474
1555571595.598,1.45835
1555571595.848,1.457069
1555571596.098,1.45835
1555571596.348,1.455788
1555571596.598,1.457069
1555571596.848,1.45835
1555571597.098,1.457069
1555571597.348,1.451945
1555571597.598,1.450664
1555571597.848,1.450664
1555571598.098,1.449383
1555571598.348,1.449383
1555571598.598,1.448102
1555571598.848,1.451945
1555571599.098,1.445541
1555571599.348,1.442979
1555571599.598,1.446821
1555571599.848,1.448102
1555571600.098,1.44426
1555571600.348,1.439136
1555571600.598,1.458151
1555571600.848,1.459432
1555571601.098,1.459432
1555571601.348,1.459432
1555571601.598,1.458151
1555571601.848,1.455589
1555571602.098,1.454308
1555571602.348,1.454308
1555571602.598,1.455589
1555571602.848,1.451746
1555571603.348,1.449184
1555571603.098,1.450465
1555571603.598,1.453027
1555571603.848,1.446622
1555571604.098,1.44406
1555571604.348,1.446622
1555571604.598,1.447903
1555571604.848,1.44406
1555571605.098,1.44406
1555571605.348,1.442779
1555571605.598,1.441499
1555571605.848,1.437656
1555571606.098,1.436375
1555571606.348,1.440217
1555571606.598,1.436375
1555571606.848,1.436375
1555571607.098,1.436375
1555571607.348,1.433813
1555571607.598,1.42997
1555571607.848,1.428689
1555571608.098,1.435094
1555571608.348,1.432532
1555571608.598,1.426127
1555571608.848,1.422284
1555571609.098,1.42997
1555571609.348,1.427408
1555571609.598,1.422284
1555571609.848,1.423565
1555571610.098,1.426127
1555571610.348,1.422284
1555571610.598,1.421003
1555571610.848,1.419722
1555571611.098,1.419722
1555571611.348,1.418441
1555571611.598,1.414599
1555571611.848,1.41588
1555571612.098,1.41588
1555571612.348,1.418441
1555571612.598,1.41588
1555571612.848,1.410756
1555571613.098,1.418441
1555571613.348,1.418441
1555571613.598,1.410756
1555571613.848,1.408194
1555571614.098,1.412037
1555571614.348,1.408194
1555571614.598,1.410756
1555571614.848,1.404351
1555571615.098,1.409475
1555571615.348,1.408194
1555571615.598,1.405632
1555571615.848,1.40307
1555571616.098,1.40307
1555571616.348,1.405632
1555571616.598,1.404351
1555571616.848,1.399227
1555571617.098,1.400508
1555571617.348,1.404351
1555571617.598,1.40307
1555571617.848,1.396665
1555571618.098,1.399227
1555571618.348,1.400508
1555571618.598,1.392823
1555571618.848,1.395384
1555571619.098,1.391542
1555571619.348,1.400508
1555571619.598,1.394104
1555571619.848,1.390261
1555571620.098,1.391542
1555571620.348,1.392823
1555571620.598,1.392823
1555571620.848,1.385137
1555571621.098,1.387699
1555571621.348,1.387699
1555571621.598,1.386418
1555571621.848,1.382575
1555571622.098,1.383856
1555571622.348,1.383856
1555571622.598,1.383856
1555571622.848,1.381294
1555571623.098,1.382575
1555571623.348,1.380013
1555571623.598,1.380013
1555571623.848,1.380013
1555571624.098,1.37617
1555571624.348,1.380013
1555571624.598,1.373608
1555571624.848,1.373608
1555571625.098,1.373608
1555571625.348,1.373608
1555571625.598,1.377451
1555571625.848,1.373608
1555571626.098,1.372327
1555571626.348,1.373608
1555571626.598,1.371046
1555571626.848,1.369766
1555571627.098,1.369766
1555571627.348,1.371046
1555571627.598,1.372327
1555571627.848,1.369766
1555571628.098,1.364642
1555571628.348,1.367204
1555571628.598,1.365923
1555571628.848,1.367204
1555571629.098,1.364642
1555571629.348,1.367204
1555571629.598,1.367204
1555571629.848,1.36208
1555571630.098,1.359518
1555571630.348,1.364642
1555571630.598,1.363361
1555571630.848,1.358237
1555571631.098,1.356956
1555571631.348,1.363361
1555571631.598,1.360799
1555571631.848,1.356956
1555571632.098,1.358237
1555571632.348,1.356956
1555571632.598,1.358237
1555571632.848,1.355675
1555571633.098,1.354394
1555571633.348,1.356956
1555571633.598,1.354394
1555571633.848,1.353113
1555571634.098,1.347989
1555571634.348,1.350551
1555571634.598,1.350551
1555571634.848,1.34927
1555571635.098,1.345428
1555571635.348,1.350551
1555571635.598,1.347989
1555571635.848,1.344147
1555571636.098,1.341585
1555571636.348,1.344147
1555571636.598,1.344147
1555571636.848,1.340304
1555571637.098,1.339023
1555571637.348,1.342866
1555571637.598,1.340304
1555571637.848,1.340304
1555571638.098,1.341585
1555571638.348,1.341585
1555571638.598,1.340304
1555571638.848,1.33518
1555571639.098,1.33518
1555571639.348,1.337742
1555571639.598,1.337742
1555571639.848,1.336461
1555571640.098,1.331337
1555571640.348,1.333899
1555571640.598,1.333899
1555571640.848,1.327494
1555571641.098,1.324932
1555571641.348,1.333899
1555571641.598,1.332618
1555571641.848,1.326213
1555571642.098,1.326213
1555571642.348,1.328775
1555571642.598,1.327494
1555571642.848,1.324932
1555571643.098,1.324932
1555571643.348,1.324932
1555571643.598,1.324932
1555571643.848,1.32109
1555571644.098,1.326213
1555571644.348,1.322371
1555571644.598,1.323651
1555571644.848,1.318528
1555571645.098,1.322371
1555571645.348,1.318528
1555571645.598,1.318528
1555571645.848,1.314685
1555571646.098,1.319809
1555571646.348,1.32109
1555571646.598,1.318528
1555571646.848,1.314685
1555571647.098,1.315966
1555571647.348,1.313404
1555571647.598,1.317247
1555571647.848,1.312123
1555571648.098,1.315966
1555571648.348,1.313404
1555571648.598,1.314685
1555571648.848,1.310842
1555571649.098,1.312123
1555571649.598,1.313404
1555571649.348,1.313404
1555571649.848,1.309561
1555571650.098,1.309561
1555571650.348,1.310842
1555571650.598,1.310842
1555571650.848,1.306999
1555571651.098,1.312123
1555571651.348,1.30828
1555571651.598,1.306999
1555571651.848,1.300594
1555571652.098,1.301875
1555571652.348,1.304437
1555571652.598,1.303156
1555571652.848,1.295471
1555571653.098,1.300594
1555571653.348,1.301875
1555571653.598,1.304437
1555571653.848,1.296752
1555571654.098,1.299314
1555571654.348,1.304437
1555571654.598,1.300594
1555571654.848,1.301875
1555571655.098,1.296752
1555571655.348,1.296752
1555571655.598,1.295471
1555571655.848,1.295471
1555571656.098,1.29419
1555571656.348,1.295471
1555571656.598,1.299314
1555571656.848,1.291628
1555571657.098,1.29419
1555571657.348,1.290347
1555571657.598,1.312123
1555571657.848,1.287785
1555571658.098,1.289066
1555571658.348,1.286504
1555571658.598,1.291628
1555571658.848,1.286504
1555571659.098,1.290347
1555571659.348,1.290347
1555571659.598,1.286504
1555571659.848,1.283942
1555571660.098,1.287785
1555571660.348,1.289066
1555571660.598,1.283942
1555571660.848,1.283942
1555571661.098,1.278818
1555571661.348,1.28138
1555571661.598,1.285223
1555571661.848,1.280099
1555571662.098,1.28138
1555571662.348,1.282661
1555571662.598,1.277537
1555571662.848,1.278818
1555571663.098,1.280099
1555571663.348,1.277537
1555571663.598,1.280099
1555571663.848,1.274976
1555571664.098,1.274976
1555571664.348,1.277537
1555571664.598,1.276257
1555571664.848,1.272414
1555571665.098,1.276257
1555571665.348,1.274976
1555571665.598,1.274976
1555571665.848,1.269852
1555571666.098,1.271133
1555571666.348,1.272414
1555571666.598,1.268571
1555571666.848,1.26729
1555571667.098,1.26729
1555571667.348,1.269852
1555571667.598,1.271133
1555571667.848,1.266009
1555571668.098,1.264728
1555571668.348,1.26729
1555571668.598,1.26729
1555571668.848,1.264728
1555571669.098,1.264728
1555571669.348,1.260885
1555571669.598,1.26729
1555571669.848,1.259604
1555571670.098,1.263447
1555571670.348,1.262166
1555571670.598,1.262166
1555571670.848,1.259604
1555571671.098,1.259604
1555571671.348,1.260885
1555571671.598,1.259604
1555571671.848,1.259604
1555571672.098,1.255761
1555571672.348,1.258323
1555571672.598,1.259604
1555571672.848,1.255761
1555571673.098,1.253199
1555571673.348,1.25448
1555571673.598,1.260885
1555571673.848,1.258323
1555571674.098,1.258323
1555571674.348,1.260885
1555571674.598,1.263447
1555571674.848,1.255761
1555571675.098,1.259604
1555571675.348,1.259604
1555571675.598,1.260885
