TS_Machine,tmp
1555580226.71273,36.37
1555580226.96274,36.39
1555580227.21276,36.39
1555580227.46277,36.39
1555580227.71278,36.39
1555580227.96279,36.37
1555580228.2128,36.37
1555580228.46281,36.37
1555580228.71283,36.37
1555580228.96284,36.37
1555580229.21285,36.37
1555580229.46286,36.37
1555580229.71287,36.37
1555580229.96288,36.35
1555580230.2129,36.35
1555580230.46291,36.35
1555580230.71292,36.35
1555580230.96293,36.37
1555580231.21294,36.37
1555580231.46295,36.37
1555580231.71296,36.37
1555580231.96298,36.37
1555580232.21299,36.37
1555580232.463,36.37
1555580232.71301,36.37
1555580232.96302,36.37
1555580233.21303,36.37
1555580233.46305,36.37
1555580233.71306,36.37
1555580233.96307,36.37
1555580234.21308,36.37
1555580234.46309,36.37
1555580234.7131,36.37
1555580234.96312,36.39
1555580235.21313,36.39
1555580235.46314,36.39
1555580235.71315,36.39
1555580235.96316,36.35
1555580236.21317,36.35
1555580236.46318,36.35
1555580236.7132,36.35
1555580236.96321,36.35
1555580237.21322,36.35
1555580237.46323,36.35
1555580237.71324,36.35
1555580237.96325,36.33
1555580238.21327,36.33
1555580238.46328,36.33
1555580238.71329,36.33
1555580238.9633,36.37
1555580239.21331,36.37
1555580239.46332,36.37
1555580239.71334,36.37
1555580239.96335,36.35
1555580240.21336,36.35
1555580240.46337,36.35
1555580240.71338,36.35
1555580240.96339,36.35
1555580241.2134,36.35
1555580241.46342,36.35
1555580241.71343,36.35
1555580241.96344,36.35
1555580242.21345,36.35
1555580242.46346,36.35
1555580242.71347,36.35
1555580242.96349,36.33
1555580243.2135,36.33
1555580243.46351,36.33
1555580243.71352,36.33
1555580243.96353,36.33
1555580244.21354,36.33
1555580244.46355,36.33
1555580244.71357,36.33
1555580244.96358,36.33
1555580245.21359,36.33
1555580245.4636,36.33
1555580245.71361,36.33
1555580245.96362,36.35
1555580246.21364,36.35
1555580246.46365,36.35
1555580246.71366,36.35
1555580246.96367,36.35
1555580247.21368,36.35
1555580247.46369,36.35
1555580247.71371,36.35
1555580247.96372,36.33
1555580248.21373,36.33
1555580248.46374,36.33
1555580248.71375,36.33
1555580248.96376,36.33
1555580249.21377,36.33
1555580249.46379,36.33
1555580249.7138,36.33
1555580249.96381,36.31
1555580250.21382,36.31
1555580250.46383,36.31
1555580250.71384,36.31
1555580250.96386,36.31
1555580251.21387,36.31
1555580251.46388,36.31
1555580251.71389,36.31
1555580251.9639,36.33
1555580252.21391,36.33
1555580252.46393,36.33
1555580252.71394,36.33
1555580252.96395,36.31
1555580253.21396,36.31
1555580253.46397,36.31
1555580253.71398,36.31
1555580253.96399,36.31
1555580254.21401,36.31
1555580254.46402,36.31
1555580254.71403,36.31
1555580254.96404,36.29
1555580255.21405,36.29
1555580255.46406,36.29
1555580255.71408,36.29
1555580255.96409,36.29
1555580256.2141,36.29
1555580256.46411,36.29
1555580256.71412,36.29
1555580256.96413,36.31
1555580257.21415,36.31
1555580257.46416,36.31
1555580257.71417,36.31
1555580257.96418,36.31
1555580258.21419,36.31
1555580258.4642,36.31
1555580258.71421,36.31
1555580258.96423,36.31
1555580259.21424,36.31
1555580259.46425,36.31
1555580259.71426,36.31
1555580259.96427,36.31
1555580260.21428,36.31
1555580260.4643,36.31
1555580260.71431,36.31
1555580260.96432,36.29
1555580261.21433,36.29
1555580261.46434,36.29
1555580261.71435,36.29
1555580261.96437,36.31
1555580262.21438,36.31
1555580262.46439,36.31
1555580262.7144,36.31
1555580262.96441,36.31
1555580263.21442,36.31
1555580263.46443,36.31
1555580263.71445,36.31
1555580263.96446,36.31
1555580264.21447,36.31
1555580264.46448,36.31
1555580264.71449,36.31
1555580264.9645,36.31
1555580265.21452,36.31
1555580265.46453,36.31
1555580265.71454,36.31
1555580265.96455,36.29
1555580266.21456,36.29
1555580266.46457,36.29
1555580266.71459,36.29
1555580266.9646,36.31
1555580267.21461,36.31
1555580267.46462,36.31
1555580267.71463,36.31
1555580267.96464,36.29
1555580268.21465,36.29
1555580268.46467,36.29
1555580268.71468,36.29
1555580268.96469,36.31
1555580269.2147,36.31
1555580269.46471,36.31
1555580269.71472,36.31
1555580269.96474,36.31
1555580270.21475,36.31
1555580270.46476,36.31
1555580270.71477,36.31
1555580270.96478,36.31
1555580271.21479,36.31
1555580271.46481,36.31
1555580271.71482,36.31
1555580271.96483,36.29
1555580272.21484,36.29
1555580272.46485,36.29
1555580272.71486,36.29
1555580272.96487,36.31
1555580273.21489,36.31
1555580273.4649,36.31
1555580273.71491,36.31
1555580273.96492,36.31
1555580274.21493,36.31
1555580274.46494,36.31
1555580274.71496,36.31
1555580274.96497,36.31
1555580275.21498,36.31
1555580275.46499,36.31
1555580275.715,36.31
1555580275.96501,36.31
1555580276.21502,36.31
1555580276.46504,36.31
1555580276.71505,36.31
1555580276.96506,36.31
1555580277.21507,36.31
1555580277.46508,36.31
1555580277.71509,36.31
1555580277.96511,36.33
1555580278.21512,36.33
1555580278.46513,36.33
1555580278.71514,36.33
1555580278.96515,36.29
1555580279.21516,36.29
1555580279.46518,36.29
1555580279.71519,36.29
1555580279.9652,36.29
1555580280.21521,36.29
1555580280.46522,36.29
1555580280.71523,36.29
1555580280.96524,36.31
1555580281.21526,36.31
1555580281.46527,36.31
1555580281.71528,36.31
1555580281.96529,36.31
1555580282.2153,36.31
1555580282.46531,36.31
1555580282.71533,36.31
1555580282.96534,36.31
1555580283.21535,36.31
1555580283.46536,36.31
1555580283.71537,36.31
1555580283.96538,36.31
1555580284.2154,36.31
1555580284.46541,36.31
1555580284.71542,36.31
1555580284.96543,36.29
1555580285.21544,36.29
1555580285.46545,36.29
1555580285.71546,36.29
1555580285.96548,36.31
1555580286.21549,36.31
1555580286.4655,36.31
1555580286.71551,36.31
1555580286.96552,36.31
1555580287.21553,36.31
1555580287.46555,36.31
1555580287.71556,36.31
1555580287.96557,36.29
1555580288.21558,36.29
1555580288.46559,36.29
1555580288.7156,36.29
1555580288.96562,36.29
1555580289.21563,36.29
1555580289.46564,36.29
1555580289.71565,36.29
1555580289.96566,36.31
1555580290.21567,36.31
1555580290.46568,36.31
1555580290.7157,36.31
1555580290.96571,36.29
1555580291.21572,36.29
1555580291.46573,36.29
1555580291.71574,36.29
1555580291.96575,36.31
1555580292.21577,36.31
1555580292.46578,36.31
1555580292.71579,36.31
1555580292.9658,36.29
1555580293.21581,36.29
1555580293.46582,36.29
1555580293.71584,36.29
1555580293.96585,36.29
1555580294.21586,36.29
1555580294.46587,36.29
1555580294.71588,36.29
1555580294.96589,36.31
1555580295.2159,36.31
1555580295.46592,36.31
1555580295.71593,36.31
1555580295.96594,36.31
1555580296.21595,36.31
1555580296.46596,36.31
1555580296.71597,36.31
1555580296.96599,36.31
1555580297.216,36.31
1555580297.46601,36.31
1555580297.71602,36.31
1555580297.96603,36.29
1555580298.21604,36.29
1555580298.46606,36.29
1555580298.71607,36.29
1555580298.96608,36.31
1555580299.21609,36.31
1555580299.4661,36.31
1555580299.71611,36.31
1555580299.96612,36.29
1555580300.21614,36.29
1555580300.46615,36.29
1555580300.71616,36.29
1555580300.96617,36.29
1555580301.21618,36.29
1555580301.46619,36.29
1555580301.71621,36.29
1555580301.96622,36.31
1555580302.21623,36.31
1555580302.46624,36.31
1555580302.71625,36.31
1555580302.96626,36.29
1555580303.21627,36.29
1555580303.46629,36.29
1555580303.7163,36.29
1555580303.96631,36.31
1555580304.21632,36.31
1555580304.46633,36.31
1555580304.71634,36.31
1555580304.96636,36.33
1555580305.21637,36.33
1555580305.46638,36.33
1555580305.71639,36.33
1555580305.9664,36.33
1555580306.21641,36.33
1555580306.46643,36.33
1555580306.71644,36.33
1555580306.96645,36.33
1555580307.21646,36.33
1555580307.46647,36.33
1555580307.71648,36.33
1555580307.9665,36.31
1555580308.21651,36.31
1555580308.46652,36.31
1555580308.71653,36.31
1555580308.96654,36.33
1555580309.21655,36.33
1555580309.46656,36.33
1555580309.71658,36.33
1555580309.96659,36.33
1555580310.2166,36.33
1555580310.46661,36.33
1555580310.71662,36.33
1555580310.96663,36.33
1555580311.21665,36.33
1555580311.46666,36.33
1555580311.71667,36.33
1555580311.96668,36.33
1555580312.21669,36.33
1555580312.4667,36.33
1555580312.71671,36.33
1555580312.96673,36.33
1555580313.21674,36.33
1555580313.46675,36.33
1555580313.71676,36.33
1555580313.96677,36.35
1555580314.21678,36.35
1555580314.4668,36.35
1555580314.71681,36.35
1555580314.96682,36.35
1555580315.21683,36.35
1555580315.46684,36.35
1555580315.71685,36.35
1555580315.96687,36.35
1555580316.21688,36.35
1555580316.46689,36.35
1555580316.7169,36.35
1555580316.96691,36.33
1555580317.21692,36.33
1555580317.46693,36.33
1555580317.71695,36.33
1555580317.96696,36.35
1555580318.21697,36.35
1555580318.46698,36.35
1555580318.71699,36.35
1555580318.967,36.37
1555580319.21702,36.37
1555580319.46703,36.37
1555580319.71704,36.37
1555580319.96705,36.35
1555580320.21706,36.35
1555580320.46707,36.35
1555580320.71709,36.35
1555580320.9671,36.35
1555580321.21711,36.35
1555580321.46712,36.35
1555580321.71713,36.35
1555580321.96714,36.35
1555580322.21715,36.35
1555580322.46717,36.35
1555580322.71718,36.35
1555580322.96719,36.35
1555580323.2172,36.35
1555580323.46721,36.35
1555580323.71722,36.35
1555580323.96724,36.35
1555580324.21725,36.35
1555580324.46726,36.35
1555580324.71727,36.35
1555580324.96728,36.35
1555580325.21729,36.35
1555580325.46731,36.35
1555580325.71732,36.35
1555580325.96733,36.35
1555580326.21734,36.35
1555580326.46735,36.35
1555580326.71736,36.35
1555580326.96737,36.35
1555580327.21739,36.35
1555580327.4674,36.35
1555580327.71741,36.35
1555580327.96742,36.35
1555580328.21743,36.35
1555580328.46744,36.35
1555580328.71746,36.35
1555580328.96747,36.37
1555580329.21748,36.37
1555580329.46749,36.37
1555580329.7175,36.37
1555580329.96751,36.37
1555580330.21753,36.37
1555580330.46754,36.37
1555580330.71755,36.37
1555580330.96756,36.37
1555580331.21757,36.37
1555580331.46758,36.37
1555580331.71759,36.37
1555580331.96761,36.37
1555580332.21762,36.37
1555580332.46763,36.37
1555580332.71764,36.37
1555580332.96765,36.37
1555580333.21766,36.37
1555580333.46768,36.37
1555580333.71769,36.37
1555580333.9677,36.39
1555580334.21771,36.39
1555580334.46772,36.39
1555580334.71773,36.39
1555580334.96775,36.39
1555580335.21776,36.39
1555580335.46777,36.39
1555580335.71778,36.39
1555580335.96779,36.39
1555580336.2178,36.39
1555580336.46781,36.39
1555580336.71783,36.39
1555580336.96784,36.39
1555580337.21785,36.39
1555580337.46786,36.39
1555580337.71787,36.39
1555580337.96788,36.39
1555580338.2179,36.39
1555580338.46791,36.39
1555580338.71792,36.39
1555580338.96793,36.39
1555580339.21794,36.39
1555580339.46795,36.39
1555580339.71796,36.39
1555580339.96798,36.39
1555580340.21799,36.39
1555580340.468,36.39
1555580340.71801,36.39
1555580340.96802,36.39
1555580341.21803,36.39
1555580341.46805,36.39
1555580341.71806,36.39
1555580341.96807,36.41
1555580342.21808,36.41
1555580342.46809,36.41
1555580342.7181,36.41
1555580342.96812,36.37
1555580343.21813,36.37
1555580343.46814,36.37
1555580343.71815,36.37
1555580343.96816,36.37
1555580344.21817,36.37
1555580344.46818,36.37
1555580344.7182,36.37
1555580344.96821,36.35
1555580345.21822,36.35
1555580345.46823,36.35
1555580345.71824,36.35
1555580345.96825,36.37
1555580346.21827,36.37
1555580346.46828,36.37
1555580346.71829,36.37
1555580346.9683,36.37
1555580347.21831,36.37
1555580347.46832,36.37
1555580347.71834,36.37
1555580347.96835,36.35
1555580348.21836,36.35
1555580348.46837,36.35
1555580348.71838,36.35
1555580348.96839,36.37
1555580349.2184,36.37
1555580349.46842,36.37
1555580349.71843,36.37
1555580349.96844,36.37
1555580350.21845,36.37
1555580350.46846,36.37
1555580350.71847,36.37
1555580350.96849,36.37
1555580351.2185,36.37
1555580351.46851,36.37
1555580351.71852,36.37
1555580351.96853,36.37
1555580352.21854,36.37
1555580352.46856,36.37
1555580352.71857,36.37
1555580352.96858,36.37
1555580353.21859,36.37
1555580353.4686,36.37
1555580353.71861,36.37
1555580353.96862,36.37
1555580354.21864,36.37
1555580354.46865,36.37
1555580354.71866,36.37
1555580354.96867,36.37
1555580355.21868,36.37
1555580355.46869,36.37
1555580355.71871,36.37
1555580355.96872,36.35
1555580356.21873,36.35
1555580356.46874,36.35
1555580356.71875,36.35
1555580356.96876,36.37
1555580357.21878,36.37
1555580357.46879,36.37
1555580357.7188,36.37
1555580357.96881,36.39
1555580358.21882,36.39
1555580358.46883,36.39
1555580358.71884,36.39
1555580358.96886,36.37
1555580359.21887,36.37
1555580359.46888,36.37
1555580359.71889,36.37
1555580359.9689,36.37
1555580360.21891,36.37
1555580360.46893,36.37
1555580360.71894,36.37
1555580360.96895,36.35
1555580361.21896,36.35
1555580361.46897,36.35
1555580361.71898,36.35
1555580361.969,36.37
1555580362.21901,36.37
1555580362.46902,36.37
1555580362.71903,36.37
1555580362.96904,36.37
1555580363.21905,36.37
1555580363.46906,36.37
1555580363.71908,36.37
1555580363.96909,36.37
1555580364.2191,36.37
1555580364.46911,36.37
1555580364.71912,36.37
1555580364.96913,36.35
1555580365.21915,36.35
1555580365.46916,36.35
1555580365.71917,36.35
1555580365.96918,36.35
1555580366.21919,36.35
1555580366.4692,36.35
1555580366.71921,36.35
1555580366.96923,36.37
1555580367.21924,36.37
1555580367.46925,36.37
1555580367.71926,36.37
1555580367.96927,36.35
1555580368.21928,36.35
1555580368.4693,36.35
1555580368.71931,36.35
1555580368.96932,36.37
1555580369.21933,36.37
1555580369.46934,36.37
1555580369.71935,36.37
1555580369.96937,36.37
1555580370.21938,36.37
1555580370.46939,36.37
1555580370.7194,36.37
1555580370.96941,36.33
1555580371.21942,36.33
1555580371.46943,36.33
1555580371.71945,36.33
1555580371.96946,36.35
1555580372.21947,36.35
1555580372.46948,36.35
1555580372.71949,36.35
1555580372.9695,36.33
1555580373.21952,36.33
1555580373.46953,36.33
1555580373.71954,36.33
1555580373.96955,36.33
1555580374.21956,36.33
1555580374.46957,36.33
1555580374.71959,36.33
1555580374.9696,36.33
1555580375.21961,36.33
1555580375.46962,36.33
1555580375.71963,36.33
1555580375.96964,36.33
1555580376.21965,36.33
1555580376.46967,36.33
1555580376.71968,36.33
1555580376.96969,36.33
1555580377.2197,36.33
1555580377.46971,36.33
1555580377.71972,36.33
1555580377.96974,36.35
1555580378.21975,36.35
1555580378.46976,36.35
1555580378.71977,36.35
1555580378.96978,36.33
1555580379.21979,36.33
1555580379.46981,36.33
1555580379.71982,36.33
1555580379.96983,36.37
1555580380.21984,36.37
1555580380.46985,36.37
1555580380.71986,36.37
1555580380.96987,36.33
1555580381.21989,36.33
1555580381.4699,36.33
1555580381.71991,36.33
1555580381.96992,36.35
1555580382.21993,36.35
1555580382.46994,36.35
1555580382.71996,36.35
1555580382.96997,36.35
1555580383.21998,36.35
1555580383.46999,36.35
1555580383.72,36.35
1555580383.97001,36.33
1555580384.22003,36.33
1555580384.47004,36.33
1555580384.72005,36.33
1555580384.97006,36.33
1555580385.22007,36.33
1555580385.47008,36.33
1555580385.72009,36.33
1555580385.97011,36.33
1555580386.22012,36.33
1555580386.47013,36.33
1555580386.72014,36.33
1555580386.97015,36.31
1555580387.22016,36.31
1555580387.47018,36.31
1555580387.72019,36.31
1555580387.9702,36.31
1555580388.22021,36.31
1555580388.47022,36.31
1555580388.72023,36.31
1555580388.97025,36.33
1555580389.22026,36.33
1555580389.47027,36.33
1555580389.72028,36.33
1555580389.97029,36.33
1555580390.2203,36.33
1555580390.47031,36.33
1555580390.72033,36.33
1555580390.97034,36.29
1555580391.22035,36.29
1555580391.47036,36.29
1555580391.72037,36.29
1555580391.97038,36.31
1555580392.2204,36.31
1555580392.47041,36.31
1555580392.72042,36.31
1555580392.97043,36.31
1555580393.22044,36.31
1555580393.47045,36.31
1555580393.72047,36.31
1555580393.97048,36.31
1555580394.22049,36.31
1555580394.4705,36.31
1555580394.72051,36.31
1555580394.97052,36.29
1555580395.22053,36.29
1555580395.47055,36.29
1555580395.72056,36.29
1555580395.97057,36.33
1555580396.22058,36.33
1555580396.47059,36.33
1555580396.7206,36.33
1555580396.97062,36.31
1555580397.22063,36.31
1555580397.47064,36.31
1555580397.72065,36.31
1555580397.97066,36.27
1555580398.22067,36.27
1555580398.47069,36.27
1555580398.7207,36.27
1555580398.97071,36.29
1555580399.22072,36.29
1555580399.47073,36.29
1555580399.72074,36.29
1555580399.97075,36.29
1555580400.22077,36.29
1555580400.47078,36.29
1555580400.72079,36.29
1555580400.9708,36.29
1555580401.22081,36.29
1555580401.47082,36.29
1555580401.72084,36.29
1555580401.97085,36.29
1555580402.22086,36.29
1555580402.47087,36.29
1555580402.72088,36.29
1555580402.97089,36.29
1555580403.2209,36.29
1555580403.47092,36.29
1555580403.72093,36.29
1555580403.97094,36.27
1555580404.22095,36.27
1555580404.47096,36.27
1555580404.72097,36.27
1555580404.97099,36.25
1555580405.221,36.25
1555580405.47101,36.25
1555580405.72102,36.25
1555580405.97103,36.29
1555580406.22104,36.29
1555580406.47106,36.29
1555580406.72107,36.29
1555580406.97108,36.27
1555580407.22109,36.27
1555580407.4711,36.27
1555580407.72111,36.27
1555580407.97112,36.27
1555580408.22114,36.27
1555580408.47115,36.27
1555580408.72116,36.27
1555580408.97117,36.27
1555580409.22118,36.27
1555580409.47119,36.27
1555580409.72121,36.27
1555580409.97122,36.27
1555580410.22123,36.27
1555580410.47124,36.27
1555580410.72125,36.27
1555580410.97126,36.25
1555580411.22128,36.25
1555580411.47129,36.25
1555580411.7213,36.25
1555580411.97131,36.23
1555580412.22132,36.23
1555580412.47133,36.23
1555580412.72134,36.23
1555580412.97136,36.25
1555580413.22137,36.25
1555580413.47138,36.25
1555580413.72139,36.25
1555580413.9714,36.25
1555580414.22141,36.25
1555580414.47143,36.25
1555580414.72144,36.25
1555580414.97145,36.23
1555580415.22146,36.23
1555580415.47147,36.23
1555580415.72148,36.23
1555580415.9715,36.23
1555580416.22151,36.23
1555580416.47152,36.23
1555580416.72153,36.23
1555580416.97154,36.23
1555580417.22155,36.23
1555580417.47156,36.23
1555580417.72158,36.23
1555580417.97159,36.21
1555580418.2216,36.21
1555580418.47161,36.21
1555580418.72162,36.21
1555580418.97163,36.21
1555580419.22165,36.21
1555580419.47166,36.21
1555580419.72167,36.21
1555580419.97168,36.21
1555580420.22169,36.21
1555580420.4717,36.21
1555580420.72172,36.21
1555580420.97173,36.21
1555580421.22174,36.21
1555580421.47175,36.21
1555580421.72176,36.21
1555580421.97177,36.19
1555580422.22178,36.19
1555580422.4718,36.19
1555580422.72181,36.19
1555580422.97182,36.21
1555580423.22183,36.21
1555580423.47184,36.21
1555580423.72185,36.21
1555580423.97187,36.19
1555580424.22188,36.19
1555580424.47189,36.19
1555580424.7219,36.19
1555580424.97191,36.19
1555580425.22192,36.19
1555580425.47194,36.19
1555580425.72195,36.19
1555580425.97196,36.21
1555580426.22197,36.21
1555580426.47198,36.21
1555580426.72199,36.21
1555580426.972,36.19
1555580427.22202,36.19
1555580427.47203,36.19
1555580427.72204,36.19
1555580427.97205,36.17
1555580428.22206,36.17
1555580428.47207,36.17
1555580428.72209,36.17
1555580428.9721,36.17
1555580429.22211,36.17
1555580429.47212,36.17
1555580429.72213,36.17
1555580429.97214,36.17
1555580430.22216,36.17
1555580430.47217,36.17
1555580430.72218,36.17
1555580430.97219,36.15
1555580431.2222,36.15
1555580431.47221,36.15
1555580431.72222,36.15
1555580431.97224,36.13
1555580432.22225,36.13
1555580432.47226,36.13
1555580432.72227,36.13
1555580432.97228,36.13
1555580433.22229,36.13
1555580433.47231,36.13
1555580433.72232,36.13
1555580433.97233,36.13
1555580434.22234,36.13
1555580434.47235,36.13
1555580434.72236,36.13
1555580434.97237,36.13
1555580435.22239,36.13
1555580435.4724,36.13
1555580435.72241,36.13
1555580435.97242,36.09
1555580436.22243,36.09
1555580436.47244,36.09
1555580436.72246,36.09
1555580436.97247,36.11
1555580437.22248,36.11
1555580437.47249,36.11
1555580437.7225,36.11
1555580437.97251,36.09
1555580438.22253,36.09
1555580438.47254,36.09
1555580438.72255,36.09
1555580438.97256,36.09
1555580439.22257,36.09
1555580439.47258,36.09
1555580439.72259,36.09
1555580439.97261,36.09
1555580440.22262,36.09
1555580440.47263,36.09
1555580440.72264,36.09
1555580440.97265,36.05
1555580441.22266,36.05
1555580441.47268,36.05
1555580441.72269,36.05
1555580441.9727,36.09
1555580442.22271,36.09
1555580442.47272,36.09
1555580442.72273,36.09
1555580442.97275,36.05
1555580443.22276,36.05
1555580443.47277,36.05
1555580443.72278,36.05
1555580443.97279,36.07
1555580444.2228,36.07
1555580444.47281,36.07
1555580444.72283,36.07
1555580444.97284,36.07
1555580445.22285,36.07
1555580445.47286,36.07
1555580445.72287,36.07
1555580445.97288,36.05
1555580446.2229,36.05
1555580446.47291,36.05
1555580446.72292,36.05
1555580446.97293,36.05
1555580447.22294,36.05
1555580447.47295,36.05
1555580447.72297,36.05
1555580447.97298,36.03
1555580448.22299,36.03
1555580448.473,36.03
1555580448.72301,36.03
1555580448.97302,36.03
1555580449.22303,36.03
1555580449.47305,36.03
1555580449.72306,36.03
1555580449.97307,36.03
1555580450.22308,36.03
1555580450.47309,36.03
1555580450.7231,36.03
1555580450.97312,36.01
1555580451.22313,36.01
1555580451.47314,36.01
1555580451.72315,36.01
1555580451.97316,36.01
1555580452.22317,36.01
1555580452.47319,36.01
1555580452.7232,36.01
1555580452.97321,35.99
1555580453.22322,35.99
1555580453.47323,35.99
1555580453.72324,35.99
1555580453.97325,36.01
1555580454.22327,36.01
1555580454.47328,36.01
1555580454.72329,36.01
1555580454.9733,35.99
1555580455.22331,35.99
1555580455.47332,35.99
1555580455.72334,35.99
1555580455.97335,35.99
1555580456.22336,35.99
1555580456.47337,35.99
1555580456.72338,35.99
1555580456.97339,35.97
1555580457.22341,35.97
1555580457.47342,35.97
1555580457.72343,35.97
1555580457.97344,35.97
1555580458.22345,35.97
1555580458.47346,35.97
1555580458.72347,35.97
1555580458.97349,35.95
1555580459.2235,35.95
1555580459.47351,35.95
1555580459.72352,35.95
1555580459.97353,35.95
1555580460.22354,35.95
1555580460.47356,35.95
1555580460.72357,35.95
1555580460.97358,35.97
1555580461.22359,35.97
1555580461.4736,35.97
1555580461.72361,35.97
1555580461.97362,35.95
1555580462.22364,35.95
1555580462.47365,35.95
1555580462.72366,35.95
1555580462.97367,35.93
1555580463.22368,35.93
1555580463.47369,35.93
1555580463.72371,35.93
1555580463.97372,35.95
1555580464.22373,35.95
1555580464.47374,35.95
1555580464.72375,35.95
1555580464.97376,35.91
1555580465.22378,35.91
1555580465.47379,35.91
1555580465.7238,35.91
1555580465.97381,35.89
1555580466.22382,35.89
1555580466.47383,35.89
1555580466.72385,35.89
1555580466.97386,35.93
1555580467.22387,35.93
1555580467.47388,35.93
1555580467.72389,35.93
1555580467.9739,35.91
1555580468.22391,35.91
1555580468.47393,35.91
1555580468.72394,35.91
1555580468.97395,35.91
1555580469.22396,35.91
1555580469.47397,35.91
1555580469.72398,35.91
1555580469.974,35.87
1555580470.22401,35.87
1555580470.47402,35.87
1555580470.72403,35.87
1555580470.97404,35.91
1555580471.22405,35.91
1555580471.47406,35.91
1555580471.72408,35.91
1555580471.97409,35.89
1555580472.2241,35.89
1555580472.47411,35.89
1555580472.72412,35.89
1555580472.97413,35.87
1555580473.22415,35.87
1555580473.47416,35.87
1555580473.72417,35.87
1555580473.97418,35.87
1555580474.22419,35.87
1555580474.4742,35.87
1555580474.72422,35.87
1555580474.97423,35.91
1555580475.22424,35.91
1555580475.47425,35.91
1555580475.72426,35.91
1555580475.97427,35.85
1555580476.22428,35.85
1555580476.4743,35.85
1555580476.72431,35.85
1555580476.97432,35.85
1555580477.22433,35.85
1555580477.47434,35.85
1555580477.72435,35.85
1555580477.97437,35.87
1555580478.22438,35.87
1555580478.47439,35.87
1555580478.7244,35.87
1555580478.97441,35.85
1555580479.22442,35.85
1555580479.47444,35.85
1555580479.72445,35.85
1555580479.97446,35.85
1555580480.22447,35.85
1555580480.47448,35.85
1555580480.72449,35.85
1555580480.9745,35.87
1555580481.22452,35.87
1555580481.47453,35.87
1555580481.72454,35.87
1555580481.97455,35.85
1555580482.22456,35.85
1555580482.47457,35.85
1555580482.72459,35.85
1555580482.9746,35.85
1555580483.22461,35.85
1555580483.47462,35.85
1555580483.72463,35.85
1555580483.97464,35.87
1555580484.22466,35.87
1555580484.47467,35.87
1555580484.72468,35.87
1555580484.97469,35.83
1555580485.2247,35.83
1555580485.47471,35.83
1555580485.72472,35.83
1555580485.97474,35.81
1555580486.22475,35.81
1555580486.47476,35.81
1555580486.72477,35.81
1555580486.97478,35.83
1555580487.22479,35.83
1555580487.47481,35.83
1555580487.72482,35.83
1555580487.97483,35.83
1555580488.22484,35.83
1555580488.47485,35.83
1555580488.72486,35.83
1555580488.97487,35.83
1555580489.22489,35.83
1555580489.4749,35.83
1555580489.72491,35.83
1555580489.97492,35.83
1555580490.22493,35.83
1555580490.47494,35.83
1555580490.72496,35.83
1555580490.97497,35.83
1555580491.22498,35.83
1555580491.47499,35.83
1555580491.725,35.83
1555580491.97501,35.83
1555580492.22503,35.83
1555580492.47504,35.83
1555580492.72505,35.83
1555580492.97506,35.81
1555580493.22507,35.81
1555580493.47508,35.81
1555580493.7251,35.81
1555580493.97511,35.81
1555580494.22512,35.81
1555580494.47513,35.81
1555580494.72514,35.81
1555580494.97515,35.81
1555580495.22516,35.81
1555580495.47518,35.81
1555580495.72519,35.81
1555580495.9752,35.81
1555580496.22521,35.81
1555580496.47522,35.81
1555580496.72523,35.81
1555580496.97525,35.81
1555580497.22526,35.81
1555580497.47527,35.81
1555580497.72528,35.81
1555580498.2253,35.79
1555580497.97529,35.79
1555580498.47531,35.79
1555580498.72533,35.79
1555580498.97534,35.81
1555580499.22535,35.81
1555580499.47536,35.81
1555580499.72537,35.81
1555580499.97538,35.79
1555580500.2254,35.79
1555580500.47541,35.79
1555580500.72542,35.79
1555580500.97543,35.81
1555580501.22544,35.81
1555580501.47545,35.81
1555580501.72547,35.81
1555580501.97548,35.79
1555580502.22549,35.79
1555580502.4755,35.79
1555580502.72551,35.79
1555580502.97552,35.81
1555580503.22553,35.81
1555580503.47555,35.81
1555580503.72556,35.81
1555580503.97557,35.75
1555580504.22558,35.75
1555580504.47559,35.75
1555580504.7256,35.75
1555580504.97562,35.79
1555580505.22563,35.79
1555580505.47564,35.79
1555580505.72565,35.79
1555580505.97566,35.77
1555580506.22567,35.77
1555580506.47569,35.77
1555580506.7257,35.77
1555580506.97571,35.79
1555580507.22572,35.79
1555580507.47573,35.79
1555580507.72574,35.79
1555580507.97575,35.77
1555580508.22577,35.77
1555580508.47578,35.77
1555580508.72579,35.77
1555580508.9758,35.79
1555580509.22581,35.79
1555580509.47582,35.79
1555580509.72584,35.79
1555580509.97585,35.79
1555580510.22586,35.79
1555580510.47587,35.79
1555580510.72588,35.79
1555580510.97589,35.77
1555580511.22591,35.77
1555580511.47592,35.77
1555580511.72593,35.77
1555580511.97594,35.77
1555580512.22595,35.77
1555580512.47596,35.77
1555580512.72597,35.77
1555580512.97599,35.79
1555580513.226,35.79
1555580513.47601,35.79
1555580513.72602,35.79
1555580513.97603,35.77
1555580514.22604,35.77
1555580514.47606,35.77
1555580514.72607,35.77
1555580514.97608,35.77
1555580515.22609,35.77
1555580515.4761,35.77
1555580515.72611,35.77
1555580515.97613,35.75
1555580516.22614,35.75
1555580516.47615,35.75
1555580516.72616,35.75
1555580516.97617,35.75
1555580517.22618,35.75
1555580517.47619,35.75
1555580517.72621,35.75
1555580517.97622,35.75
