TS_Machine,ibi
1555574005.46703,0.9531693
1555574006.4202,0.9531691
1555574007.40462,0.9844205
1555574008.26403,0.8594148
1555574009.18595,0.9219177
1555574010.15475,0.9687948
1555574011.10792,0.9531691
1555574011.99858,0.8906662
1555574012.858,0.8594148
1555574013.71741,0.8594148
1555574014.63933,0.9219177
1555574015.49874,0.8594148
1555574016.29566,0.796912
1555574017.12382,0.8281634
1555574018.01449,0.8906662
1555574018.9364,0.9219177
1555574019.79582,0.8594148
1555574020.65523,0.8594148
1555574021.56152,0.9062919
1555574022.49907,0.9375434
1555574023.38973,0.8906662
1555574024.2179,0.8281634
1555574025.09294,0.8750405
1555574026.01486,0.9219177
1555574026.87427,0.8594148
1555574027.73369,0.8594148
1555574028.67123,0.9375434
1555574029.64002,0.9687948
1555574030.59319,0.9531691
1555574031.48386,0.8906662
1555574032.32765,0.843789
1555574033.23394,0.9062919
1555574034.17148,0.9375434
1555574035.14028,0.9687951
1555574036.01532,0.8750405
1555574036.87473,0.8594148
1555574037.79665,0.9219177
1555574038.76545,0.9687948
1555574039.71862,0.9531691
1555574040.62491,0.9062919
1555574041.54682,0.9219177
1555574042.48437,0.9375434
1555574043.46879,0.9844205
1555574044.45321,0.9844208
1555574045.34388,0.8906662
1555574046.21892,0.8750405
1555574047.14083,0.9219177
1555574048.07838,0.9375434
1555574048.95342,0.8750405
1555574049.78158,0.8281634
1555574050.57849,0.796912
1555574051.45353,0.8750405
1555574052.42233,0.9687948
1555574053.35987,0.9375434
1555574054.26616,0.9062919
1555574055.12558,0.8594148
1555574056.0475,0.9219177
1555574057.01629,0.9687948
1555574057.98509,0.9687948
1555574058.86013,0.8750405
1555574059.73517,0.8750405
1555574060.67271,0.9375434
1555574061.64151,0.9687951
1555574062.57905,0.9375434
1555574063.48534,0.9062919
1555574064.37601,0.8906662
1555574065.2823,0.9062919
1555574066.21984,0.9375434
1555574067.09488,0.8750405
1555574067.9543,0.8594148
1555574068.82934,0.8750405
1555574069.75126,0.9219177
1555574070.61067,0.8594148
1555574071.43883,0.8281634
1555574072.3295,0.8906662
1555574073.22017,0.8906662
1555574074.12646,0.9062919
1555574074.98587,0.8594148
1555574075.81404,0.8281634
1555574076.67345,0.8594146
1555574077.56412,0.8906662
1555574078.45478,0.8906662
1555574079.29857,0.843789
1555574080.15799,0.8594148
1555574081.06428,0.9062919
1555574081.95495,0.8906662
1555574082.84561,0.8906662
1555574083.72065,0.8750405
1555574084.62695,0.9062919
1555574085.56449,0.9375436
1555574086.48641,0.9219177
1555574087.40832,0.9219177
1555574088.36149,0.9531691
1555574089.29904,0.9375434
1555574090.17408,0.8750405
1555574091.03349,0.8594148
1555574091.90853,0.8750405
1555574092.81482,0.9062919
1555574093.68986,0.8750405
1555574094.58053,0.8906662
1555574095.43995,0.8594148
1555574096.34624,0.9062919
1555574097.25253,0.9062919
1555574098.2057,0.9531691
1555574099.09637,0.8906662
1555574099.94015,0.843789
1555574100.84645,0.9062919
1555574101.73711,0.8906662
1555574102.61215,0.8750405
1555574103.50282,0.8906662
1555574104.36223,0.8594148
1555574105.28415,0.9219177
1555574106.23732,0.9531691
1555574107.17486,0.9375434
1555574108.03428,0.8594148
1555574108.87807,0.843789
1555574109.75311,0.8750405
1555574110.6594,0.9062919
1555574111.53444,0.8750405
1555574112.3626,0.8281634
1555574113.25327,0.8906662
1555574114.14394,0.8906662
1555574115.06585,0.9219177
1555574115.92527,0.8594148
1555574116.80031,0.8750405
1555574117.73785,0.9375434
1555574118.72227,0.9844205
1555574119.67544,0.9531693
1555574120.55048,0.8750405
1555574121.44115,0.8906662
1555574122.33182,0.8906662
1555574123.25373,0.9219177
1555574124.1444,0.8906662
1555574125.01944,0.8750405
1555574125.92573,0.9062919
1555574126.89453,0.9687948
1555574127.89457,1.000046
1555574128.81649,0.9219177
1555574129.70716,0.8906662
1555574130.62908,0.9219177
1555574131.56662,0.9375434
1555574132.48854,0.9219179
1555574133.33233,0.8437889
1555574134.16049,0.8281634
1555574135.00428,0.843789
1555574135.87932,0.8750405
1555574136.81686,0.9375434
1555574137.70753,0.8906662
1555574138.55132,0.843789
1555574139.44198,0.8906662
1555574140.39515,0.9531691
1555574141.3327,0.9375436
1555574142.20774,0.8750405
1555574143.14528,0.9375434
1555574144.09845,0.9531691
1555574145.08287,0.9844205
1555574145.97354,0.8906662
1555574146.83295,0.8594148
1555574147.70799,0.8750405
1555574148.64553,0.9375434
1555574149.58308,0.9375434
1555574150.44249,0.8594148
1555574151.39566,0.9531691
1555574152.44259,1.046924
1555574153.50514,1.062549
1555574154.48956,0.9844205
1555574155.4271,0.9375434
1555574156.41152,0.9844208
1555574157.44282,1.031298
1555574158.45849,1.015672
1555574159.39603,0.9375434
1555574160.33358,0.9375434
1555574161.318,0.9844208
1555574162.36492,1.046923
1555574163.36497,1.000046
1555574164.36501,1.000046
1555574165.27131,0.9062919
1555574166.16197,0.8906662
1555574167.14639,0.9844205
1555574168.17769,1.031298
1555574169.22461,1.046924
1555574170.16216,0.9375434
1555574171.08407,0.9219177
1555574172.05287,0.9687948
1555574173.03729,0.9844205
1555574173.92796,0.8906662
1555574174.83425,0.9062919
1555574175.75617,0.9219177
1555574176.72496,0.9687948
1555574177.67813,0.9531693
1555574178.5688,0.8906662
1555574179.39696,0.8281634
1555574180.25637,0.8594146
1555574181.14704,0.8906662
1555574182.06896,0.9219179
1555574182.944,0.8750405
1555574183.83466,0.8906662
1555574184.83471,1.000046
1555574185.92851,1.093801
1555574186.89731,0.9687948
1555574187.85048,0.9531693
1555574188.85052,1.000046
1555574189.83494,0.9844205
1555574190.75686,0.9219177
1555574191.64753,0.8906662
1555574192.63195,0.9844205
1555574193.58512,0.9531693
1555574194.60079,1.015672
1555574195.58521,0.9844205
1555574196.50713,0.9219177
1555574197.47592,0.9687948
1555574198.50722,1.031298
1555574199.50727,1.000046
1555574200.50731,1.000046
1555574201.55424,1.046924
1555574202.55428,1.000046
1555574203.4762,0.9219177
1555574204.42937,0.9531691
1555574205.41379,0.9844205
1555574206.46071,1.046924
1555574207.46076,1.000046
1555574208.38268,0.9219177
1555574209.32022,0.9375434
1555574210.33589,1.015672
1555574211.35156,1.015672
1555574212.27348,0.9219177
1555574213.1329,0.8594148
1555574213.99231,0.8594148
1555574214.91423,0.9219177
1555574215.94553,1.031298
1555574216.88307,0.9375434
1555574217.80499,0.9219177
1555574218.72691,0.9219177
1555574219.72695,1.000046
1555574220.64887,0.9219177
1555574221.52391,0.8750405
1555574222.4302,0.9062919
1555574223.399,0.9687948
1555574224.39904,1.000046
1555574225.35221,0.9531691
1555574226.24288,0.8906662
1555574227.18042,0.9375434
1555574228.10234,0.9219179
1555574229.07113,0.9687948
1555574229.99305,0.9219177
1555574230.91497,0.9219177
1555574231.86814,0.9531691
1555574232.86819,1.000046
1555574233.82135,0.9531691
1555574234.72765,0.9062919
1555574235.69644,0.9687951
1555574236.68086,0.9844205
1555574237.58715,0.9062919
1555574238.49345,0.9062919
1555574239.41536,0.9219177
1555574240.38416,0.9687948
1555574241.39983,1.015672
1555574242.353,0.9531691
1555574243.25929,0.9062919
1555574244.22809,0.9687948
1555574245.27501,1.046923
1555574246.22818,0.9531691
1555574247.1501,0.9219179
1555574248.10327,0.9531691
1555574249.11894,1.015672
1555574250.13461,1.015672
1555574251.10341,0.9687948
1555574251.99407,0.8906665
1555574252.88474,0.8906662
1555574253.85353,0.9687948
1555574254.85358,1.000046
1555574255.86925,1.015672
1555574256.79117,0.9219177
1555574257.66621,0.8750405
1555574258.60375,0.9375434
1555574259.61942,1.015672
1555574260.61947,1.000046
1555574261.55701,0.9375434
1555574262.47893,0.9219177
1555574263.44773,0.9687948
1555574264.33839,0.8906662
1555574265.16656,0.8281634
1555574266.0416,0.8750405
1555574266.94789,0.9062919
1555574267.83856,0.8906662
1555574268.66672,0.8281634
1555574269.47926,0.8125377
1555574270.24492,0.7656605
1555574271.0262,0.781286
1555574271.85437,0.8281634
1555574272.6669,0.8125377
1555574273.43256,0.7656605
1555574274.21385,0.7812862
1555574275.05764,0.843789
1555574275.94831,0.8906662
1555574276.87022,0.9219177
1555574277.71401,0.843789
1555574278.5578,0.843789
1555574279.46409,0.9062919
1555574280.40164,0.9375434
1555574281.2923,0.8906662
1555574282.15172,0.8594148
1555574282.99551,0.843789
1555574283.93305,0.9375434
1555574284.91747,0.9844205
1555574285.90189,0.9844205
1555574286.80818,0.9062919
1555574287.76135,0.9531691
1555574288.77702,1.015672
1555574289.71457,0.9375434
1555574290.63649,0.9219177
1555574291.60528,0.9687948
1555574292.69908,1.093801
1555574293.71475,1.015672
1555574294.55854,0.843789
1555574295.49609,0.9375434
1555574296.46488,0.9687948
1555574297.46493,1.000046
1555574298.37122,0.9062919
1555574299.32439,0.9531691
1555574300.32443,1.000046
1555574301.26198,0.9375434
1555574302.12139,0.8594148
1555574303.07456,0.9531691
1555574304.01211,0.9375434
1555574304.93402,0.9219177
1555574305.79344,0.8594148
1555574306.69973,0.9062919
1555574307.69978,1.000046
1555574308.6842,0.9844208
1555574309.57486,0.8906662
1555574310.4499,0.8750405
1555574311.38745,0.9375434
1555574312.32499,0.9375434
1555574313.29379,0.9687948
1555574314.16883,0.8750405
1555574315.05949,0.8906662
1555574315.99704,0.9375434
1555574316.98146,0.9844205
1555574317.88775,0.9062919
1555574318.74716,0.8594148
1555574319.63783,0.8906662
1555574320.55975,0.9219177
1555574321.49729,0.9375436
1555574322.37233,0.8750404
1555574323.24737,0.8750405
1555574324.20054,0.9531693
1555574325.20059,1.000046
1555574326.10688,0.9062919
1555574326.98192,0.8750405
1555574327.88821,0.9062919
1555574328.81013,0.9219177
1555574329.71642,0.9062919
1555574330.60709,0.8906662
1555574331.529,0.9219177
1555574332.48217,0.9531691
1555574333.38847,0.9062919
1555574334.26351,0.8750405
1555574335.1698,0.9062919
1555574336.10734,0.9375436
1555574337.02926,0.9219177
1555574337.93555,0.9062919
1555574338.88872,0.9531691
1555574339.82626,0.9375434
1555574340.74818,0.9219177
1555574341.62322,0.8750405
1555574342.54514,0.9219177
1555574343.48268,0.9375434
1555574344.42023,0.9375434
1555574345.29527,0.8750405
1555574346.18593,0.8906662
1555574347.09223,0.9062919
1555574348.07665,0.9844208
1555574349.01419,0.9375434
1555574349.85798,0.843789
1555574350.71739,0.8594148
1555574351.63931,0.9219177
1555574352.5456,0.9062919
1555574353.42064,0.8750405
1555574354.24881,0.8281631
1555574355.10822,0.8594148
1555574356.03014,0.9219179
1555574356.95206,0.9219177
1555574357.8271,0.8750405
1555574358.63964,0.8125374
1555574359.51468,0.8750405
1555574360.38972,0.8750405
1555574361.29601,0.9062919
1555574362.15542,0.8594148
1555574362.99921,0.843789
1555574363.92113,0.9219177
1555574364.85867,0.9375434
1555574365.78059,0.9219179
1555574366.65563,0.8750405
1555574367.48379,0.8281631
1555574368.35884,0.8750405
1555574369.26513,0.9062919
1555574370.18705,0.9219177
1555574371.09334,0.9062922
1555574371.96838,0.8750405
1555574372.82779,0.8594146
1555574373.74971,0.9219179
1555574374.70288,0.9531691
1555574375.64042,0.9375434
1555574376.51546,0.8750405
1555574377.46863,0.9531691
1555574378.4218,0.9531691
1555574379.37497,0.9531691
1555574380.28126,0.9062919
1555574381.14068,0.8594148
1555574382.03134,0.8906662
1555574383.00014,0.9687948
1555574383.8908,0.8906662
1555574384.82835,0.9375436
1555574385.78152,0.9531691
1555574386.67218,0.8906662
1555574387.56285,0.8906662
1555574388.50039,0.9375434
1555574389.42231,0.9219177
1555574390.29735,0.8750405
1555574391.17239,0.8750405
1555574392.07868,0.9062919
1555574393.03185,0.9531691
1555574393.93815,0.9062919
1555574394.79756,0.8594148
1555574395.71948,0.9219177
1555574396.68827,0.9687948
1555574397.64144,0.9531693
1555574398.51648,0.8750404
1555574399.42277,0.9062922
1555574400.39157,0.9687948
1555574401.34474,0.9531691
1555574402.28228,0.9375434
1555574403.1417,0.8594148
1555574403.98549,0.843789
1555574404.87615,0.8906662
1555574405.82932,0.9531691
1555574406.81374,0.9844205
1555574407.72003,0.9062919
1555574408.59507,0.8750405
1555574409.51699,0.9219177
1555574410.45454,0.9375434
1555574411.4077,0.9531693
1555574412.314,0.9062919
1555574413.15779,0.843789
1555574414.00157,0.8437889
1555574414.92349,0.9219179
1555574415.90791,0.9844205
1555574416.79858,0.8906662
1555574417.64237,0.843789
1555574418.53303,0.8906662
1555574419.4862,0.9531691
1555574420.43937,0.9531691
1555574421.33004,0.8906662
1555574422.17383,0.843789
1555574423.08012,0.9062919
1555574424.04891,0.9687948
1555574425.06459,1.015672
1555574426.00213,0.9375436
1555574426.8928,0.8906662
1555574427.83034,0.9375434
1555574428.81476,0.9844205
1555574429.79918,0.9844205
1555574430.68985,0.8906662
1555574431.53364,0.843789
1555574432.40868,0.8750405
1555574433.34622,0.9375434
1555574434.33064,0.9844205
1555574435.28381,0.9531693
1555574436.17448,0.8906662
1555574437.03389,0.8594146
1555574437.97143,0.9375436
1555574438.9246,0.9531691
1555574439.90902,0.9844205
1555574440.81532,0.9062919
1555574441.67473,0.8594148
1555574442.6279,0.9531691
1555574443.61232,0.9844205
1555574444.59674,0.9844208
1555574445.50303,0.9062919
1555574446.36245,0.8594148
1555574447.23749,0.8750405
1555574448.19066,0.9531691
1555574449.15945,0.9687948
1555574450.17512,1.015672
1555574451.11267,0.9375434
1555574452.00333,0.8906662
1555574452.81587,0.8125377
1555574453.65966,0.843789
1555574454.56595,0.9062919
1555574455.51912,0.9531691
1555574456.48792,0.9687948
1555574457.44109,0.9531693
1555574458.34738,0.9062919
1555574459.20679,0.8594148
1555574460.03496,0.8281631
1555574460.89437,0.8594148
1555574461.80066,0.9062919
1555574462.76946,0.9687951
1555574463.73825,0.9687948
1555574464.6758,0.9375434
1555574465.59771,0.9219177
1555574466.47275,0.8750405
1555574467.30092,0.8281634
1555574468.12908,0.8281634
1555574469.01975,0.8906662
1555574469.91041,0.8906662
1555574470.80108,0.8906662
1555574471.67612,0.8750405
1555574472.50428,0.8281634
1555574473.34807,0.843789
1555574474.25436,0.9062919
1555574475.17628,0.9219177
1555574476.0357,0.8594148
1555574476.86386,0.8281631
1555574477.72328,0.8594148
1555574478.61394,0.8906662
1555574479.52023,0.9062919
1555574480.44215,0.9219179
1555574481.30157,0.8594146
1555574482.12973,0.8281634
1555574482.97352,0.843789
1555574483.86418,0.8906662
1555574484.7861,0.9219177
1555574485.70802,0.9219177
1555574486.56744,0.8594148
1555574487.44248,0.8750405
1555574488.36439,0.9219177
1555574489.28631,0.9219179
1555574490.22385,0.9375434
1555574491.13015,0.9062919
1555574492.02081,0.8906662
1555574492.9271,0.9062919
1555574493.88027,0.9531691
1555574494.78657,0.9062919
1555574495.63035,0.843789
1555574496.47414,0.843789
1555574497.38044,0.9062919
1555574498.30235,0.9219177
1555574499.25552,0.9531691
1555574500.13056,0.8750405
1555574500.97435,0.843789
1555574501.84939,0.8750405
1555574502.77131,0.9219177
1555574503.70885,0.9375434
1555574504.6464,0.9375434
1555574505.53706,0.8906662
1555574506.38085,0.843789
1555574507.28714,0.9062919
1555574508.20906,0.9219177
1555574509.14661,0.9375434
1555574510.02165,0.8750405
1555574510.88106,0.8594148
1555574511.77173,0.8906662
1555574512.69365,0.9219177
1555574513.61556,0.9219177
1555574514.52185,0.9062922
1555574515.36564,0.8437889
1555574516.27194,0.9062919
1555574517.20948,0.9375436
1555574518.17827,0.9687948
1555574519.13144,0.9531691
1555574520.02211,0.8906662
1555574520.8659,0.843789
1555574521.74094,0.8750405
1555574522.69411,0.9531691
1555574523.67853,0.9844205
1555574524.67858,1.000046
1555574525.60049,0.9219179
1555574526.47553,0.8750405
1555574527.31932,0.8437889
1555574528.20999,0.8906662
1555574529.14753,0.9375436
1555574530.14758,1.000046
1555574531.132,0.9844205
1555574532.05392,0.9219177
1555574532.92896,0.8750405
1555574533.75712,0.8281634
1555574534.55403,0.796912
1555574535.33532,0.7812862
1555574536.1166,0.781286
1555574536.89789,0.7812862
1555574537.6948,0.796912
1555574538.58547,0.8906662
1555574539.53864,0.9531691
1555574540.55431,1.015672
1555574541.55436,1.000046
1555574542.58565,1.031298
1555574543.57008,0.9844205
1555574544.49199,0.9219177
1555574545.33578,0.843789
1555574546.14832,0.8125377
1555574546.94523,0.796912
1555574547.69527,0.7500346
1555574548.49218,0.796912
1555574549.33597,0.843789
1555574550.24226,0.9062919
1555574551.1173,0.8750405
1555574551.94546,0.8281634
1555574552.72675,0.7812862
1555574553.50804,0.7812862
1555574554.30495,0.7969117
1555574555.16436,0.8594148
1555574556.08628,0.9219177
1555574557.05507,0.9687951
1555574558.02387,0.9687948
1555574558.97704,0.9531691
1555574559.93021,0.9531691
1555574560.8365,0.9062919
1555574561.68029,0.843789
1555574562.49283,0.8125377
1555574563.32099,0.8281634
1555574564.21166,0.8906662
1555574565.16483,0.9531691
1555574566.13362,0.9687948
1555574567.07116,0.9375434
1555574568.00871,0.9375434
1555574568.915,0.9062919
1555574569.77441,0.8594148
1555574570.60258,0.8281634
1555574571.44637,0.843789
1555574572.36828,0.9219177
1555574573.32145,0.9531691
1555574574.27462,0.9531691
1555574575.22779,0.9531693
1555574576.11846,0.8906662
1555574576.97787,0.8594148
1555574577.80604,0.8281631
1555574578.64982,0.843789
1555574579.50924,0.8594148
1555574580.44678,0.9375434
1555574581.39995,0.9531693
1555574582.35312,0.9531691
1555574583.30629,0.9531691
1555574584.24383,0.9375434
1555574585.10325,0.8594148
1555574585.94704,0.843789
1555574586.75958,0.8125377
1555574587.58774,0.8281634
1555574588.50966,0.9219177
1555574589.47845,0.9687948
1555574590.44725,0.9687948
1555574591.41604,0.9687948
1555574592.40046,0.9844205
1555574593.36926,0.9687951
1555574594.3068,0.9375434
1555574595.18184,0.8750405
1555574596.01,0.8281634
1555574596.82254,0.8125374
1555574597.71321,0.8906662
1555574598.65075,0.9375436
1555574599.61955,0.9687948
1555574600.55709,0.9375434
1555574601.44776,0.8906662
1555574602.26029,0.8125377
1555574603.05721,0.796912
1555574603.80724,0.7500346
1555574604.58853,0.7812862
1555574605.33856,0.7500348
1555574606.07297,0.7344089
1555574606.823,0.7500348
1555574607.49491,0.6719062
1555574608.19807,0.7031574
1555574608.91685,0.7187833
1555574609.62001,0.7031574
1555574610.29192,0.6719062
1555574615.13589,0.6719062
1555574615.85467,0.7187831
1555574616.58908,0.7344091
1555574617.33912,0.7500348
1555574618.0579,0.7187831
1555574618.80793,0.7500348
1555574619.54234,0.7344091
1555574620.308,0.7656602
1555574621.10492,0.796912
1555574621.91745,0.8125377
1555574622.69874,0.7812862
1555574623.48003,0.7812862
1555574624.24569,0.7656602
1555574625.07385,0.8281634
1555574625.91764,0.843789
1555574626.7458,0.8281634
1555574627.55834,0.8125377
1555574628.324,0.7656605
1555574629.13654,0.8125374
1555574629.99595,0.8594148
1555574630.88662,0.8906662
1555574631.74603,0.8594148
1555574632.60545,0.8594148
1555574633.51174,0.9062919
1555574634.40241,0.8906662
1555574635.27745,0.8750405
1555574636.15249,0.8750405
1555574637.02753,0.8750405
1555574637.87132,0.843789
1555574638.74636,0.8750405
1555574639.57452,0.8281634
1555574640.37143,0.796912
1555574641.18397,0.8125377
1555574642.02776,0.843789
1555574642.9653,0.9375434
1555574643.9341,0.9687948
1555574644.88727,0.9531691
1555574645.77793,0.8906662
1555574646.6061,0.8281634
1555574647.43426,0.8281634
1555574648.27805,0.843789
1555574649.19997,0.9219177
1555574650.16876,0.9687948
1555574651.13756,0.9687948
1555574652.05947,0.9219177
1555574652.91889,0.8594148
1555574653.74705,0.8281634
1555574654.59084,0.843789
1555574655.49713,0.9062919
1555574656.41905,0.9219177
1555574657.35659,0.9375434
1555574658.26289,0.9062919
1555574659.13793,0.8750405
1555574660.04422,0.9062919
1555574660.98176,0.9375434
1555574661.88805,0.9062919
1555574662.80997,0.9219177
1555574663.73189,0.9219179
1555574664.62256,0.8906662
1555574665.4976,0.8750405
1555574666.41951,0.9219177
1555574667.34143,0.9219177
1555574668.27898,0.9375434
1555574669.16964,0.8906662
1555574670.01343,0.843789
1555574670.84159,0.8281634
1555574671.71663,0.8750405
1555574672.63855,0.9219177
1555574673.59172,0.9531691
1555574674.52927,0.9375434
1555574675.40431,0.8750405
1555574676.24809,0.843789
1555574677.13876,0.8906662
1555574678.02943,0.8906662
1555574678.96697,0.9375434
1555574679.88889,0.9219177
1555574680.76393,0.8750405
1555574681.59209,0.8281634
1555574682.42026,0.8281634
1555574683.31092,0.8906662
1555574684.21721,0.9062919
1555574685.18601,0.9687948
1555574686.12355,0.9375434
1555574687.10797,0.9844205
1555574688.06114,0.9531693
1555574688.96743,0.9062919
1555574689.90498,0.9375434
1555574690.84252,0.9375434
1555574691.76444,0.9219177
1555574692.6551,0.8906662
1555574693.53015,0.8750405
1555574694.45206,0.9219177
1555574695.43648,0.9844205
1555574696.43653,1.000046
1555574697.37407,0.9375436
1555574698.23349,0.8594148
1555574699.04603,0.8125374
1555574699.88981,0.843789
1555574700.79611,0.9062919
1555574701.7649,0.9687948
1555574702.74932,0.9844208
1555574703.78062,1.031298
1555574704.71816,0.9375434
1555574705.60883,0.8906662
1555574706.42137,0.8125377
1555574707.21828,0.796912
1555574708.01519,0.796912
1555574708.84335,0.8281631
1555574709.73402,0.8906662
1555574710.73407,1.000046
1555574711.74974,1.015672
1555574712.74979,1.000046
1555574713.70295,0.9531691
1555574714.59362,0.8906662
1555574715.42178,0.8281634
1555574716.2187,0.796912
1555574717.04686,0.8281634
1555574717.93753,0.8906662
1555574718.90632,0.9687948
1555574719.89074,0.9844205
1555574720.85954,0.9687951
1555574721.73458,0.8750405
1555574722.54711,0.8125374
1555574723.3284,0.7812862
1555574724.12531,0.796912
1555574724.89097,0.7656605
1555574725.68788,0.796912
1555574726.50042,0.8125374
1555574727.31296,0.8125377
1555574728.10987,0.796912
1555574728.95366,0.843789
1555574729.87558,0.9219177
1555574730.7975,0.9219177
1555574731.76629,0.9687948
1555574732.78196,1.015672
1555574733.82889,1.046923
1555574734.71955,0.8906662
1555574735.57897,0.8594148
1555574736.36025,0.7812862
1555574737.11029,0.7500346
1555574737.87595,0.7656605
1555574738.64161,0.7656605
1555574739.40727,0.7656605
1555574740.17293,0.7656602
1555574740.98547,0.8125377
1555574741.87613,0.8906662
1555574742.8293,0.9531691
1555574743.76685,0.9375434
1555574744.70439,0.9375434
1555574745.57943,0.8750405
1555574746.40759,0.8281634
1555574747.25138,0.843789
1555574748.09517,0.843789
1555574749.00146,0.9062919
1555574749.92338,0.9219177
1555574750.82967,0.9062919
1555574751.68909,0.8594148
1555574752.51725,0.8281634
1555574753.34542,0.8281634
1555574754.17358,0.8281634
1555574755.04862,0.8750405
1555574755.98616,0.9375434
1555574756.90808,0.9219177
1555574757.86125,0.9531691
1555574758.79879,0.9375434
1555574759.68946,0.8906662
1555574760.54887,0.8594148
1555574761.36141,0.8125377
1555574762.17395,0.8125377
1555574763.00211,0.8281634
1555574763.89278,0.8906662
1555574764.8147,0.9219177
1555574765.73661,0.9219177
1555574766.65853,0.9219177
1555574767.53357,0.8750405
1555574768.39299,0.8594148
1555574769.26803,0.8750405
1555574770.14307,0.8750405
1555574771.03373,0.8906662
1555574771.90878,0.8750405
1555574772.73694,0.8281634
1555574773.58073,0.843789
1555574774.45577,0.8750405
1555574775.37769,0.9219177
1555574776.31523,0.9375434
1555574777.23715,0.9219177
1555574778.14344,0.9062919
1555574779.04973,0.9062919
1555574779.89352,0.843789
1555574780.72168,0.8281634
1555574781.56547,0.843789
1555574782.44051,0.8750405
1555574783.36243,0.9219177
1555574784.28435,0.9219177
1555574785.12814,0.843789
1555574785.94068,0.8125377
1555574786.78446,0.843789
1555574787.61263,0.8281631
1555574788.50329,0.8906662
1555574789.39396,0.8906662
1555574790.31588,0.9219179
1555574791.2378,0.9219177
1555574792.12846,0.8906662
1555574793.03475,0.9062919
1555574793.94105,0.9062919
1555574794.84734,0.9062919
1555574795.75363,0.9062919
1555574796.65992,0.9062919
1555574797.50371,0.843789
1555574798.3475,0.843789
1555574799.14441,0.7969117
1555574799.97257,0.8281634
1555574800.86324,0.8906662
1555574801.81641,0.9531691
1555574802.73833,0.9219179
1555574803.6915,0.9531691
1555574804.58216,0.8906662
1555574805.42595,0.843789
1555574806.23849,0.8125374
1555574807.0354,0.796912
1555574807.87919,0.843789
1555574808.78548,0.9062919
1555574809.7699,0.9844205
1555574810.7387,0.9687951
1555574811.69187,0.9531691
1555574812.58253,0.8906662
1555574813.42632,0.843789
1555574814.23886,0.8125377
1555574815.02015,0.781286
1555574815.83268,0.8125377
1555574816.72335,0.8906662
1555574817.66089,0.9375434
1555574818.62969,0.9687948
1555574819.56723,0.9375436
1555574820.47352,0.9062919
1555574821.34856,0.8750405
1555574822.1611,0.8125374
1555574822.97364,0.8125377
1555574823.81743,0.843789
1555574824.73935,0.9219177
1555574825.66126,0.9219177
1555574826.58318,0.9219177
1555574827.48947,0.9062919
1555574828.34889,0.8594148
1555574829.19268,0.843789
1555574830.05209,0.8594148
1555574830.94276,0.8906662
1555574831.8178,0.8750405
1555574832.63034,0.8125377
1555574833.41162,0.7812862
1555574834.16166,0.7500348
1555574834.98982,0.8281631
1555574835.73986,0.7500348
1555574836.53677,0.796912
1555574837.39618,0.8594148
1555574838.20872,0.8125377
1555574839.02126,0.8125377
1555574839.86505,0.8437889
1555574840.69321,0.8281634
1555574841.55263,0.8594148
1555574847.38102,0.7344089
1555574848.06855,0.6875319
1555574848.78734,0.7187833
1555574849.45924,0.671906
1555574850.13115,0.6719062
1555574850.80305,0.671906
1555574851.49059,0.6875319
1555574852.20937,0.7187831
1555574852.94378,0.7344091
1555574853.66256,0.7187833
1555574854.39697,0.7344089
1555574855.14701,0.7500348
1555574855.91267,0.7656605
1555574856.69395,0.781286
1555574857.47524,0.7812862
1555574858.25652,0.7812862
1555574859.06906,0.8125377
1555574859.89723,0.8281634
1555574860.70976,0.8125377
1555574861.49105,0.781286
1555574862.28796,0.796912
1555574863.14738,0.8594148
1555574864.02242,0.8750405
1555574864.89746,0.8750405
1555574865.7725,0.8750405
1555574866.64754,0.8750405
1555574867.49133,0.843789
1555574868.31949,0.8281634
1555574869.17891,0.8594148
1555574870.05395,0.8750405
1555574870.94461,0.8906662
1555574871.81965,0.8750405
1555574872.66344,0.843789
1555574873.55411,0.8906662
1555574874.47603,0.9219177
1555574875.42919,0.9531691
1555574876.33549,0.9062919
1555574877.17928,0.843789
1555574878.00744,0.8281634
1555574878.86685,0.8594148
1555574879.78877,0.9219177
1555574880.72631,0.9375434
1555574881.66386,0.9375434
1555574882.52327,0.8594148
1555574883.38269,0.8594148
1555574884.2421,0.8594148
1555574885.14839,0.9062919
1555574886.07031,0.9219177
1555574887.00786,0.9375434
1555574887.9454,0.9375434
1555574888.80481,0.8594148
1555574889.63298,0.8281634
1555574890.47677,0.843789
1555574891.36743,0.8906662
1555574892.28935,0.9219177
1555574893.19564,0.9062919
1555574894.14881,0.9531691
1555574895.0551,0.9062919
1555574895.89889,0.843789
1555574896.72706,0.8281634
1555574897.58647,0.8594148
1555574898.47714,0.8906662
1555574899.41468,0.9375434
1555574900.35222,0.9375434
1555574901.30539,0.9531691
1555574902.27419,0.9687948
1555574903.18048,0.9062919
1555574904.08677,0.9062922
1555574904.97744,0.8906662
1555574905.8056,0.8281631
1555574906.58689,0.7812862
1555574907.39943,0.8125377
1555574908.24321,0.843789
1555574909.18076,0.9375434
1555574910.13393,0.9531691
1555574911.05584,0.9219177
1555574911.94651,0.8906662
1555574912.7903,0.843789
1555574913.68097,0.8906662
1555574914.57163,0.8906662
1555574915.49355,0.9219177
1555574923.41579,0.8594148
1555574924.25958,0.843789
1555574925.16587,0.9062919
